bacterium_id,angle,max_intensity,region,filename,threshold_used
5602,357.4141653050706,612.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
5668,251.09451093173732,657.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
5733,9.40612133392743,1035.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
5928,242.57850494453567,1151.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
5993,1.1038093569340504,976.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6189,253.77022385241196,368.25,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6254,78.4467533129507,675.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6319,66.28464992703813,785.8888888888889,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6449,174.94907948415548,406.8888888888889,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6580,348.11997629425184,950.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6645,351.4622263133532,551.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6840,232.99878581946558,563.8333333333334,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6905,208.65765602490416,937.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
6970,352.9455371383074,623.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
7101,257.8635841912934,618.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
7231,273.54121583985017,969.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
7296,182.6471541611885,551.5555555555555,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
