IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
4680,0,596,596.73,1542,1542.65,97.84,466,501.0,0.93,39.92,35.45,10.77,11.61,3.71,3.05,0.39,22.07,20.92,4641,7269,5384.11
4681,0,1242,1242.29,1544,1544.75,91.15,429,459.0,0.93,37.44,32.44,12.21,11.69,3.07,2.77,0.6,34.11,34.0,4454,6886,5343.5
4682,0,1339,1339.9,1538,1538.49,133.94,646,713.0,0.91,57.56,52.76,9.22,11.2,6.24,4.71,0.14,7.99,3.47,4552,6901,5332.64
4683,0,48,48.52,1551,1551.38,91.36,427,461.0,0.93,37.11,32.98,11.18,11.4,3.32,2.89,1.82,104.04,100.98,4622,6968,5455.06
4684,0,778,778.06,1548,1548.43,86.91,413,435.0,0.95,34.99,30.66,11.66,11.66,3.0,2.63,2.11,120.96,120.02,4614,7034,5323.81
4685,0,1399,1399.34,1552,1553.0,100.18,486,532.0,0.91,41.77,36.43,11.18,11.84,3.74,3.08,1.38,78.96,79.25,4557,6849,5282.61
4686,0,1420,1420.3,1551,1551.95,108.12,552,585.0,0.94,46.4,40.69,11.4,11.89,4.07,3.42,0.92,52.88,49.94,4355,6953,5057.84
4687,0,1779,1779.67,1543,1543.14,65.25,283,295.0,0.96,24.7,21.35,12.65,11.53,1.95,1.85,0.37,21.37,36.99,4534,6898,5309.89
4688,0,1286,1286.84,1546,1546.65,82.91,402,425.0,0.95,32.56,28.26,12.73,12.27,2.56,2.3,2.4,137.49,138.36,4419,6857,5244.75
4689,0,1387,1387.59,1547,1547.45,70.87,305,323.0,0.94,27.51,24.09,11.7,10.92,2.35,2.21,1.24,70.91,78.53,4616,6873,5367.17
4690,0,257,257.54,1544,1544.72,84.18,392,413.0,0.95,34.01,29.77,12.08,11.42,2.82,2.61,2.72,155.7,156.59,4536,6816,5275.35
4691,0,1067,1067.26,1544,1545.01,86.67,400,424.0,0.94,35.34,30.63,12.08,11.36,2.92,2.7,2.7,154.89,152.66,4401,6699,5195.87
4692,0,1516,1516.87,1552,1552.27,83.46,380,409.0,0.93,34.06,29.82,11.0,11.21,3.1,2.66,1.51,86.63,87.85,4611,7068,5418.47
4693,0,1847,1847.34,1545,1545.74,71.5,315,331.0,0.95,27.78,23.94,11.66,11.4,2.38,2.1,2.61,149.74,139.6,4427,6935,5410.98
4694,0,478,478.38,1549,1549.61,76.77,367,384.0,0.96,30.41,26.01,13.42,12.12,2.27,2.15,2.05,117.41,115.88,4486,6974,5319.37
4695,0,518,518.14,1548,1548.83,86.57,414,442.0,0.94,34.48,30.63,11.18,11.99,3.08,2.55,0.52,29.54,36.5,4423,7241,5436.97
4696,0,1582,1582.26,1546,1546.69,87.5,424,446.0,0.95,34.93,30.33,12.08,12.11,2.89,2.5,2.73,156.37,154.42,4451,6955,5223.96
4697,0,114,114.78,1557,1556.97,99.7,472,510.0,0.93,41.59,37.08,11.18,11.26,3.72,3.29,1.74,99.69,99.35,4661,7229,5461.07
4698,0,842,842.38,1553,1552.98,82.04,378,398.0,0.95,33.38,29.59,11.18,11.12,2.99,2.66,1.42,81.38,85.13,4550,7057,5368.72
4699,0,1471,1471.34,1549,1549.48,78.33,368,381.0,0.97,31.4,27.69,11.4,11.57,2.75,2.39,0.65,37.23,45.9,4317,6607,5169.16
4700,0,1724,1724.77,1551,1551.35,81.98,392,409.0,0.96,32.8,29.17,11.4,11.72,2.88,2.49,0.92,52.43,49.63,4514,6998,5371.1
4701,0,1977,1977.44,1552,1552.89,116.95,578,621.0,0.93,50.22,44.8,8.6,11.5,5.84,3.89,0.62,35.27,34.34,4514,6667,5289.87
4702,0,436,436.9,1558,1558.65,105.01,525,569.0,0.92,43.66,38.35,11.7,12.09,3.73,3.17,1.92,110.1,106.52,4430,6646,5205.21
4703,0,564,564.92,1549,1549.85,72.18,311,333.0,0.93,27.46,23.71,12.21,11.34,2.25,2.09,0.99,56.89,58.62,4374,6960,5350.84
4704,0,417,417.86,1551,1551.66,69.36,292,310.0,0.94,26.68,23.32,11.4,10.88,2.34,2.14,1.34,77.01,69.91,4508,6817,5359.24
4705,0,639,640.03,1545,1545.72,62.28,248,265.0,0.94,22.85,19.86,10.77,10.76,2.12,1.85,2.74,156.8,164.41,4737,6631,5381.33
4706,0,1933,1933.73,1547,1547.81,102.53,495,539.0,0.92,42.45,37.6,11.4,11.73,3.72,3.2,2.88,164.98,168.17,4458,6812,5237.78
4707,0,2016,2016.04,1554,1554.78,82.53,379,405.0,0.94,32.76,28.9,11.18,11.47,2.93,2.52,1.36,77.66,76.38,4486,6702,5258.78
4709,0,378,378.11,1558,1558.0,90.04,421,438.0,0.96,38.12,33.31,11.0,10.94,3.47,3.05,1.65,94.51,93.09,4386,6931,5368.35
4710,0,464,464.35,1562,1562.59,112.67,548,599.0,0.91,46.57,41.67,10.2,11.75,4.57,3.55,1.83,104.93,106.4,4587,6978,5290.74
4711,0,1267,1267.98,1552,1552.99,76.08,345,362.0,0.95,30.23,26.41,11.66,11.32,2.59,2.33,2.17,124.22,127.79,4446,6855,5214.77
4712,0,1486,1486.05,1553,1553.01,71.36,312,330.0,0.95,27.86,24.09,11.7,11.27,2.38,2.14,1.2,68.96,64.75,4553,6585,5267.13
4713,0,1551,1551.28,1554,1554.85,90.23,434,457.0,0.95,37.64,33.36,11.4,11.38,3.3,2.93,2.26,129.61,132.37,4617,6926,5366.39
4714,0,946,946.42,1549,1549.97,85.01,386,409.0,0.94,34.21,30.09,11.4,11.15,3.0,2.7,2.88,164.74,159.91,4430,6509,5087.37
4715,0,883,883.22,1557,1557.4,93.15,438,468.0,0.94,38.6,33.37,11.4,11.59,3.39,2.88,2.21,126.57,124.65,4617,6892,5311.21
4716,0,1310,1310.92,1556,1556.23,79.5,373,391.0,0.95,32.25,27.74,12.53,11.58,2.57,2.4,2.09,119.74,124.21,4381,7110,5319.6
4718,0,366,366.63,1565,1565.75,107.94,559,603.0,0.93,44.91,39.86,11.18,12.53,4.02,3.18,1.77,101.56,97.46,4359,6950,5221.61
4719,0,397,397.02,1564,1564.73,121.05,682,730.0,0.93,50.25,43.82,14.42,13.58,3.48,3.23,1.03,58.84,62.08,4477,7021,5259.91
4720,0,622,623.02,1551,1551.25,70.77,302,320.0,0.94,27.86,24.18,10.77,10.77,2.59,2.25,2.77,158.96,154.76,4478,6775,5324.06
4721,0,1031,1031.58,1557,1557.42,80.08,377,396.0,0.95,31.91,27.94,13.04,11.62,2.45,2.41,2.13,122.2,121.62,4462,6656,5135.04
4722,0,1697,1697.07,1556,1555.98,69.7,310,326.0,0.95,26.68,23.05,12.17,11.52,2.19,2.0,1.34,77.01,76.57,4424,6901,5202.09
4723,0,1999,1999.04,1566,1566.42,111.6,546,589.0,0.93,47.07,41.7,11.18,11.45,4.21,3.64,1.36,77.74,80.14,4565,6880,5342.97
4724,0,545,545.25,1559,1559.16,84.67,386,409.0,0.94,34.99,30.2,10.3,11.15,3.4,2.71,1.03,59.04,59.33,4648,6889,5447.02
4725,0,1108,1108.78,1552,1553.06,104.77,515,552.0,0.93,43.32,38.17,11.7,11.89,3.7,3.21,2.81,161.15,164.07,4382,6684,5153.3
4726,0,1177,1177.93,1568,1568.5,116.77,624,657.0,0.95,50.09,43.14,13.0,12.62,3.85,3.42,1.63,93.43,92.02,4454,6847,5199.03
4727,0,662,662.55,1553,1553.1,69.11,297,312.0,0.95,26.42,23.34,11.66,11.02,2.27,2.12,2.63,150.52,158.36,4520,6794,5266.66
4728,0,804,804.61,1558,1558.39,93.74,456,478.0,0.95,38.95,33.96,12.53,11.61,3.11,2.93,2.63,150.8,148.92,4489,6807,5387.78
4729,0,859,859.68,1563,1563.35,94.43,465,494.0,0.94,38.08,33.47,12.08,12.02,3.15,2.78,1.98,113.2,112.97,4563,6819,5296.85
4730,0,1056,1056.2,1555,1555.45,99.6,466,498.0,0.94,41.23,36.25,12.08,11.16,3.41,3.25,2.74,157.17,161.31,4462,6627,5230.08
4731,0,1158,1158.31,1558,1558.78,77.74,353,372.0,0.95,31.4,27.82,11.4,11.02,2.75,2.52,0.65,37.23,44.45,4450,6593,5215.24
4732,0,1330,1330.15,1557,1557.58,79.5,373,392.0,0.95,31.4,27.38,12.81,11.79,2.45,2.32,2.49,142.77,141.57,4463,6623,5212.85
4733,0,34,34.33,1571,1571.42,115.94,593,633.0,0.94,49.65,44.23,11.18,11.77,4.44,3.76,1.41,80.73,83.37,4582,7110,5419.88
4734,0,311,311.76,1557,1557.92,115.5,578,642.0,0.9,48.08,42.62,9.49,12.43,5.07,3.43,0.3,16.93,17.5,4399,7039,5235.4
4735,0,832,832.84,1569,1569.77,117.98,572,645.0,0.89,48.76,43.27,10.3,11.99,4.74,3.61,2.06,118.14,114.44,4507,6917,5397.48
4736,0,1140,1140.44,1558,1558.86,78.91,369,385.0,0.96,31.4,27.35,11.4,11.85,2.75,2.31,0.65,37.23,42.65,4405,6546,5150.19
4737,0,1621,1621.59,1559,1560.12,113.4,570,636.0,0.9,47.01,41.68,10.77,12.33,4.36,3.38,2.73,156.16,154.72,4513,7119,5300.55
4738,0,1797,1797.28,1553,1553.93,82.04,377,406.0,0.93,32.56,28.59,12.17,11.34,2.68,2.52,2.96,169.38,176.07,4489,6944,5262.06
4740,0,202,202.9,1556,1556.11,89.11,438,462.0,0.95,35.69,31.7,13.15,12.03,2.71,2.64,2.94,168.69,168.57,4419,6783,5209.62
4741,0,452,452.28,1565,1565.72,87.36,402,426.0,0.94,35.74,31.2,11.7,11.2,3.05,2.79,1.88,107.93,106.85,4558,6509,5244.08
4742,0,1002,1002.52,1559,1559.71,69.18,296,317.0,0.93,26.42,22.93,12.53,11.14,2.11,2.06,2.09,119.48,125.44,4494,6865,5339.61
4743,0,1019,1019.16,1561,1561.7,76.67,353,370.0,0.95,30.02,26.4,12.53,11.51,2.4,2.29,2.09,119.98,123.18,4499,6734,5165.68
4744,0,1193,1193.6,1561,1561.34,77.36,350,371.0,0.94,30.41,26.34,12.53,11.53,2.43,2.28,1.09,62.59,67.06,4457,6811,5249.91
4745,0,16,16.92,1558,1558.45,72.18,320,339.0,0.94,28.3,24.16,12.21,11.45,2.32,2.11,0.56,32.01,30.37,4574,6919,5385.37
4746,0,169,169.24,1561,1561.26,90.67,435,469.0,0.93,36.72,32.04,12.53,11.89,2.93,2.69,0.51,29.36,26.6,4581,6841,5382.04
4747,0,604,604.14,1569,1569.91,107.3,518,558.0,0.93,45.0,40.07,10.0,11.38,4.5,3.52,2.21,126.87,126.65,4385,6917,5383.44
4748,0,1652,1652.08,1558,1558.49,79.11,361,383.0,0.94,31.58,27.51,11.18,11.34,2.82,2.43,2.95,169.05,169.16,4445,6979,5194.29
4749,0,271,271.69,1565,1565.1,119.05,593,635.0,0.93,50.57,44.78,9.85,11.77,5.13,3.8,2.71,155.46,154.23,4343,6993,5208.34
4750,0,772,772.61,1564,1564.24,83.74,383,403.0,0.95,34.71,30.24,12.04,11.02,2.88,2.74,2.42,138.5,140.26,4672,6934,5355.64
4751,0,977,977.58,1559,1559.26,82.87,394,417.0,0.94,33.24,29.14,12.17,11.71,2.73,2.49,3.02,173.09,173.17,4416,6893,5176.28
4752,0,1546,1546.2,1571,1571.26,103.98,479,520.0,0.92,43.42,37.81,10.3,11.16,4.22,3.39,2.08,118.93,117.45,4529,7047,5427.24
4753,0,1866,1866.35,1562,1562.59,67.25,300,312.0,0.96,25.81,22.64,12.81,11.47,2.02,1.97,2.52,144.46,135.98,4503,6892,5295.94
4754,0,1094,1094.52,1564,1564.83,84.33,402,423.0,0.95,33.84,29.88,11.66,11.73,2.9,2.55,2.55,145.84,143.91,4414,6924,5170.8
4755,0,1889,1889.33,1560,1560.07,72.63,328,350.0,0.94,27.66,24.38,12.17,11.58,2.27,2.11,0.22,12.53,5.69,4429,6659,5178.99
4756,0,618,618.82,1562,1562.83,74.18,332,348.0,0.95,29.55,25.5,12.08,11.19,2.45,2.28,2.72,156.04,156.76,4641,6977,5371.97
4757,0,648,648.26,1561,1561.24,72.28,304,327.0,0.93,28.64,24.7,10.2,10.68,2.81,2.31,2.93,167.91,167.3,4598,6884,5397.7
4758,0,1246,1246.74,1560,1560.4,81.46,370,388.0,0.95,32.76,28.96,11.18,11.01,2.93,2.63,0.22,12.34,7.74,4429,6797,5225.93
4759,0,1529,1530.0,1568,1569.03,74.28,327,344.0,0.95,29.83,25.86,11.18,10.91,2.67,2.37,1.81,103.57,102.51,4451,6809,5345.64
4760,0,1753,1753.38,1568,1568.81,83.01,389,416.0,0.94,32.89,28.27,12.65,11.88,2.6,2.38,1.23,70.46,69.11,4380,6599,5223.54
4761,0,1976,1976.61,1570,1570.55,101.88,515,544.0,0.95,42.64,37.38,11.4,11.97,3.74,3.12,0.69,39.29,43.46,4577,6841,5373.39
4762,0,926,926.09,1567,1567.56,105.4,536,565.0,0.95,43.91,38.02,12.53,12.15,3.5,3.13,0.52,30.07,28.62,4314,6936,5099.23
4763,0,1508,1508.84,1571,1571.3,100.95,498,525.0,0.95,42.64,37.96,10.0,11.56,4.26,3.28,2.46,140.71,138.57,4513,7088,5363.3
4764,0,1679,1679.07,1572,1572.6,88.87,445,466.0,0.95,36.5,31.97,12.17,12.01,3.0,2.66,1.41,80.54,84.22,4391,6737,5159.76
4765,0,148,148.25,1575,1575.19,107.3,531,576.0,0.92,44.94,40.02,11.66,11.92,3.85,3.36,2.13,122.28,126.46,4555,6956,5444.38
4766,0,490,490.41,1568,1568.56,86.57,431,448.0,0.96,35.0,30.88,13.6,12.13,2.57,2.55,0.64,36.87,40.28,4452,6958,5375.35
4767,0,584,584.82,1566,1566.98,69.25,303,314.0,0.96,27.2,23.87,11.4,10.92,2.39,2.19,2.51,143.97,136.51,4640,7039,5401.31
4768,0,1363,1363.8,1564,1564.49,69.36,298,318.0,0.94,26.25,22.53,11.7,11.38,2.24,1.98,2.83,162.26,158.88,4568,6674,5261.54
4769,0,1587,1587.54,1564,1564.19,79.94,351,377.0,0.93,31.95,27.67,11.7,10.99,2.73,2.52,2.79,159.86,164.14,4599,6839,5386.35
4770,0,1784,1784.6,1564,1564.94,104.18,520,564.0,0.92,43.17,38.06,11.18,12.03,3.86,3.16,2.91,166.61,167.25,4430,6902,5214.97
4771,0,1943,1943.01,1566,1566.81,79.25,371,393.0,0.94,32.02,27.48,11.4,11.69,2.81,2.35,2.47,141.34,143.6,4441,6777,5230.41
4772,0,1215,1215.49,1563,1563.74,77.46,364,383.0,0.95,31.14,26.98,12.04,11.72,2.59,2.3,3.05,174.47,177.14,4467,6954,5229.73
4773,0,412,412.18,1576,1575.99,114.37,553,608.0,0.91,48.92,43.04,9.22,11.66,5.31,3.69,0.71,40.86,40.81,4502,7121,5341.15
4774,0,128,127.99,1576,1576.74,86.28,395,423.0,0.93,35.13,30.76,12.17,11.13,2.89,2.76,1.66,94.9,89.53,4661,7079,5486.71
4775,0,220,220.96,1569,1569.69,108.91,520,568.0,0.92,44.94,39.75,10.77,11.71,4.17,3.4,0.36,20.85,19.53,4569,6811,5426.46
4776,0,740,740.08,1567,1567.2,103.36,514,550.0,0.93,43.42,37.99,11.18,11.86,3.88,3.2,0.14,7.94,8.3,4327,6505,5029.3
4777,0,887,887.72,1578,1578.21,124.02,603,686.0,0.88,52.63,45.68,9.22,12.79,5.71,3.57,2.46,141.17,138.55,4701,7029,5417.63
4778,0,1448,1448.45,1569,1569.4,78.67,374,394.0,0.95,31.06,26.93,11.66,12.03,2.66,2.24,0.58,33.18,34.39,4341,6414,5000.57
4779,0,1043,1043.91,1580,1580.67,105.5,498,539.0,0.92,43.32,38.68,11.4,11.37,3.8,3.4,1.24,71.15,69.56,4498,6866,5245.42
4780,0,1821,1821.36,1566,1566.97,76.87,356,375.0,0.95,30.41,26.53,12.17,11.51,2.5,2.3,2.98,170.54,169.92,4369,6418,5163.28
4782,0,72,72.58,1574,1574.55,87.4,394,423.0,0.93,36.12,31.55,12.04,10.85,3.0,2.91,2.41,138.37,138.19,4726,7172,5540.4
4783,0,304,304.45,1577,1577.56,116.37,583,634.0,0.92,49.74,43.87,10.3,12.09,4.83,3.63,0.53,30.17,33.33,4371,6995,5270.99
4784,0,582,582.56,1583,1583.26,130.27,607,688.0,0.88,55.61,49.75,8.6,11.46,6.46,4.34,2.23,127.69,130.31,4688,6767,5456.56
4785,0,1737,1737.7,1576,1576.41,80.28,377,399.0,0.94,31.4,27.77,12.17,11.73,2.58,2.37,1.41,80.84,79.62,4557,6889,5292.91
4786,0,92,92.79,1583,1583.41,103.94,517,558.0,0.93,43.1,37.82,11.0,12.11,3.92,3.12,1.64,93.99,91.98,4423,6805,5331.23
4787,0,181,181.55,1572,1572.66,107.5,532,574.0,0.93,44.6,39.48,11.7,11.95,3.81,3.3,0.34,19.65,20.68,4552,7098,5412.16
4788,0,558,558.84,1573,1573.61,68.67,286,306.0,0.93,26.0,22.77,11.7,10.96,2.22,2.08,1.97,112.62,123.39,4603,7102,5500.34
4789,0,1700,1700.6,1575,1575.43,84.57,408,421.0,0.97,35.47,30.85,11.4,11.37,3.11,2.71,0.87,49.57,46.46,4567,6848,5371.99
4790,0,252,252.38,1578,1578.72,84.67,404,428.0,0.94,33.24,28.86,13.6,12.12,2.44,2.38,1.84,105.71,114.49,4385,7018,5317.1
4791,0,1284,1284.5,1576,1576.61,75.01,346,364.0,0.95,29.55,25.36,12.08,11.74,2.45,2.16,1.99,113.96,117.79,4378,6537,5108.39
4792,0,1849,1849.9,1570,1570.29,73.7,316,338.0,0.93,28.07,24.59,12.0,11.13,2.34,2.21,3.07,175.91,170.83,4579,6759,5267.27
4793,0,324,324.78,1579,1579.27,110.47,539,583.0,0.92,46.4,40.61,10.0,11.96,4.64,3.4,0.65,37.12,35.16,4434,6846,5325.68
4794,0,517,517.04,1570,1570.04,75.46,344,357.0,0.96,31.14,26.62,12.17,11.01,2.56,2.42,3.05,174.47,178.53,4621,6977,5444.93
4795,0,681,681.12,1570,1570.43,100.04,496,531.0,0.93,41.59,37.21,11.18,11.63,3.72,3.2,0.17,9.69,3.61,4428,6950,5117.67
4796,0,1472,1472.79,1575,1575.59,68.77,309,325.0,0.95,25.94,22.59,12.53,11.83,2.07,1.91,1.09,62.45,56.21,4334,6541,5110.04
4797,0,1566,1566.93,1579,1579.55,85.36,399,425.0,0.94,33.84,29.65,11.4,11.72,2.97,2.53,1.24,71.03,70.28,4521,6992,5337.57
4798,0,1617,1617.46,1572,1572.71,77.94,341,360.0,0.95,31.38,27.53,10.77,10.76,2.91,2.56,2.75,157.52,159.87,4700,6773,5450.88
4799,0,1074,1074.98,1573,1573.45,99.6,484,516.0,0.94,41.23,35.91,12.37,11.67,3.33,3.08,2.9,165.96,170.02,4462,6838,5237.59
4800,0,1300,1300.73,1582,1582.75,93.25,438,471.0,0.93,38.08,33.35,12.08,11.61,3.15,2.87,1.98,113.2,113.34,4520,6759,5212.73
4801,0,1355,1355.37,1574,1574.58,79.01,357,379.0,0.94,31.62,27.35,11.7,11.35,2.7,2.41,2.82,161.57,159.15,4484,6857,5277.0
4802,0,1657,1657.31,1574,1574.61,76.43,339,360.0,0.94,30.46,26.22,10.77,11.09,2.83,2.36,2.74,156.8,153.75,4511,6593,5266.61
4803,0,707,707.43,1582,1582.82,87.36,423,449.0,0.94,35.17,30.8,12.65,11.95,2.78,2.58,1.31,75.17,75.33,4295,6562,5130.56
4804,0,1239,1239.86,1575,1575.17,102.18,481,516.0,0.93,42.45,37.8,10.2,11.19,4.16,3.38,0.26,15.02,14.37,4470,6657,5193.64
4805,0,1712,1712.72,1586,1586.04,112.71,563,599.0,0.94,47.8,42.1,11.4,11.72,4.19,3.59,0.92,52.65,54.41,4489,6840,5314.69
4806,0,1386,1386.96,1576,1576.29,69.94,307,328.0,0.94,26.83,23.0,11.18,11.51,2.4,2.0,2.68,153.43,154.25,4494,7088,5360.33
4807,0,1912,1912.14,1574,1574.75,143.6,709,785.0,0.9,63.39,56.58,8.06,11.39,7.86,4.97,3.03,173.66,174.81,4460,6889,5214.16
4808,0,638,638.0,1576,1576.36,95.11,460,492.0,0.93,38.83,34.28,11.18,11.66,3.47,2.94,0.21,11.89,9.9,4613,7269,5330.42
4809,0,971,971.84,1574,1574.71,74.87,336,360.0,0.93,29.15,25.43,11.18,11.49,2.61,2.21,3.04,174.09,173.33,4386,6770,5210.06
4810,0,1116,1116.13,1578,1578.45,79.25,381,397.0,0.96,31.38,27.18,13.04,12.03,2.41,2.26,0.53,30.65,31.74,4237,6580,5155.37
4811,0,1320,1320.42,1581,1581.35,77.25,344,368.0,0.93,29.73,25.74,12.65,11.62,2.35,2.22,1.23,70.35,64.32,4402,6946,5296.32
4812,0,17,18.01,1591,1591.18,116.81,590,653.0,0.9,48.47,42.74,10.77,12.51,4.5,3.42,1.95,111.8,113.37,4488,7043,5412.71
4813,0,1135,1135.58,1580,1580.94,78.91,357,380.0,0.94,32.02,27.67,11.4,11.09,2.81,2.49,0.67,38.66,41.48,4451,6759,5313.13
4814,0,65,65.7,1587,1587.11,118.61,593,647.0,0.92,50.8,44.83,10.0,11.81,5.08,3.8,2.51,143.81,142.77,4511,7234,5446.54
4815,0,744,744.22,1588,1587.93,116.85,604,636.0,0.95,50.45,44.16,11.4,11.94,4.42,3.7,0.69,39.37,39.23,4362,6793,5154.75
4816,0,809,809.04,1579,1579.29,87.94,423,449.0,0.94,35.74,31.07,12.65,11.82,2.83,2.63,0.31,17.93,13.74,4478,6730,5256.2
4817,0,1198,1198.62,1588,1588.11,115.78,591,629.0,0.94,49.2,43.73,11.4,12.0,4.32,3.64,0.66,37.57,38.53,4397,6780,5202.2
4818,0,1502,1502.85,1583,1583.61,78.33,368,382.0,0.96,31.89,27.6,12.81,11.45,2.49,2.41,2.42,138.81,134.93,4560,6855,5311.1
4819,0,781,781.52,1586,1586.28,100.23,484,529.0,0.91,40.8,35.81,11.4,11.98,3.58,2.99,2.51,143.97,145.88,4565,6583,5263.59
4820,0,1002,1002.1,1578,1578.4,82.04,382,403.0,0.95,33.24,29.13,12.17,11.4,2.73,2.56,3.02,173.09,175.16,4490,6714,5244.85
4821,0,1154,1154.29,1594,1593.98,108.28,540,581.0,0.93,45.18,40.84,10.0,11.92,4.52,3.43,1.66,95.08,90.16,4367,6802,5239.66
4822,0,241,241.58,1592,1592.07,109.64,530,582.0,0.91,45.79,40.41,10.3,11.91,4.45,3.39,2.12,121.61,120.3,4520,7041,5414.82
4823,0,1333,1333.2,1586,1586.61,75.11,332,354.0,0.94,29.12,25.24,11.4,11.45,2.55,2.2,1.29,74.05,73.75,4488,6786,5310.99
4824,0,1580,1580.3,1588,1588.15,81.84,377,400.0,0.94,32.25,28.26,12.53,11.57,2.57,2.44,1.05,60.26,63.13,4529,7265,5405.2
4825,0,1611,1611.27,1583,1583.84,95.5,443,473.0,0.94,39.22,34.73,11.7,11.1,3.35,3.13,2.8,160.64,157.09,4756,6845,5409.51
4826,0,1788,1788.75,1597,1597.63,112.87,571,616.0,0.93,47.38,42.42,11.18,12.24,4.24,3.46,1.44,82.72,88.16,4345,6420,5017.53
4827,0,194,194.67,1593,1593.38,92.53,462,496.0,0.93,37.22,32.3,12.17,12.65,3.06,2.55,1.68,96.17,91.85,4359,6928,5249.73
4828,0,537,537.48,1581,1581.51,88.77,418,440.0,0.95,36.06,31.03,13.0,11.64,2.77,2.67,0.06,3.18,2.72,4589,6835,5437.26
4829,0,1844,1844.68,1581,1581.78,78.04,351,370.0,0.95,31.58,27.71,12.17,11.05,2.6,2.51,2.95,169.05,172.55,4626,6622,5307.01
4830,0,489,489.73,1586,1586.73,132.91,676,738.0,0.92,57.01,50.41,10.44,11.98,5.46,4.21,0.27,15.26,13.84,4541,7009,5310.6
4831,0,601,601.66,1586,1586.86,66.18,276,293.0,0.94,25.81,22.39,10.0,10.63,2.58,2.11,2.19,125.54,126.18,4751,6859,5494.96
4832,0,719,719.62,1591,1591.06,85.25,395,420.0,0.94,34.89,29.92,11.18,11.48,3.12,2.61,1.09,62.7,61.72,4460,6628,5174.62
4833,0,870,870.34,1590,1590.4,125.64,599,668.0,0.9,53.24,47.23,8.06,11.64,6.6,4.06,2.65,151.99,155.54,4535,6905,5371.32
4834,0,1660,1660.48,1590,1590.48,122.47,597,657.0,0.91,51.48,46.05,8.94,11.73,5.76,3.93,2.63,150.95,152.28,4507,6762,5279.3
4835,0,1876,1876.85,1583,1583.05,75.46,350,366.0,0.96,29.83,26.13,12.17,11.53,2.45,2.27,2.9,166.43,170.5,4490,6840,5245.29
4836,0,118,118.85,1598,1598.67,118.85,632,683.0,0.93,50.22,44.59,11.4,12.68,4.4,3.52,2.19,125.27,128.34,4472,7053,5265.98
4837,0,141,141.39,1593,1593.2,81.11,365,389.0,0.94,32.25,27.93,12.17,11.39,2.65,2.45,1.7,97.13,101.58,4508,7095,5381.0
4838,0,682,682.94,1582,1582.89,72.63,327,338.0,0.97,28.44,25.37,11.18,11.13,2.54,2.28,0.18,10.12,3.0,4521,6444,5166.99
4839,0,1401,1401.64,1590,1590.94,97.05,479,508.0,0.94,40.22,35.69,10.82,11.86,3.72,3.01,0.61,34.88,36.63,4462,6776,5283.66
4840,0,328,328.13,1592,1592.35,109.64,529,570.0,0.93,45.79,41.05,10.3,11.5,4.45,3.57,0.55,31.61,29.88,4566,6597,5287.36
4841,0,962,962.57,1587,1587.09,94.18,460,485.0,0.95,38.9,33.75,12.65,11.92,3.08,2.83,2.83,162.03,163.27,4407,6935,5265.9
4842,0,1055,1055.14,1595,1595.28,89.01,427,459.0,0.93,34.93,30.62,12.17,12.17,2.87,2.52,1.34,76.76,71.79,4468,6947,5290.98
4843,0,654,655.02,1585,1585.97,73.46,324,348.0,0.93,28.46,25.02,11.7,11.28,2.43,2.22,0.32,18.43,8.85,4594,6792,5358.6
4844,0,924,924.69,1585,1585.36,82.04,388,407.0,0.95,33.38,29.5,11.18,11.42,2.99,2.58,0.15,8.62,4.9,4479,6785,5282.56
4845,0,171,171.99,1603,1603.11,120.47,606,657.0,0.92,51.43,45.27,11.18,11.83,4.6,3.83,1.11,63.43,62.98,4524,6949,5348.36
4846,0,409,409.09,1595,1595.47,106.95,509,557.0,0.91,45.61,40.61,10.0,11.47,4.56,3.54,0.66,37.87,39.17,4595,6671,5369.61
4847,0,425,425.16,1598,1598.06,110.37,545,576.0,0.95,47.42,41.84,9.9,11.7,4.79,3.57,0.83,47.56,45.25,4477,6834,5283.62
4848,0,1079,1079.32,1591,1591.72,79.25,374,395.0,0.95,32.02,26.82,12.81,11.89,2.5,2.26,2.47,141.34,140.66,5173,7172,5849.94
4849,0,1169,1169.18,1596,1596.91,85.36,403,431.0,0.94,34.48,30.02,11.7,11.74,2.95,2.56,1.87,106.86,105.51,4492,6875,5252.66
4850,0,42,42.63,1597,1597.05,82.77,396,418.0,0.95,32.98,28.73,12.37,11.92,2.67,2.41,1.33,75.96,73.31,4598,6994,5373.54
4851,0,574,574.46,1590,1590.57,61.6,251,265.0,0.95,23.02,20.31,11.66,10.7,1.97,1.9,2.17,124.38,137.39,4683,6740,5438.05
4852,0,1422,1422.7,1595,1595.31,119.88,595,650.0,0.92,50.12,44.51,10.3,11.91,4.87,3.74,0.5,28.61,27.02,4312,6966,5195.09
