,Abscissa,red_250319_2619+2624_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_048.tif,red_250404_2619+2624_5_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_086.tif,red_250506_2619+2624_2_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X126.tif,green_250319_2619+2624_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_048.tif,green_250404_2619+2624_5_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_086.tif,green_250506_2619+2624_2_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X126.tif
82,249.3877046031788,149.1,208.7,430.30000000000007,269.8666666666667,238.8,30.366666666666667
83,252.62650596166165,151.46666666666667,167.0666666666667,464.6666666666667,287.66666666666663,282.6333333333333,16.366666666666667
84,255.8653073201445,160.53333333333333,170.3,464.13333333333344,287.8666666666667,279.43333333333334,30.533333333333335
85,259.10410867862737,149.26666666666665,179.56666666666666,443.9666666666667,283.50000000000006,269.90000000000003,35.900000000000006
86,262.3429100371102,151.66666666666669,204.96666666666667,455.5666666666667,276.5,267.46666666666664,31.56666666666667
87,265.581711395593,167.36666666666667,200.50000000000003,458.03333333333336,265.1666666666667,249.4,49.333333333333336
88,268.8205127540759,166.66666666666669,194.43333333333334,468.23333333333335,289.03333333333336,263.50000000000006,45.3
89,272.0593141125587,155.03333333333333,202.73333333333332,483.20000000000005,292.2666666666667,287.33333333333337,41.13333333333334
90,275.29811547104157,144.63333333333333,192.13333333333335,467.6333333333333,309.76666666666677,299.76666666666665,44.06666666666667
91,278.5369168295244,147.8,199.06666666666666,471.03333333333336,305.90000000000003,281.8333333333333,61.56666666666666
92,281.77571818800726,163.2666666666667,209.96666666666667,449.36666666666673,301.2666666666667,273.83333333333337,64.19999999999999
93,285.0145195464901,146.3,203.53333333333336,457.40000000000003,318.20000000000005,302.1666666666667,58.66666666666667
94,288.2533209049729,139.9,198.23333333333335,453.0,307.1333333333334,292.03333333333336,46.733333333333334
95,291.49212226345577,164.5,212.50000000000006,459.1333333333334,296.73333333333335,280.1333333333333,47.733333333333334
96,294.7309236219386,167.26666666666668,186.36666666666665,438.1,299.9333333333334,283.8666666666667,59.23333333333334
97,297.96972498042146,156.9666666666667,163.0666666666667,430.03333333333336,303.8333333333333,311.43333333333334,87.26666666666668
