,Abscissa,red_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_30min_20X_025.tif,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_30min_20X_021.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_30min_20X051.tif,green_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_30min_20X_025.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_30min_20X_021.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_30min_20X051.tif
82,249.3877046031788,113.66666666666667,121.60000000000001,128.1,101.96666666666668,152.00000000000003,155.06666666666666
83,252.62650596166165,115.3,114.86666666666667,124.60000000000002,89.63333333333334,129.16666666666669,130.96666666666667
84,255.8653073201445,103.66666666666667,126.4,119.9,79.33333333333334,127.03333333333333,139.23333333333335
85,259.10410867862737,107.33333333333334,114.80000000000001,138.4,91.5,115.73333333333335,134.4
86,262.3429100371102,107.43333333333332,117.66666666666669,129.3,106.36666666666667,135.53333333333333,125.30000000000001
87,265.581711395593,105.10000000000001,124.76666666666668,125.66666666666669,112.03333333333333,144.3,144.86666666666667
88,268.8205127540759,106.66666666666666,92.9,106.03333333333333,110.13333333333334,172.36666666666667,158.93333333333334
89,272.0593141125587,125.76666666666668,118.66666666666666,115.83333333333334,95.86666666666667,146.36666666666667,118.70000000000002
90,275.29811547104157,106.5,109.03333333333335,110.63333333333334,99.0,145.86666666666667,118.63333333333333
91,278.5369168295244,96.33333333333334,105.10000000000001,98.66666666666669,84.6,149.0666666666667,107.7
92,281.77571818800726,99.46666666666668,95.86666666666666,94.50000000000001,102.83333333333334,145.80000000000004,119.46666666666668
93,285.0145195464901,93.93333333333334,110.43333333333334,96.73333333333333,115.5,142.46666666666667,121.2
94,288.2533209049729,124.20000000000002,102.86666666666667,101.93333333333334,107.23333333333335,132.33333333333331,95.66666666666669
95,291.49212226345577,97.03333333333335,110.23333333333335,113.26666666666667,107.60000000000001,118.63333333333334,99.66666666666667
96,294.7309236219386,95.33333333333334,120.7,116.83333333333334,99.76666666666668,130.76666666666665,111.13333333333333
97,297.96972498042146,98.83333333333334,105.16666666666667,78.4,85.1,121.26666666666665,105.83333333333334
98,301.2085263389043,97.53333333333333,103.56666666666666,82.93333333333334,88.33333333333334,122.20000000000002,98.90000000000002
99,304.44732769738715,94.20000000000002,110.43333333333334,95.96666666666667,83.16666666666669,132.10000000000002,98.06666666666668
100,307.68612905586997,94.53333333333333,110.56666666666666,101.46666666666667,92.10000000000001,145.03333333333336,107.26666666666667
101,310.9249304143528,77.33333333333333,106.73333333333335,84.16666666666667,98.33333333333333,141.16666666666666,121.7
102,314.16373177283566,81.33333333333334,109.63333333333334,71.93333333333334,95.4,118.43333333333334,109.19999999999999
103,317.4025331313185,79.96666666666668,119.56666666666666,111.03333333333333,102.26666666666667,120.13333333333335,111.36666666666667
104,320.64133448980135,94.26666666666668,116.70000000000002,104.20000000000002,96.63333333333333,125.53333333333333,99.16666666666667
105,323.88013584828417,89.43333333333334,105.80000000000001,85.7,102.43333333333334,116.23333333333336,80.4
106,327.11893720676704,86.43333333333335,125.5,90.5,107.93333333333334,127.5,95.96666666666667
107,330.35773856524986,77.7,143.10000000000002,86.96666666666667,79.56666666666668,102.13333333333333,81.39999999999999
108,333.5965399237327,87.83333333333333,117.36666666666667,98.36666666666667,80.76666666666667,101.4,91.66666666666667
109,336.83534128221555,62.43333333333333,114.96666666666667,96.73333333333332,91.93333333333335,116.33333333333334,112.83333333333334
110,340.07414264069837,66.73333333333333,112.49999999999999,98.5,82.10000000000001,128.86666666666667,96.0
111,343.31294399918124,72.76666666666667,94.23333333333335,84.46666666666667,79.2,140.9666666666667,90.13333333333333
112,346.55174535766406,65.4,123.6,98.63333333333333,82.66666666666666,134.13333333333333,100.43333333333334
113,349.79054671614693,68.86666666666666,101.69999999999999,75.80000000000001,81.83333333333334,111.73333333333333,88.96666666666667
