,Abscissa,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_017.tif,red_250404_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_041.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_10min_20X019.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_017.tif,green_250404_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_041.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_10min_20X019.tif
82,249.3877046031788,105.33333333333334,35.333333333333336,78.43333333333332,68.43333333333334,33.63333333333333,60.70000000000002
83,252.62650596166165,95.86666666666667,21.833333333333336,65.83333333333334,78.30000000000001,38.333333333333336,72.03333333333335
84,255.8653073201445,116.30000000000001,26.966666666666672,66.93333333333334,67.1,33.53333333333334,58.333333333333336
85,259.10410867862737,80.03333333333333,46.60000000000001,68.1,64.06666666666668,26.033333333333335,43.56666666666667
86,262.3429100371102,76.96666666666667,35.66666666666667,69.06666666666668,68.83333333333334,32.93333333333334,57.89999999999999
87,265.581711395593,70.96666666666667,32.833333333333336,52.26666666666668,73.76666666666668,32.766666666666666,51.16666666666667
88,268.8205127540759,66.83333333333334,29.46666666666667,51.53333333333334,67.63333333333333,28.46666666666667,54.83333333333334
89,272.0593141125587,66.53333333333335,30.700000000000003,71.13333333333334,72.56666666666668,29.96666666666667,61.00000000000001
90,275.29811547104157,75.23333333333333,31.06666666666667,60.53333333333334,82.46666666666667,27.766666666666666,59.300000000000004
91,278.5369168295244,65.76666666666668,28.1,65.93333333333334,68.86666666666666,30.56666666666667,46.73333333333334
92,281.77571818800726,69.43333333333334,23.4,65.76666666666667,59.53333333333333,24.933333333333334,46.9
93,285.0145195464901,71.86666666666666,27.46666666666667,57.633333333333326,68.26666666666667,23.566666666666663,51.23333333333334
94,288.2533209049729,71.0,31.599999999999998,67.83333333333333,61.033333333333346,26.200000000000003,59.96666666666668
95,291.49212226345577,69.26666666666668,28.933333333333337,58.06666666666668,58.56666666666666,29.03333333333334,47.033333333333346
96,294.7309236219386,62.66666666666667,42.400000000000006,46.13333333333334,54.699999999999996,26.200000000000003,52.53333333333334
