,Abscissa,red_241211_2619+2621_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_1028.tif,red_250326_2619+2621_1_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_040.tif,red_250506_2619+2621_1_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X132.tif,green_241211_2619+2621_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_1028.tif,green_250326_2619+2621_1_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_040.tif,green_250506_2619+2621_1_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X132.tif
99,304.44732769738715,113.26666666666667,300.6,208.2666666666667,144.63333333333335,314.93333333333334,264.90000000000003
100,307.68612905586997,111.00000000000001,302.8666666666667,189.53333333333333,140.36666666666667,296.40000000000003,248.29999999999998
101,310.9249304143528,116.73333333333333,306.6666666666667,172.73333333333335,123.5,263.70000000000005,254.66666666666669
102,314.16373177283566,116.13333333333334,293.43333333333334,145.9,106.16666666666666,256.1666666666667,252.46666666666664
103,317.4025331313185,102.23333333333335,301.0333333333333,158.60000000000002,101.50000000000001,255.50000000000003,219.56666666666672
104,320.64133448980135,87.36666666666667,298.56666666666666,148.43333333333334,111.16666666666667,261.6,205.26666666666668
105,323.88013584828417,97.23333333333335,290.33333333333337,172.8,98.96666666666667,256.06666666666666,198.16666666666666
106,327.11893720676704,83.66666666666667,286.5,146.5,82.4,258.3,199.63333333333333
107,330.35773856524986,64.4,280.3,156.36666666666667,74.0,264.56666666666666,186.96666666666667
108,333.5965399237327,60.10000000000001,251.3,161.53333333333333,60.36666666666668,281.3666666666667,207.83333333333337
109,336.83534128221555,46.86666666666666,261.8,156.83333333333334,39.233333333333334,258.5,213.60000000000002
110,340.07414264069837,38.233333333333334,268.6666666666667,143.83333333333331,22.400000000000002,233.2666666666667,206.16666666666669
111,343.31294399918124,33.93333333333334,251.2,142.9,15.8,235.70000000000005,203.3333333333334
112,346.55174535766406,26.000000000000004,248.66666666666669,135.0666666666667,6.733333333333334,254.1,207.90000000000003
113,349.79054671614693,18.733333333333338,226.10000000000002,101.10000000000001,12.333333333333332,271.4666666666667,249.60000000000008
