,Abscissa,red_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_1h30_20X_038.tif,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_1h30_20X_033.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_1h30_20X069.tif,green_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_1h30_20X_038.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_1h30_20X_033.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_1h30_20X069.tif
98,301.2085263389043,145.33333333333337,197.4666666666667,215.73333333333332,279.90000000000003,278.5,359.90000000000003
99,304.44732769738715,161.79999999999998,222.6,227.16666666666669,267.73333333333335,273.90000000000003,367.70000000000005
100,307.68612905586997,144.46666666666667,228.5,237.73333333333335,274.1,262.73333333333335,370.1666666666667
101,310.9249304143528,141.9,206.83333333333334,226.63333333333333,268.56666666666666,274.56666666666666,353.9333333333333
102,314.16373177283566,150.9,198.2,190.93333333333334,265.53333333333336,292.43333333333334,357.1
103,317.4025331313185,164.5,201.53333333333333,209.9666666666667,259.9666666666667,274.9666666666667,348.9333333333334
104,320.64133448980135,162.46666666666667,200.43333333333334,237.8,251.13333333333335,269.23333333333335,335.53333333333336
105,323.88013584828417,152.79999999999998,223.16666666666669,235.3,262.3,259.90000000000003,354.6666666666667
106,327.11893720676704,147.76666666666668,224.66666666666666,219.1,259.8,269.30000000000007,366.8666666666667
107,330.35773856524986,154.16666666666666,211.9666666666667,235.5,249.66666666666669,277.1,359.2
108,333.5965399237327,139.60000000000002,196.9666666666667,231.0,263.56666666666666,268.4666666666667,357.1
109,336.83534128221555,160.73333333333335,213.46666666666667,239.70000000000002,253.10000000000002,251.13333333333333,345.3666666666667
110,340.07414264069837,154.83333333333334,231.86666666666667,231.86666666666673,238.13333333333335,249.56666666666663,348.6333333333333
111,343.31294399918124,156.06666666666666,202.4333333333333,234.36666666666667,251.4,247.76666666666668,344.6
112,346.55174535766406,143.10000000000002,207.4,230.23333333333335,239.0666666666667,238.0666666666667,336.5
113,349.79054671614693,143.83333333333334,197.4666666666667,215.9666666666667,237.83333333333334,233.90000000000003,327.4
