SPOT_ID;TRACK_ID;PREV_TRACK_ID;POSITION_X;POSITION_Y;FRAME;ELLIPSE_MAJOR;ELLIPSE_MINOR;ELLIPSE_THETA;ELLIPSE_ASPECTRATIO;AREA;ANGLE;ANGULAR_VELOCITY;TOTAL_DISPLACEMENT_VECTOR;TOTAL_DISPLACEMENT;FRAME_GAP;STEP_SPEED;MSD_LAG_TIME;MSD;file;condition;CLASS;SPOT_LABEL;NEIGHBOUR;NEIGHBOUR_UNCERTAIN;CONTACT;UPDATE_NEIGHBOUR;CONTACT_ANGLE (deg);DISP_RELATIVE_ANGLE (deg);REVERSAL;CONTACT_REVERSAL;UPDATE_NEIGHBOUR_CORRECTED;REVERSAL_CORRECTED;CONTACT_CORRECTED;CONTACT_REVERSAL_CORRECTED
29170;5;;71.14681879193859;61.9092281879133;51;2.303588746727833;0.4695304820323165;1.5316780730078117;4.906153774632427;3.147625000000002;1.9625813618534205;-1.104533407055776;[0.24803648576322246, -0.5400566585741942];0.5942922620563833;1;0.5942922620563833;51;10.094705766041743;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;318;[308];[308];1.0;[308];[60.21812605457733];3.0602718445389785;0;0.0;[308];0;1.0;0.0
31291;5;;71.33349144721932;61.43794001800452;52;2.2437463721748805;0.5148834722378791;-1.555010631138893;4.357775095057347;3.1286125000000022;0.0534118196932748;-1.9091695421601456;[0.18667265528073074, -0.47128816990878164];0.5069114511682756;1;0.5069114511682756;52;10.30064244018449;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;317;[];[];0.0;[];;93.59024146039916;0;0.0;[];0;0.0;0.0
33607;5;;72.01746060407538;61.75976636025902;55;2.395765343847406;0.4607256380689299;1.8363388950003212;5.199982692278504;3.21733749999999;0.020428176494916;-0.1102773936620388;[0.11904909375786588, 0.042251944641300554];0.1263246355646461;1;0.1263246355646461;55;11.12783314710471;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;318;[];[];0.0;[];;70.92113372413205;0;0.0;[];0;0.0;0.0
34411;5;;72.28444296492282;61.4859609409563;56;2.3769010865284272;0.4436431741331019;-1.4256579007061985;5.357686593900595;3.1729749999999948;1.1390583728830497;1.1186301963881338;[0.266982360847436, -0.2738054193027182];0.3824251412279373;1;0.3824251412279373;56;11.293627991701936;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;315;[310];[310];1.0;[310];[97.64511695811196];56.154817002306366;0;0.0;[310];0;1.0;0.0
35369;5;;72.2125446331383;61.14411876769156;57;2.367768424810593;0.4575060130910949;1.8380688026367429;5.175382086921648;3.234237499999994;0.9800864475451384;-0.1589719253379113;[-0.07189833178452432, -0.34184217326474453];0.3493214014854531;1;0.3493214014854531;57;11.109565124192295;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;314;[];[];0.0;[];;165.25967607802443;0;0.0;[];0;0.0;0.0
35080;5;;72.36231348166987;61.44296575043198;58;2.354077859418889;0.4644824565766083;2.025586577456994;5.068173891365528;3.2279000000000004;2.8843254683408355;1.9042390207956967;[0.14976884853157912, 0.29884698274042165];0.334275675279445;1;0.334275675279445;58;11.22188923062871;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;314;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
35350;5;;71.98277376258348;61.61987187909793;59;2.3765257053440774;0.4578872564908087;1.8518922888779523;5.190198398526039;3.215224999999981;1.5992005139806496;-1.285124954360186;[-0.37953971908639517, 0.1769061286659479];0.4187435691730115;1;0.4187435691730115;59;9.798424723787402;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;318;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
9525;6;;113.99139560543564;126.80587555170338;4;2.7589378158768274;0.4447473511246756;2.8575556499350068;6.203382232406859;3.6694125000000137;0.9169250721282431;0.5662042518723501;[-0.20173402419338515, -0.013673831011260518];0.2021969094021513;1;0.2021969094021513;4;0.8962389911692383;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;558;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
9424;6;;113.64378689604268;126.97789105095627;5;2.812397914287958;0.4388621576919448;2.8498683451258806;6.408385560238015;3.745462499999996;0.5272001630206286;-0.3897249091076147;[-0.34760870939297206, 0.1720154992529075];0.3878416517460118;1;0.3878416517460118;5;1.2149845574435163;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;558;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
9040;6;;113.28101694113217;126.98269212568503;6;2.7528705151521247;0.4534303420671266;2.9176757198506014;6.071209312112123;3.720112500000016;0.4462884841652758;-0.0809116788553527;[-0.36276995491050457, 0.004801074728760568];0.3628017234031843;1;0.3628017234031843;6;1.5737524598557815;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;562;[];[];0.0;[];;12.279245867563882;0;0.0;[];0;0.0;0.0
10122;6;;112.99495961820185;127.04893080028567;9;2.7753514751947024;0.4521856042616312;-0.1614752138494166;6.137637839502968;3.8363;1.7499640015256253;-0.1816988041324954;[0.14867749529287266, -0.1598941531603657];0.2183372112614628;1;0.2183372112614628;9;2.6141229260238834;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;567;[];[];0.0;[];;175.53980542036564;0;0.0;[];0;0.0;0.0
9261;6;;113.40977053137595;126.98636473427042;12;2.768928474918996;0.4505023037459894;-0.1435658767067961;6.146313685623736;3.7898249999999942;2.656785280647912;2.2533892402577806;[-0.15853325115155315, -0.008203823677476407];0.1587453761330154;1;0.1587453761330154;12;3.7925364220495488;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;569;[];[];0.0;[];;145.15744278024738;0;0.0;[];0;0.0;0.0
10025;6;;113.06225270039234;127.31522408564992;13;2.6799945832441887;0.4961483920859668;-0.0040082850107084;5.4015988482329504;3.7158875;0.8095214142962813;-1.8472638663516303;[-0.34751783098361955, 0.3288593513795064];0.47845283554527;1;0.47845283554527;13;4.206755746169097;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;574;[];[];0.0;[];;25.046162374417634;0;0.0;[];0;0.0;0.0
23488;6;;111.94741349165064;127.68551306831358;30;2.775277504513;0.4662529302562863;0.0446484293052933;5.952300402675232;3.8257375000000007;2.503763891275276;2.2642545945554797;[-0.11463638000610388, -0.006379120908476921];0.114813730905623;1;0.114813730905623;30;13.123507568359546;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;586;[];[];0.0;[];;67.19458789034053;0;0.0;[];0;0.0;0.0
23032;6;;111.52603022740983;127.20381632465634;34;2.797473742601324;0.4499800871219301;0.0528550919716628;6.216883419206278;3.808837499999989;0.8507368925603499;-1.2560767010586105;[-0.08902887102391333, -0.22770694823439896];0.2444925237098587;1;0.2444925237098587;34;16.156984493266826;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;575;[];[];0.0;[];;53.40169512334363;0;0.0;[];0;0.0;0.0
23531;6;;110.80275994743003;127.26176520268136;35;2.7942907997798727;0.435709780907258;0.0999080026568568;6.413192731091445;3.7517999999999994;1.2780397404163717;0.4273028478560216;[-0.7232702799798147, 0.057948878025030126];0.7255880169672315;1;0.7255880169672315;35;16.93065382219559;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;578;[];[];0.0;[];;82.44778555122386;0;0.0;[];0;0.0;0.0
30394;6;;110.6824079698204;126.7019468985902;42;2.810332035578704;0.4564185871195389;0.3568632617381541;6.157356678470809;3.82573749999999;0.8031189104239759;0.7690637922977573;[0.14235799678519356, -0.0825430168262784];0.1645574333643924;1;0.1645574333643924;42;23.195156070462964;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;574;[];[];0.0;[];;135.13398061041744;0;0.0;[];0;0.0;0.0
28024;6;;111.10857427538176;126.97871286234276;44;2.854463083131097;0.4498034000283974;0.3605560467582387;6.346023802734454;3.8870000000000102;1.0204289161985003;-0.0220640817033204;[0.001170198623867691, 0.03509775440889484];0.0351172568599314;1;0.0351172568599314;44;26.14086990774505;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;579;[];[];0.0;[];;167.29583707939375;0;0.0;[];0;0.0;0.0
31191;6;;110.6280605131022;126.48622374046768;45;2.8817614231906123;0.439847821322487;0.2145894971525491;6.551723763291683;3.787712500000002;2.401830278007666;1.3814013618091656;[-0.480513762279557, -0.4924891218750673];0.6880690451584998;1;0.6880690451584998;45;27.82027373297328;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;579;[];[];0.0;[];;17.734044142788207;0;0.0;[];0;0.0;0.0
32050;6;;110.36657479949056;125.9631556612721;46;2.862178093793806;0.4412172789554062;0.2048360195140885;6.487003638139671;3.775037499999998;0.3095174599856838;-2.0923128180219823;[-0.2614857136116342, -0.523068079195582];0.5847862805301961;1;0.5847862805301961;46;29.666090304030995;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;574;[];[];0.0;[];;61.36093754869595;0;0.0;[];0;0.0;0.0
31910;6;;109.7808727256101;125.94190161325336;49;2.8992791238112487;0.4269746277560182;0.1833352912301605;6.790284329184906;3.753912499999992;0.5287074716082992;-0.7176545627855729;[-0.1776123350639267, 0.05177696341080207];0.185005393183291;1;0.185005393183291;49;35.05128160528542;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;583;[];[];0.0;[];;22.61956130764456;0;0.0;[];0;0.0;0.0
31056;6;;109.24744081711349;126.14178216877318;50;2.8089993117153216;0.434218885012568;0.3030597642180715;6.469086004018498;3.688425000000005;0.0748576776721813;-0.4538497939361179;[-0.5334319084966239, 0.19988055551982598];0.5696506275580365;1;0.5696506275580365;50;37.26880184820102;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;581;[];[];0.0;[];;37.027378263256075;0;0.0;[];0;0.0;0.0
31431;6;;108.90631616390029;126.04082669320832;51;2.790136168280783;0.4364863390440715;0.3469364628392059;6.392264588145715;3.711662500000001;0.6462496640751859;0.5713919864030046;[-0.3411246532131855, -0.10095547556484519];0.3557499642675177;1;0.3557499642675177;51;40.24258581625392;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;583;[];[];0.0;[];;16.594030483793908;0;0.0;[];0;0.0;0.0
32132;6;;108.55237442924891;125.81027016745668;52;2.811133527503382;0.4187467361887822;0.318404731552551;6.713207016462687;3.701099999999996;0.2896204681185847;-0.3566291959566012;[-0.35394173465135736, -0.23055652575165198];0.4224110120423993;1;0.4224110120423993;52;43.77086686987252;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;580;[];[];0.0;[];;14.468614242741475;0;0.0;[];0;0.0;0.0
33321;6;;108.28738505748596;125.52059099618435;53;2.792570539541319;0.4336249366067713;0.2524142859001114;6.440059839256281;3.675749999999979;0.2525249567367106;-0.0370955113818741;[-0.2649893717629652, -0.2896791712723257];0.3925982544744084;1;0.3925982544744084;53;47.960547924220535;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;579;[];[];0.0;[];;57.98346547037048;0;0.0;[];0;0.0;0.0
33406;6;;107.765642912105;125.61667580305009;54;2.8272617497025534;0.4382880585916207;0.294007569433901;6.45069308707058;3.660962499999989;1.0120023841743857;0.7594774274376749;[-0.521742145380955, 0.09608480686573273];0.5305159341406691;1;0.5305159341406691;54;52.00233648651125;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;580;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
36151;6;;106.92119536298054;125.4701225769672;57;2.8086097044708604;0.4427703744114616;0.4343521598799328;6.3432647412422645;3.7053249999999975;0.0794992601607539;-0.4560927278148206;[-0.27482305009948504, -0.13102586649094405];0.3044593348144983;1;0.3044593348144983;57;60.84312824821195;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;579;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
7122;7;;89.21502224116225;94.14652044294564;0;2.5500546588652195;0.4867305955733421;-0.3572643522316394;5.239150121354903;3.720112499999993;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;424;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
7551;7;;87.69978181468313;94.15021337946465;10;2.643324735903683;0.4533653449706968;-0.3623755386835376;5.830451677056467;3.663074999999993;0.8682226336472436;-0.2167769004229758;[-0.02198210603080497, -0.02040828343587009];0.029995183252455;1;0.029995183252455;10;6.843676062123142;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;426;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
9032;7;;87.37427385695759;94.18601735913876;11;2.587254141551639;0.4670192042856302;-0.3734667015347846;5.539930944615432;3.71166250000001;0.8578421078351662;-0.0103805258120773;[-0.32550795772554864, 0.03580397967412807];0.3274711521694131;1;0.3274711521694131;11;8.192457414094642;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;432;[];[];0.0;[];;8.356163685289072;0;0.0;[];0;0.0;0.0
7481;7;;86.98310877093172;94.17181621466976;12;2.507187612429297;0.5069763313615412;-0.4430183772117162;4.94537408816693;3.660962499999987;0.1458425691439577;-0.7119995386912085;[-0.39116508602586464, -0.014201144469012661];0.3914227855271737;1;0.3914227855271737;12;9.603853696384215;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;431;[];[];0.0;[];;7.547785711368452;0;0.0;[];0;0.0;0.0
15386;7;;86.20995940783557;94.24583428844656;15;2.5751686113028627;0.4721125990908633;-0.2809465824348695;5.454564475215886;3.686312499999996;0.3122584499142259;-0.0498711793261743;[-0.1422936785821065, -0.04834472389633504];0.1502820790814417;1;0.1502820790814417;15;14.522351092232508;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;439;[];[];0.0;[];;3.464227372127574;0;0.0;[];0;0.0;0.0
16610;7;;85.26167526760742;94.2790214067538;17;2.5586822147064794;0.4764740567685438;2.7063429956224465;5.370034692044959;3.6842000000000006;0.3565717629464959;0.0793959240496459;[-0.2208789871114476, 0.0698366551757914];0.2316563950196959;1;0.2316563950196959;17;18.224622025300174;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;433;[];[];0.0;[];;4.9909065561312485;0;0.0;[];0;0.0;0.0
17085;7;;84.5384881498499;94.24129109327323;23;2.5642817798419717;0.4699992051458927;-0.376798103148974;5.455927907465272;3.684200000000001;0.5507776812274994;-1.0921606947774536;[-0.017532481455234006, 0.0067716979426819535];0.0187947811640637;1;0.0187947811640637;23;29.97214847566972;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;445;[];[];0.0;[];;39.75910023046279;0;0.0;[];0;0.0;0.0
14994;7;;84.22662421292901;94.47436224002256;24;2.5208825013450338;0.4893742755701694;2.8353788703153167;5.151236236126136;3.6905375000000182;0.2732162428656892;-0.2775614383618102;[-0.31186393692088643, 0.2330711467493387];0.3893343994548213;1;0.3893343994548213;24;32.067346954181204;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;449;[];[];0.0;[];;4.031756780473847;0;0.0;[];0;0.0;0.0
15140;7;;83.83044470223419;94.81638727763846;26;2.4516236032703653;0.5266695000066014;-0.1376991730930082;4.654956482651143;3.641949999999997;0.100582488183416;0.0147710511509861;[-0.06518435464560923, 0.04723111117858991];0.0804970679821872;1;0.0804970679821872;26;37.06871149057442;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;454;[];[];0.0;[];;42.93775514797868;0;0.0;[];0;0.0;0.0
12862;7;;83.4522993471606;94.8023003072216;27;2.4709168040688883;0.4914719059877804;-0.1850182470581272;5.027585043956354;3.667300000000003;0.6642667191375777;0.5636842309541616;[-0.3781453550735847, -0.014086970416869349];0.3784076535949731;1;0.3784076535949731;27;40.01585181836224;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;454;[];[];0.0;[];;8.632899555325771;0;0.0;[];0;0.0;0.0
22980;7;;83.10395111623154;94.73606139336508;28;2.510811712147333;0.4782950291462612;2.972207518841055;5.249504090872612;3.6588499999999984;0.1506725212343114;-0.5135941979032663;[-0.3483482309290622, -0.06623891385650893];0.3545900219976547;1;0.3545900219976547;28;43.11140004650128;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;456;[];[];0.0;[];;34.59145707888177;0;0.0;[];0;0.0;0.0
23299;7;;82.61709238096132;94.95104666667709;29;2.511556936805288;0.494427277512052;3.0127490148078597;5.079729721716388;3.696875;0.6037348190887474;0.4530622978544359;[-0.48685873527021784, 0.2149852733120099];0.5322124536779984;1;0.5322124536779984;29;46.26779931916691;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;450;[];[];0.0;[];;7.902198436270861;0;0.0;[];0;0.0;0.0
21136;7;;82.14476696919313;95.24307194177923;31;2.5704475695239943;0.4712656428534572;0.01815817136566;5.454349597734817;3.7243374999999936;0.2673359362896731;0.0469410787434211;[-0.16152969938667638, 0.06244442885673607];0.1731795325065696;1;0.1731795325065696;31;52.70962760752018;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;452;[];[];0.0;[];;17.645321263711068;0;0.0;[];0;0.0;0.0
21973;7;;81.71485183087091;95.74417799168606;34;2.624171538435573;0.4572027269145487;0.1012292652489548;5.739623549808861;3.7306749999999975;1.56818236365665;1.120026446358047;[0.041370983525482075, 0.16018157072853967];0.1654378852588725;1;0.1654378852588725;34;62.225473872901816;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;457;[];[];0.0;[];;87.94183146019954;0;0.0;[];0;0.0;0.0
22634;7;;82.0759603541202;96.07723056197148;35;2.5873020334256203;0.4831254066158502;-0.0516043307683015;5.355342521828652;3.658849999999999;0.5730411165452005;-0.9951412471114496;[0.36110852324928544, 0.33305257028543167];0.4912467609430235;1;0.4912467609430235;35;65.69977287162186;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;462;[];[];0.0;[];;27.67296320095544;0;0.0;[];0;0.0;0.0
22369;7;;82.1331984585763;96.09258092485804;37;2.524789899873628;0.4625284835863212;-0.0293191072136272;5.458669010602518;3.654624999999992;3.080099654190817;2.268877015775153;[-0.3083373857754026, 0.0395940550134668];0.3108691568155626;1;0.3108691568155626;37;73.75729248944998;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;458;[];[];0.0;[];;144.65034521202074;1;0.0;[];1;0.0;0.0
23264;7;;81.58009248498817;96.29758812705612;38;2.5386089595794807;0.4769050212506301;0.0614352798777126;5.323091279102624;3.635612500000014;0.227236549318947;-2.85286310487187;[-0.5531059735881314, 0.20500720219810376];0.5898764031320196;1;0.5898764031320196;38;78.30399395144931;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;461;[];[];0.0;[];;2.6744287414379375;0;0.0;[];0;0.0;0.0
25678;7;;80.6574092125369;96.5913914373078;41;2.624871282563365;0.4625822836346585;0.2495198519868053;5.6743878341792575;3.6842000000000015;0.428556066716812;0.1052388107141588;[-0.3114179657731455, 0.05673332997248792];0.3165435517208512;1;0.3165435517208512;41;92.5206915227794;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;457;[];[];0.0;[];;18.314136575140594;0;0.0;[];0;0.0;0.0
29479;7;;80.18386668582404;96.58600680466488;42;2.626374622615238;0.4652521488700545;0.3887783737631296;5.645056404347285;3.6736375;0.191571715469118;-0.236984351247694;[-0.4735425267128619, -0.005384632642929432];0.4735731399417632;1;0.4735731399417632;42;97.87810680473622;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;459;[];[];0.0;[];;22.613827634474585;0;0.0;[];0;0.0;0.0
29828;7;;79.23579510702623;96.17838302751338;45;2.608656356917552;0.4588329357106959;0.5335673589485495;5.68541652938874;3.684199999999999;0.6881654993519143;0.1400523798754284;[-0.2400363377441579, -0.16425483841040034];0.2908557982555173;1;0.2908557982555173;45;113.20591151966732;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;464;[];[];0.0;[];;5.7502202141462915;0;0.0;[];0;0.0;0.0
31740;7;;78.81299934420102;96.04495362563188;46;2.6203413161614133;0.481069410980976;0.4682492439080671;5.446909024662628;3.758137499999994;0.294409459240108;-0.3937560401118062;[-0.422795762825217, -0.1334294018814859];0.4433504960518351;1;0.4433504960518351;46;118.30389344217804;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;464;[];[];0.0;[];;10.673640050052729;0;0.0;[];0;0.0;0.0
30354;7;;78.40743708919406;95.82759577463882;48;2.6437620195566205;0.4750767413207435;0.4917638293578796;5.564915706474693;3.749687500000011;0.0584045840416481;-0.1171739109229522;[-0.0724366481855867, -0.04338907385364621];0.0844374308600138;1;0.0844374308600138;48;127.79806525159675;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;462;[];[];0.0;[];;1.1615458401988863;0;0.0;[];0;0.0;0.0
30186;7;;77.6424501915907;95.43735823757316;50;2.571992365721317;0.4662050345567197;0.450492208271766;5.516869563982373;3.675750000000003;0.3092854073907116;0.2961865273835859;[-0.2217260371447054, -0.05508152147575629];0.2284653355675199;1;0.2284653355675199;50;136.04123512794112;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;464;[];[];0.0;[];;17.544911217373198;0;0.0;[];0;0.0;0.0
33002;7;;77.1293693181825;94.93188446969792;53;2.592017272248444;0.4785432162675825;0.4203981322658289;5.416474801304235;3.718000000000004;1.31242715654994;0.9412823555793296;[-0.04156061992880211, 0.0118089678989719];0.0432057502157443;1;0.0432057502157443;53;148.55014351685455;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;463;[];[];0.0;[];;22.52577239880164;0;0.0;[];0;0.0;0.0
33063;7;;76.74463672821899;94.77608048871032;54;2.6109804961447907;0.4685014083497849;0.3892514707410935;5.573047272881244;3.7750375;0.6616229766974289;-0.650804179852511;[-0.38473258996350523, -0.1558039809876135];0.4150831799430269;1;0.4150831799430269;54;154.39967077665872;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;463;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
33752;7;;76.44399640559341;94.54960745364389;55;2.6247999459296314;0.4706347219260324;0.4460049281799568;5.577148951500776;3.7222250000000097;0.2608303309171668;-0.400792645780262;[-0.3006403226255827, -0.2264730350664479];0.3763969170976604;1;0.3763969170976604;55;160.6772368352365;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;468;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
4435;8;;74.85536201022175;39.78114423622935;0;1.8261029923427792;0.4454036445393048;0.8976657091102642;4.099883363620824;2.4800750000000016;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;210;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
4761;8;;74.7117135949917;39.31302047781431;2;1.8540688781752528;0.4434381240224229;0.9195827363012826;4.181121959828379;2.4758500000000097;1.089885080488538;;[0.08170210074534623, -0.1798961888491064];0.197580039550143;1;0.197580039550143;2;0.662419485692117;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;210;[221];[];1.0;[221];[6.449534703842289];;0;0.0;[];0;0.0;0.0
4991;8;;74.90448205775115;39.78536655452738;4;1.8559317385941307;0.4393186832651576;0.8449671561227888;4.22456819910378;2.5117625;0.3930663198968347;-2.0335168826056287;[0.08277397013442567, 0.10199039614455785];0.1313528493696982;1;0.1313528493696982;4;1.790346645816187;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;206;[];[];0.0;[];;155.661319394228;0;0.0;[];0;0.0;0.0
4835;8;;74.53386363635033;39.43414772726542;5;1.8392240631451031;0.4292783685281972;0.9272828168325222;4.284455490853119;2.416699999999999;3.0110913693438963;2.6180250494470614;[-0.37061842140082035, -0.35121882726195963];0.510600312284376;1;0.510600312284376;5;2.4951349706827566;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;208;[];[];0.0;[];;21.586134140805925;0;0.0;[];0;0.0;0.0
