SPOT_ID;TRACK_ID;PREV_TRACK_ID;POSITION_X;POSITION_Y;FRAME;ELLIPSE_MAJOR;ELLIPSE_MINOR;ELLIPSE_THETA;ELLIPSE_ASPECTRATIO;AREA;ANGLE;ANGULAR_VELOCITY;TOTAL_DISPLACEMENT_VECTOR;TOTAL_DISPLACEMENT;FRAME_GAP;STEP_SPEED;MSD_LAG_TIME;MSD;file;condition;CLASS;SPOT_LABEL;NEIGHBOUR;NEIGHBOUR_UNCERTAIN;CONTACT;UPDATE_NEIGHBOUR;CONTACT_ANGLE (deg);DISP_RELATIVE_ANGLE (deg);REVERSAL;CONTACT_REVERSAL;UPDATE_NEIGHBOUR_CORRECTED;CONTACT_CORRECTED;REVERSAL_CORRECTED;CONTACT_REVERSAL_CORRECTED
299013;37;;23.64548846324459;76.86792456043852;45;1.4212495351990684;0.4419939743941369;0.1980303522673461;3.215540522124189;1.9160375958018845;1.9621483675031264;0.4184394119783985;[1.0471900066121336, 2.157936324098074];2.398602945218368;1;2.398602945218368;45;91.04861942939516;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3704;[];[];0.0;[];;167.08441572308493;0;0.0;[];0.0;0;0.0
306165;37;;22.21871723944173;75.09348491645117;48;1.3927905732539092;0.5011420534583291;1.567852976686776;2.7792330810044907;2.0343376017168824;2.974832904090788;2.2500121412523675;[0.028073779383149144, 0.2661599921755311];0.2676364671036675;1;0.2676364671036675;48;111.90494730595326;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3597;[];[];0.0;[];;17.11627712557716;0;0.0;[];0.0;0;0.0
292435;37;;21.873724782805997;74.22591336950623;49;1.4103911768456874;0.4576127946488738;-1.3436845034092189;3.082062375305481;1.981525099076256;2.868199674193606;-0.1066332298971821;[-0.34499245663573674, -0.8675715469449443];0.9336488548721112;1;0.9336488548721112;49;119.00434225316098;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3580;[];[];0.0;[];;74.87698477721082;0;0.0;[];0.0;0;0.0
310221;37;;20.83170460242495;74.34578587224814;51;1.4032751718386165;0.4889969825082297;2.5038076114734573;2.8697010861718346;2.0702501035125134;1.939586326124402;0.43642745511305;[0.012702415282440427, -0.21896599187279264];0.219334121720364;1;0.219334121720364;51;136.64839224027375;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3592;[3682];[3682];1.0;[3682];[29.012550755414708];81.20753996647014;0;0.0;[];0.0;0;0.0
319576;37;;20.805477800571428;75.01927027154946;52;1.390313158262381;0.5090992162452924;2.0666873621752915;2.7309277129047973;2.076587603829372;3.122568983878744;1.1829826577543416;[-0.026226801853521664, 0.6734843993013158];0.6739948673674883;1;0.6739948673674883;52;151.324499282797;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3608;[3728];[3728];1.0;[3728];[45.76976262134276];16.86708910682982;0;0.0;[3728];1.0;0;0.0
334239;37;;20.32692968364908;76.40145539840957;53;1.3850699496916938;0.4726761312360352;-1.3369246795944072;2.930272671204644;1.9984250999212552;0.2943862401414526;-2.828182743737291;[-0.4785481169223509, 1.382185126860108];1.4626838431880012;1;1.4626838431880012;53;169.75085295754687;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3691;[];[];0.0;[];;10.577987963961151;0;0.0;[];0.0;0;0.0
336185;37;;20.11490408414044;77.81690965892365;54;1.3939482622041477;0.4869013539987601;-1.5024341654136046;2.862896664295777;2.044900102245004;0.1846207182074582;-0.1097655219339943;[-0.2120255995086353, 1.4154542605140819];1.4312461767475442;1;1.4312461767475442;54;189.81349035944436;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3772;[];[];0.0;[];;46.15816653473294;0;0.0;[];0.0;0;0.0
336975;37;;19.11578268648418;78.52492016353452;55;1.4370572101221466;0.4836235848681693;1.9914788472244291;2.9714374052164416;2.066025103301256;0.8056119827149539;0.6209912645074958;[-0.9991213976562605, 0.7080105046108685];1.2245498935910843;1;1.2245498935910843;55;217.71864179258023;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3788;[];[];0.0;[];;3.8931769827907208;0;0.0;[];0.0;0;0.0
361910;37;;17.857880532099795;79.55141883389418;56;1.4129160261822356;0.4563721532539788;2.224285341870533;3.0959733544389243;1.9730750986537509;0.0679487567125567;-0.7376632260023972;[-1.2579021543843858, 1.0264986703596577];1.623581642620729;1;1.623581642620729;56;244.58501224654827;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3855;[3966];[3966];1.0;[3966];[121.37179669981771];0.20767482575494298;0;0.0;[3966];1.0;0;0.0
362005;37;;16.711480517289928;80.49387017155243;57;1.3818251169845288;0.449347031691323;2.695994838246666;3.075184700304791;1.839987591999376;0.0036246094829292;-0.0643241472296274;[-1.146400014809867, 0.9424513376582553];1.484064526161143;1;1.484064526161143;57;264.0865104453838;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3943;[4018];[4018];1.0;[4018];[66.8601864246102];12.928902685342988;0;0.0;[4018];1.0;0;0.0
362492;37;;15.470786101055648;81.11231155161772;58;1.355249392232295;0.4697797213204492;2.6423890047613376;2.884861416374002;1.922375096118747;0.2256519205291715;0.2220273110462423;[-1.2406944162342803, 0.6184413800652919];1.3862872628182026;1;1.3862872628182026;58;277.2988346311856;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3981;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
364014;37;;15.292950040193364;83.47699866561828;59;1.475045179102226;0.4848695950437583;-1.2944918853927971;3.0421482274406317;2.1610876080543746;1.0333147512989496;0.807662830769778;[-0.1778360608622851, 2.36468711400056];2.3713647571943275;1;2.3713647571943275;59;269.24251463083635;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4081;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
3061;38;;9.416761899680717;3.1205159510287728;1;1.0029631490180764;0.4778727329383899;0.889085791490394;2.09880807145233;1.4639625731981287;;;[-0.03984927898382473, -0.11295424125682141];0.1197774004286072;1;0.1197774004286072;1;1.5949715677272764;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;157;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
2539;38;;8.948317507658555;2.205137092165467;3;0.9978810180357064;0.4818036289498917;0.9695524641569124;2.0711363677575947;1.4259375712968774;2.018993272670434;1.8056111243589437;[0.09016293143952403, -0.00944230656427214];0.0906560056423291;1;0.0906560056423291;3;5.093665851020711;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;121;[4];[4];1.0;[4];[43.523906382818225];;0;0.0;[4];1.0;0;0.0
2494;38;;6.553820415783495;1.170629874226986;5;1.0160234764947782;0.4798833990240111;0.3122241009198117;2.117229890763404;1.4534000726700032;0.8126296388087029;-1.7419936387583717;[-0.2540081126211753, 0.0870054690269233];0.2684959458129053;1;0.2684959458129053;5;8.591264170844186;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;87;[3];[];1.0;[3];[9.798078131193478];13.992327998936858;0;0.0;[];0;0;0.0
4338;38;;5.7543927141409466;1.0386621745609332;6;0.9698233790819166;0.480508590355271;0.4342104359725933;2.0183268281735893;1.4027000701350028;0.4936071157510135;-0.3190225230576893;[-0.7994277016425482, -0.13196769966605282];0.8102469524216901;1;0.8102469524216901;6;9.978849782382174;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;84;[1];[];1.0;[1];[14.834275844790596];36.41648218228502;0;0.0;[];0;0;0.0
2259;38;;5.293277243776206;0.5646489396534552;7;1.037079038992608;0.4494270936736704;0.3172343478042954;2.307557896688873;1.4090375704518776;0.6355875160747235;0.1419804003237099;[-0.46111547036474043, -0.47401323490747804];0.6612987402658104;1;0.6612987402658104;7;11.261219070477912;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;64;[100];[];1.0;[100];[2.6087947467494814];157.48880946633057;0;0.0;[132];1.0;0;0.0
2257;38;;6.895665604490412;1.2540506486352172;8;1.038616929590937;0.4513125566956739;0.2562525099018233;2.301325133063582;1.4259375712968776;2.748698260233482;2.1131107441587584;[1.6023883607142055, 0.689401708981762];1.744397653890687;1;1.744397653890687;8;12.61011684011144;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;104;[];[];0.0;[];;131.26331557297894;0;0.0;[];0.0;0;0.0
2579;38;;6.279951137390936;1.547173241293709;9;1.045587226919744;0.4523045252885825;3.124947022818984;2.311688626711464;1.4005875700293773;2.2909770438328296;-0.4577212164006523;[-0.6157144670994761, 0.2931225926584917];0.681927532310016;1;0.681927532310016;9;14.618052848828436;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;135;[];[];0.0;[];;32.93544014341431;0;0.0;[];0.0;0;0.0
5389;38;;5.512836395130847;2.793764689727157;11;1.0242163634812131;0.4721256699801362;2.776892438317235;2.1693723273388312;1.4449500722475022;0.3999624675536148;-0.2558619879689148;[-0.23256992134381616, 0.19596339021422438];0.3041223744122112;1;0.3041223744122112;11;18.30238473849078;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;166;[144];[144];1.0;[144];[115.43621638041732];55.84600257092154;0;0.0;[144];1.0;0;0.0
5187;38;;4.482018909042951;2.839620371742389;12;1.0110977702011352;0.4496509337831259;2.9971501716833417;2.248628200756288;1.4048125702406271;0.6557267358126206;0.2557642682590058;[-1.030817486087896, 0.04585568201523138];1.0318369218038534;1;1.0318369218038534;12;19.504042095516752;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;165;[156];[];1.0;[156];[6.182930165948271];109.86463258788432;0;0.0;[143];1.0;0;0.0
3435;38;;4.902935428008687;3.860246609252677;13;1.002623604240637;0.5122008844161758;2.6551051356698223;1.957481204632166;1.4639625731981285;1.9174995701524404;1.2617728343398198;[0.42091651896573623, 1.0206262375102875];1.1040147791731043;1;1.1040147791731043;13;20.485480985510225;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;212;[228];[228];1.0;[228];[34.59228868750995];49.9764223042886;0;0.0;[228];1.0;0;0.0
102167;38;;4.311344656557742;4.993556462867083;14;1.0249876390295722;0.4448762381563423;2.28298759835886;2.303983784967544;1.349887567494377;0.8722531175769674;-1.045246452575473;[-0.5915907714509459, 1.1333098536144068];1.278425150396156;1;1.278425150396156;14;21.048000608133574;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;257;[200];[];1.0;[200];[1.5778081417742058];175.42012294449023;1;1.0;[325];1.0;1;1.0
120784;38;;4.948988771815533;3.978818468923509;15;1.0248782431098773;0.4386726816332191;2.4112809512538838;2.336316543109456;1.3646750682337532;3.061658719634602;2.1894056020576347;[0.6376441152577916, -1.0147379939435748];1.19845033859377;1;1.19845033859377;15;21.223127946951568;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;218;[153];[];1.0;[153];[16.641744028540728];40.49386402207395;0;0.0;[];0.0;0;0.0
89024;38;;6.584952994812512;3.46734285397917;16;1.0377241688745156;0.4657638411205428;2.2138146994974512;2.2280050043771977;1.4555125727756275;0.7067512540400646;-2.354907465594537;[1.6359642229969786, -0.5114756149443385];1.7140554960702985;1;1.7140554960702985;16;22.20841039136737;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;198;[132];[];1.0;[132];[7.6210713092970295];32.04387701336401;0;0.0;[];0.0;0;0.0
88378;38;;8.46527918931376;3.9600162977045104;17;1.4005921502653444;0.4663383628478469;0.6639190439523738;3.0033817970972256;1.9561750978087529;0.5592711589873286;-0.1474800950527359;[1.8803261945012482, 0.4926734437253404];1.9437987858520056;1;1.9437987858520056;17;23.355529715125986;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;210;[183];[183];1.0;[183];[120.33081962481891];156.42819309082273;1;1.0;[];0.0;0;0.0
128462;38;;7.384746164150818;4.129020571061768;18;1.3173618387898962;0.4873209562567588;1.3515095473380974;2.7032735241039108;1.926600096330002;2.730187012380302;2.170915853392973;[-1.080533025162942, 0.16900427335725787];1.0936699972481616;1;1.0936699972481616;18;25.915983219581136;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;201;[161];[];1.0;[161];[77.10625595511785];64.74919853127227;0;0.0;[];0.0;0;0.0
108479;38;;6.605166332045693;2.9793291599405043;19;0.9941612210608396;0.4713853603247525;2.7726027550503205;2.109020145165158;1.4090375704518774;1.1300867023981778;-1.6001003099821245;[-0.7795798321051253, -1.149691411121264];1.389077051653744;1;1.389077051653744;19;27.985113238523542;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;178;[185];[185];1.0;[185];[46.032244691565744];163.5731355556627;0;0.0;[];0.0;0;0.0
87559;38;;7.396405413668321;5.45660144360459;20;1.942053670098284;0.475530515572453;0.6690247226597309;4.083972755692454;2.8011751400587546;2.8548897832573186;1.7248030808591408;[0.7912390816226278, 2.477272283664086];2.600564794750805;1;2.600564794750805;20;31.0938856436815;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;242;[178];[178];1.0;[178];[81.43085812016236];163.37891341086973;0;0.0;[];0.0;0;0.0
103661;38;;6.122006639231774;3.5908193227090046;21;0.989143285555779;0.4136461471578958;2.1892801428117163;2.3912788559788183;1.2484875624243768;2.851499967350396;-0.0033898159069227;[-1.2743987744365466, -1.8657821208955858];2.259476744500594;1;2.259476744500594;21;34.61476087204285;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;195;[];[];0.0;[];;98.83098865176122;0;0.0;[];0.0;0;0.0
111675;38;;5.584827322892511;4.094656313928525;22;2.031355133972168;0.454115340431441;1.985589933100344;4.47321407826091;2.862437643121879;1.7249261549743846;-1.1265738123760112;[-0.5371793163392633, 0.50383699121952];0.7364871564554653;1;0.7364871564554653;22;39.511460855414384;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;179;[];[];0.0;[];;130.14428758060032;0;0.0;[];0.0;0;0.0
87644;38;;5.543526708636474;3.3121425948808567;23;1.008816900119642;0.4743587262939413;1.468584654319966;2.126696198890032;1.4576250728812534;2.2714463209438405;0.5465201659694559;[-0.041300614256036816, -0.7825137190476679];0.7836028721461774;1;0.7836028721461774;23;45.05332043649887;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;184;[263];[263];1.0;[263];[3.9115718125286634];148.8382241640156;0;0.0;[];0.0;0;0.0
90632;38;;4.911111233888899;4.494537149400466;24;1.0101857485401036;0.4813233792243964;-1.4367723865403947;2.0987672574058527;1.4829750741487515;2.5977170644834566;0.3262707435396161;[-0.6324154747475745, 1.1823945545196088];1.340897540924669;1;1.340897540924669;24;50.70530058842287;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;238;[312];[312];1.0;[312];[8.036481882715478];8.75013621925288;0;0.0;[386];1.0;0;0.0
87429;38;;4.602492826432578;5.371375255761537;25;0.9721865582906866;0.5033872084538401;1.2070774435512537;1.931289754614086;1.4491750724587524;0.1527186870239712;-2.444998377459485;[-0.3086184074563212, 0.8768381063610713];0.929564621846026;1;0.929564621846026;25;56.00127982234663;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;274;[341];[341];1.0;[341];[7.082480514464507];4.537176685717988;0;0.0;[];0.0;0;0.0
91643;38;;4.186537698648402;6.939800925374723;26;0.9718430908287048;0.4738838565071412;0.4170083748812265;2.050804384837827;1.4048125702406284;0.0791886719105028;-0.0735300151134683;[-0.4159551277841764, 1.5684256696131857];1.6226452937815832;1;1.6226452937815832;26;60.71947216262192;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;350;[391];[];1.0;[391];[3.6393521449152217];77.08288036277479;0;0.0;[];0.0;0;0.0
88672;38;;5.31114793152084;7.53199704364585;27;0.9965724109564944;0.4809595962689841;2.8634686996538488;2.0720501653098227;1.455512572775628;1.345350059251301;1.2661613873407982;[1.1246102328724383, 0.5921961182711275];1.2710013447580577;1;1.2710013447580577;27;64.41652812621273;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;382;[];[];0.0;[];;137.55078412818762;0;0.0;[];0.0;0;0.0
174370;38;;5.129813259558466;7.02778047872481;28;0.9663414311471968;0.4747434096529656;2.8792146922765154;2.03550257149138;1.3942500697125038;2.400714071736832;1.0553640124855308;[-0.1813346719623743, -0.5042165649210402];0.5358326302087951;1;0.5358326302087951;28;68.6640790498844;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;359;[345];[345];1.0;[345];[34.33021719550332];119.30690914149825;0;0.0;[];0.0;0;0.0
176719;38;;4.608988837029229;7.628768361145279;29;0.976870306552443;0.4919112323730663;2.5231057673761104;1.985867047271616;1.4048125702406282;2.0822983848968657;-0.3184156868399661;[-0.5208244225292367, 0.6009878824204691];0.7952638014641131;1;0.7952638014641131;29;72.37855893666148;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;381;[425];[425];1.0;[425];[10.856413348062247];29.92109992881887;0;0.0;[425];1.0;0;0.0
174274;38;;4.34849392706707;8.969953861909309;30;1.0151787436127633;0.500327064920102;2.324373762892373;2.0290302380001743;1.4808625740431274;0.5222217095761302;-1.5600766753207354;[-0.2604949099621594, 1.3411855007640296];1.3662489325067575;1;1.3662489325067575;30;75.18279400832347;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;444;[];[];0.0;[];;19.08006799048891;0;0.0;[];0.0;0;0.0
174444;38;;3.983770409786291;9.59985376042964;31;0.989609721210626;0.4717716095297699;-1.045993227132046;2.09764577015773;1.430162571508129;0.3330100079384106;-0.1892117016377196;[-0.3647235172807788, 0.6298998985203301];0.7278716413033172;1;0.7278716413033172;31;75.83437564977271;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;471;[549];[549];1.0;[549];[46.93058744116699];0.5391145474282163;0;0.0;[549];1.0;0;0.0
174109;38;;3.6217788876902337;10.23882543436002;32;1.0020504207599474;0.4565335920337496;-1.078532609226771;2.194910600764445;1.3815750690787534;0.0094093238980215;-0.3236006840403891;[-0.3619915220960572, 0.6389716739303815];0.7343859081946044;1;0.7343859081946044;32;75.4238520676663;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;494;[568];[568];1.0;[568];[106.0867420306041];21.92342346444405;0;0.0;[568];1.0;0;0.0
177081;38;;3.5824304449882334;10.533372021259376;34;1.0048753433715858;0.477824234892698;1.8560198811756516;2.1030229737033834;1.4660750733037524;2.6466570184061817;2.374264258429088;[0.04631052599231955, -0.05092445660161893];0.0688328780297284;1;0.0688328780297284;34;66.50448997640467;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;520;[429];[429];1.0;[429];[1.0322446915657224];175.8139056446546;1;1.0;[565];1.0;1;1.0
185762;38;;3.607197483103577;10.119301928960173;35;1.0153195860157327;0.5029659548921928;2.05737624461359;2.01866463552858;1.5125500756275037;0.6782399272699728;-1.9684170911362089;[0.02476703811534353, -0.41407009229920355];0.4148101342948094;1;0.4148101342948094;35;57.36824782440465;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;491;[418];[];1.0;[418];[2.6376037023434975];9.943433292794296;0;0.0;[];0.0;0;0.0
181660;38;;4.089591655097657;8.089146636219558;36;0.9965813809060546;0.4595805576949425;-1.1348502983950517;2.1684585307622157;1.3921375696068774;0.1735456499116818;-0.504694277358291;[0.4823941719940805, -2.0301552927406146];2.0866802941075053;1;2.0866802941075053;36;43.62333840619622;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;397;[329];[];1.0;[329];[0.7186094949771018];;0;0.0;[];0.0;0;0.0
185297;38;;4.770622872218836;6.764356871728347;37;1.0072575735905276;0.4492313564106379;2.2167055556751167;2.2421800242051746;1.3710125685506276;0.2415499750030097;0.0680043250913279;[0.6810312171211788, -1.3247897644912117];1.4895876740877774;1;1.4895876740877774;37;34.42564715121216;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;342;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
52108;39;;73.97724515844028;84.04683665105813;0;2.013579397494546;0.4794852782535274;2.61459487269038;4.199460314670741;2.894125144706262;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3862;[3952];[3952];1.0;[3952];[2.209936382503116];;0;0.0;[3952];1.0;0;0.0
53868;39;;73.01490418350356;84.4006659518101;3;2.03969946378624;0.465012049873265;-0.2615083557728664;4.3863367935135065;2.8666626433331337;0.8723606732211218;-0.61163851239152;[-0.20910588061266822, 0.037183303820910396];0.2123861280541589;1;0.2123861280541589;3;5.1818273123059;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3892;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
55222;39;;71.88569963887059;84.81273473422924;4;2.0415677717779435;0.4623009045587767;0.1145520754452333;4.416101616168003;2.9363751468187558;0.1739228370475384;-0.6984378361735833;[-1.1292045446329695, 0.4120687824191407];1.202041424021712;1;1.202041424021712;4;7.438520000527112;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3911;[];[];0.0;[];;76.78452628217953;0;0.0;[];0.0;0;0.0
57087;39;;71.439450018304;84.13244023461785;6;2.0416190825280425;0.4400508471767675;0.0490141038356578;4.639507219737105;2.788500139424998;0.5095577646259493;-0.6902560418710033;[-0.04893471288515627, -0.22810005575223613];0.2332900374197876;1;0.2332900374197876;6;11.570936757694575;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3913;[];[];0.0;[];;176.98787592071648;1;0.0;[];0.0;1;0.0
55389;39;;71.63228983017535;84.46309005001307;7;1.989282513902093;0.4626195606939926;0.2088249685383771;4.300039779809348;2.7906126395306234;2.8249353633371457;2.3153775987111964;[0.19283981187135169, 0.3306498153952191];0.3827747293950722;1;0.3827747293950722;7;13.1660918790898;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3930;[3983];[];1.0;[3983];[137.41814849802282];51.95126092785464;0;0.0;[];0.0;0;0.0
55553;39;;72.44552754213761;84.57445182196867;9;2.051221589721319;0.5001791685497796;0.3655590159321802;4.100973648440087;3.0103126505156186;0.7986489907359839;-0.271602529545927;[0.13375535856046383, 0.13001218036644957];0.1865305953115371;1;0.1865305953115371;9;16.272092690991872;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3961;[3924];[3924];1.0;[3924];[138.8942801235457];148.84596343067793;1;1.0;[3989];1.0;0;1.0
55835;39;;72.10967242422666;84.30295295504966;11;2.088711613258881;0.4932986569457872;0.5038376102465891;4.234172511619928;3.115937655796885;1.66582564374444;-0.9398764662126264;[-0.23841909140556083, 0.08939533387066945];0.2546275493038835;1;0.2546275493038835;11;19.39734566550344;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3918;[];[];0.0;[];;47.938455054610934;0;0.0;[];0.0;0;0.0
54983;39;;72.08089896514205;83.77340043948769;12;2.0464120123989797;0.4826637438452089;0.5954252734003069;4.239829567673653;2.978625148931254;1.87524146834756;0.2094158246031199;[-0.02877345908460427, -0.5295525155619742];0.5303336484569957;1;0.5303336484569957;12;21.04559339320588;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3880;[3979];[];1.0;[3979];[3.808800436854];177.8622073912263;1;1.0;[3803];1.0;1;1.0
52701;39;;72.08898419660568;84.24978262269359;13;2.037214286247045;0.4844304871793863;0.4857646091844794;4.205380008406979;2.9997501499874963;3.104281133841893;1.229039665494333;[0.00808523146362461, 0.4763821832058994];0.4764507901597388;1;0.4764507901597388;13;23.124452208096383;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3935;[3993];[3993];1.0;[3993];[71.17592023596481];52.3352757068172;0;0.0;[];0.0;0;0.0
149921;39;;72.40156734115327;84.48271029754773;14;2.0443563393476043;0.4672880805301219;0.5720631544961611;4.374937912022824;2.9765126488256284;0.9134228760229628;-2.19085825781893;[0.3125831445475882, 0.2329276748541389];0.3898249914618275;1;0.3898249914618275;14;25.41086218114958;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;3953;[];[];0.0;[];;6.742485929458165;0;0.0;[];0.0;0;0.0
