LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID366698,366698,21,884.0,25.305278097948044,52.31029283381509,0.0,265.0,53,1.093425786248188,1,,1381.94920993228,1390.0,0.0,1439.0,1224407.0,104.2367292394483,5728.882618510158,5618.0,4822.0,7810.0,5075790.0,520.6544705766394,144.6038374717833,146.0,100.0,195.0,128119.0,21.161257290528077,0.42380467489940365,7.892537072244796,-0.06618695259322913,-1.559777910796098,0.09990070024925092,1.24131899247502,-0.007685769978334475,0.013451632352047186,2.737089669580327,0.4462798857702589,-0.6195780168843126,6.133123532682262,3.7560251878012543,11.326995140686819,0.3678823326705364,0.8711415972562486,5.844541761905193
ID353908,353908,21,890.0,23.67891056221045,55.87262788490981,0.0,250.0,50,1.09772217131069,1,,1489.9216125419932,1500.0,0.0,1500.0,1330500.0,122.60848821411288,5585.703247480403,5434.0,4817.0,7585.0,4988033.0,551.3023536659383,147.92609182530796,149.0,104.0,197.0,132098.0,20.20375808791441,0.4049376100251196,7.004932499982049,-0.08249819346157954,-1.8220299800821802,0.1152240238181839,1.5129463936070355,0.008673734173557759,-0.012483120024575828,2.7327804234622426,0.4738805081236139,2.0491273081842696,5.766813313936484,3.7856001892800073,10.975134109818873,0.39493437578011203,0.9110320284697507,5.640822882720967
ID281330,281330,21,789.0,33.69340415022413,88.09642077747729,0.0,120.0,24,1.0281339593586112,1,,2328.122940430925,2346.0,0.0,2372.0,1836889.0,203.9510027340255,6144.51711026616,6108.0,4881.0,7850.0,4848024.0,440.07644268335576,156.574144486692,158.0,106.0,219.0,123537.0,21.667975402774402,0.07016767272450129,1.496908676102109,-0.019540293209483084,-0.5565330469903772,0.12117476550552106,1.561962426877639,-0.07428485138910003,-0.029219080834108405,2.5365751278522315,0.42730509658883004,0.28854016935626664,5.936215477188715,3.3208501660425123,10.640407653703637,0.36858920459272565,0.8506493506493545,5.838934808326378
ID394736,394736,21,899.0,27.69850620210443,49.75895762597588,0.0,290.0,58,1.1047442454049277,1,,1240.624449339207,1260.0,0.0,1307.0,1126487.0,155.34481664569242,5795.1310572687225,5671.0,4874.0,8073.0,5261979.0,535.1004268530212,152.3149779735683,153.0,108.0,208.0,138302.0,19.130490112094645,0.26992903524925493,3.3950307651041594,-0.06377431715811419,-1.475445685768417,0.13051535228477493,1.838364592152524,0.04259564516102388,9.074266102229285E-4,2.7550207971582914,0.47581547200052104,2.37529556230021,5.7901034314312385,3.8341876917093773,11.201050248373631,0.38403052121333703,0.89276930644368,5.720342876835793
ID360317,360317,21,930.0,24.1629501831535,54.465641250590124,0.0,255.0,51,1.1186561636587904,1,,1461.6544276457882,1476.0,0.0,1476.0,1353492.0,144.88249634769912,5786.217062634989,5605.0,4823.0,8067.0,5358037.0,640.7709877786463,149.71922246220302,151.0,94.0,216.0,138640.0,19.068043107128798,0.3881802755524759,5.642172716384826,-0.06717984686518469,-1.300657551154117,0.12557732645786665,1.7520130236607536,0.03693137168796513,-0.02913187351888319,2.7318401038465985,0.4757608144354251,-0.9195175434698817,5.742045206241739,3.931362696568131,11.12021676357866,0.3995089110005546,0.9100244498777501,5.608435074709762
ID233082,233082,21,745.0,48.56603853762042,90.10044217629523,0.0,40.0,8,0.9999514571171478,1,,2363.55525606469,2370.0,0.0,2370.0,1753758.0,122.96309768946703,6239.0202156334235,6232.0,5144.0,7669.0,4629353.0,358.67373913172605,154.11859838274933,156.0,77.0,224.0,114356.0,21.027440568747878,0.09795289435096809,3.429687301421985,-0.025957778096414655,-0.927121261981933,0.12110189064612084,1.5834504239152565,-0.02630091127885596,0.014944457455734255,2.527353062404743,0.4213461811922609,-0.11053869537407807,5.998281639228878,3.1412876570643733,10.337591047522464,0.3693846777140732,0.8845925044616271,5.832644321358723
ID315903,315903,21,820.0,26.19641767319645,80.41674954910222,0.0,165.0,33,1.056201126452005,1,,2132.1704681872748,2137.0,0.0,2157.0,1776098.0,104.68557428491039,6056.917166866747,6023.0,4797.0,8531.0,5045412.0,470.7768963737189,153.83313325330133,154.0,104.0,212.0,128143.0,18.579021898748973,0.11017170567559088,4.042453177861603,-0.03666785293189441,-0.9794356691897681,0.12895151829803758,1.8915080886717086,-0.08747585896060364,-0.14260286611565898,2.708526444747217,0.426011269595874,1.0345928911608024,6.357875103437051,3.504637675231879,11.222423972163675,0.34968712750631975,0.915057915057913,5.994667633541002
ID279290,279290,21,802.0,34.63614338099608,88.45046077881875,0.0,115.0,23,1.0375740449547535,1,,2337.3520599250937,2355.0,0.0,2355.0,1872219.0,203.18309698121047,6107.026217228465,5989.0,4959.0,8299.0,4891728.0,551.3801914847845,156.22971285892635,158.0,104.0,213.0,125140.0,20.783218375469332,0.08650463634595824,1.8317843871287607,-0.03274705167842071,-0.7499645982242912,0.12959746234401934,1.7248590787593945,-0.11688448002696847,-0.04250364524512842,2.501677540998599,0.43820178220367056,0.20918204765581594,5.708962497637336,3.3821126691056267,10.620372043089805,0.376806576159619,0.8355949895615827,5.774916314887547
ID381319,381319,22,811.0,24.949660017307114,75.99421056610834,0.0,275.0,55,1.045965138107659,1,,2012.963144963145,2038.0,0.0,2038.0,1638552.0,224.63360599567636,5708.259213759214,5503.0,4947.0,7836.0,4646523.0,584.6429302145126,157.1019656019656,159.0,107.0,217.0,127881.0,22.288628225199883,0.5969614808779304,6.699508746863389,-0.1058090039790475,-2.310656100623524,0.1424040122663185,1.757238785279766,0.010111257221136411,-0.0090293757470007,2.464019603639662,0.4664685800800012,1.3655581971156454,5.2822841856081135,3.4370376718518836,9.79759506223285,0.4499406013006539,0.9393764434180133,5.284785196504083
ID291586,291586,22,746.0,32.934656363937655,86.571272674508,0.0,130.0,26,0.9986056268207031,1,,2294.3702702702703,2310.0,0.0,2316.0,1697834.0,189.36640509914045,6129.243243243243,6062.0,5389.0,7980.0,4535640.0,388.96857158856466,170.50945945945946,171.0,103.0,235.0,126177.0,21.30012781425575,0.1443675670017624,3.056994548320265,-0.038525277848244215,-1.2627874275787276,0.12459830903361424,1.773825876347021,-0.015495032764367844,-0.01018020185005563,2.300998591690844,0.48185636684691147,0.27862351394801177,4.775279004296906,3.1328376566418767,9.516616332738359,0.4346929859896484,0.9268749999999966,5.376672894028717
ID318466,318466,22,738.0,28.825426097123273,82.16198171239593,0.0,160.0,32,0.998605626820704,1,,2175.0323886639676,2184.0,0.0,2185.0,1611699.0,138.79298809432382,6053.763832658569,5899.0,5286.0,8642.0,4485839.0,554.0373727158046,164.51282051282053,166.0,111.0,219.0,121904.0,20.60127023783572,0.07412354227289197,2.162868563723805,-0.029227392337854704,-0.6579440518206928,0.15418088285394227,2.133498767945102,0.004921141044356603,0.014887847391958892,2.315927224663258,0.4400437311637512,0.9704171384226763,5.262947885971461,3.1328376566418825,9.855902602272181,0.4052797907814246,0.9059254734269985,5.568361959231755
ID370313,370313,22,813.0,25.98292794807455,77.07953716392616,0.0,240.0,48,1.0520547675059908,1,,2015.0545454545454,2060.0,0.0,2060.0,1662420.0,301.12697412463905,5595.389090909091,5373.0,4816.0,7424.0,4616196.0,569.3363984408387,161.3260606060606,161.0,110.0,224.0,133094.0,19.792898896311854,0.29609479878588285,3.057462596990179,-0.08514678537836189,-1.8293978973374656,0.1588847805776973,2.234946634058857,0.016915338977070222,0.021152163575823238,2.370967497447757,0.48676280760370216,1.0860446355264481,4.870888778704884,3.477175173858759,9.668878982607083,0.46739513230844887,0.9525462962962982,5.18516808730652
ID369685,369685,22,800.0,28.34993628904279,81.43306995997084,0.0,210.0,42,1.0427457856326856,1,,2117.950372208437,2161.0,0.0,2161.0,1707068.0,301.615612424565,5912.059553349876,5772.0,4877.0,8039.0,4765120.0,622.6366248746763,160.8163771712159,160.0,101.0,226.0,129618.0,21.64584575126087,0.308537789548225,3.3114183548402765,-0.07116830602032813,-1.4550694919008993,0.1540708934916163,1.9836900902268828,0.04316223990573845,0.04922040933157738,2.383237092949367,0.464675568048729,0.9590864059919374,5.128819453445947,3.4159126707956338,9.794753437256915,0.44743464360973895,0.9346820809248547,5.29956384275001
ID234128,234128,22,692.0,56.279647493118176,92.30373713985247,0.0,35.0,7,0.9706049480230479,1,,2360.409155937053,2398.0,0.0,2445.0,1649926.0,298.6885589945077,6238.692417739628,6146.0,5601.0,7918.0,4360846.0,371.10708467349764,165.23319027181688,167.0,110.0,218.0,115498.0,21.590715862166793,0.09099667810009253,1.3182591933853198,-0.02978474399204361,-1.0321673019264972,0.15432986376242513,2.046351730644582,0.034959895376063164,0.020108497962295736,2.2333934787492398,0.4338858781845036,0.44307177189673097,5.147421455831577,2.9596126479806353,9.226817784944892,0.43685856062474276,0.9485443466486088,5.36332984306554
ID278552,278552,22,682.0,44.850199825102884,88.91838874779793,0.0,80.0,16,0.9573513658713833,1,,2326.7665198237887,2344.0,0.0,2344.0,1584528.0,200.2560268486138,6142.262848751836,6069.0,5275.0,7956.0,4182881.0,465.52743324432475,163.6740088105727,166.0,111.0,235.0,111462.0,22.847243042456906,0.10299273852733415,2.169857227483074,-0.03258767459889886,-0.8889040177332228,0.13350881572662954,1.687566730994467,-0.045491499862747066,-0.0017717320679520583,2.345153845593964,0.40641836252751024,0.12587359978956184,5.770295000967684,2.8793376439668847,9.45156141450754,0.40503759708418324,0.9197031039136301,5.570026521530497
ID381336,381336,22,819.0,24.47859477507288,74.3600613464949,0.0,270.0,54,1.0498153295483876,1,,1996.113553113553,2006.0,0.0,2006.0,1634817.0,139.95031619080922,5770.514041514041,5588.0,4801.0,7703.0,4726051.0,555.7876067349378,159.84981684981685,159.0,104.0,222.0,130917.0,20.471953725297396,0.3564520444062952,7.496145723108962,-0.08446950971505525,-1.9158557221994545,0.15552402339185262,2.101848220824472,0.0036756227709286004,2.4190740322318948E-4,2.546021070700756,0.4528620660792084,1.3291410823217682,5.622067427161013,3.4623876731193794,9.982955771951161,0.43658344436786484,0.9333712984054661,5.365019447730588
ID367013,367013,22,802.0,26.151903561379005,77.72519976244737,0.0,235.0,47,1.0388693938299012,1,,2057.576779026217,2073.0,0.0,2094.0,1648119.0,178.86866525502245,5738.146067415731,5520.0,4921.0,7779.0,4596255.0,576.8045421870744,160.96379525593008,162.0,103.0,216.0,128932.0,20.08450740192616,0.17178040655057672,3.372711347584243,-0.05806799415327817,-1.2265639428426058,0.1549147031070521,2.15000635303621,-0.006642833041455036,0.004587692862297999,2.3485280737511216,0.5086777215064058,1.064939521665741,4.616927328360589,3.3905626695281237,9.702361337987472,0.45261271552507226,0.9530878859857455,5.269162067166723
ID397734,397734,22,834.0,25.415851965130592,76.65933954895709,0.0,280.0,56,1.0587446608431912,1,,2025.4071856287426,2045.0,0.0,2045.0,1691215.0,199.3263882706313,5609.4874251497,5392.0,4842.0,7643.0,4683922.0,554.940697911946,159.72335329341317,161.0,111.0,221.0,133369.0,19.524905530735538,0.5498675391869423,7.2100959541667144,-0.10696415354190109,-2.4214525622402956,0.15558444899363022,2.2027944373768724,-0.004306021041226414,-0.03566935626053114,2.501885271960763,0.46877805950088397,1.4065215668116555,5.337035770455134,3.521537676076884,9.96386504950733,0.44574505051912233,0.940744920993228,5.30959832026976
ID234663,234663,22,684.0,52.161106992136794,91.40699252377195,0.0,50.0,10,0.9643496415198676,1,,2393.1356421356422,2400.0,0.0,2410.0,1658443.0,128.86032929027158,6219.611832611833,6154.0,5508.0,8242.0,4310191.0,366.00796088615516,165.6883116883117,167.0,103.0,224.0,114822.0,22.299287014078196,0.10854507146792436,3.636929037282048,-0.03325570938580774,-1.169115303920198,0.15702661949810925,2.0167906597571386,0.039136662869904824,0.013463606207863655,2.2741986673745305,0.42505951554815,0.4245356977344361,5.350306449302187,2.9215876460793826,9.18431675720029,0.4352462882227686,0.9610840861709511,5.373254287987162
ID367779,367779,22,743.0,27.111494892294605,79.58087315106864,0.0,225.0,45,1.003643185071638,1,,2099.9333333333334,2111.0,0.0,2137.0,1574950.0,153.8984400896854,5925.816,5869.0,5146.0,7641.0,4444362.0,365.2694098877335,160.38666666666666,162.0,100.0,225.0,120290.0,22.71016272237442,0.2323873933620469,5.145962329863111,-0.059110650599218655,-2.038412349902034,0.14847961528987944,1.8260873736014713,-0.03554777780328117,-0.04295357115750279,2.4313881106941304,0.42503594139634976,0.9633101742891489,5.7204294364058015,3.1645251582262572,9.974940218550095,0.39966656102515963,0.9218461538461541,5.607328831128212
ID275245,275245,22,637.0,47.652149485262484,89.89421747044437,0.0,70.0,14,0.9241134554775293,1,,2348.656692913386,2356.0,0.0,2373.0,1491397.0,132.1271085208495,6200.776377952756,6153.0,5411.0,7772.0,3937493.0,328.64138223327507,167.13385826771653,168.0,109.0,234.0,106130.0,20.316332028141105,0.08447931253161761,2.7694064780971783,-0.018911474165335177,-0.7273961596560996,0.1486609585709292,2.1293850533727094,0.0015864800753632234,0.003661002031476112,2.2426292462218607,0.4058131470884837,0.2506420152725046,5.526260699811376,2.6828751341437513,9.028408504212468,0.41360703971660406,0.907791279485349,5.512022364676533
ID364588,364588,22,741.0,27.654940484304568,80.21081395664976,0.0,220.0,44,0.997932031042997,1,,2116.23473541384,2122.0,0.0,2122.0,1559665.0,110.46638032956166,5967.540027137042,5878.0,5255.0,7158.0,4398077.0,385.5537291781152,162.50881953867028,163.0,102.0,228.0,119769.0,21.632748444481727,0.23292068410877306,7.238300832631109,-0.04747824377210158,-1.5429795502009518,0.15582409460382873,2.02552729389989,0.011466741030849196,0.009528737117108676,2.376288643553461,0.4236773575803021,0.962659290123507,5.6087223002071065,3.128612656430631,9.906874852316339,0.4005791200418871,0.92620387742339,5.600938163440182
ID322607,322607,22,756.0,27.828966704496004,80.6848583767692,0.0,180.0,36,1.0109861995303429,1,,2126.414795244386,2152.0,0.0,2152.0,1609696.0,233.40248905530825,5897.8243064729195,5790.0,4851.0,7932.0,4464653.0,525.572843979832,163.69220607661822,165.0,113.0,222.0,123915.0,20.186343673890995,0.1786373881009483,2.7616246125359014,-0.05688276514119842,-1.3536423326945417,0.1469786404371886,2.0782568947239812,-0.02111549023611316,-0.018741710384884303,2.3498088690265404,0.44048258497759696,0.7347894975024081,5.334623772120417,3.211000160550007,9.777791788145674,0.4220545837369368,0.9145607701564353,5.456581187293458
ID291112,291112,22,692.0,41.933468751401065,88.38716357387001,0.0,95.0,19,0.9643496415198688,1,,2306.057971014493,2340.0,0.0,2354.0,1591180.0,279.8575204596979,6056.133333333333,5965.0,5259.0,7873.0,4178732.0,447.35737157259257,160.78115942028987,164.0,106.0,227.0,110939.0,25.65365937995348,0.06923596447687261,1.0671400580488348,-0.02947171668211999,-0.8221821865732549,0.1104271566411462,1.2465268660139783,-0.056281625025820486,0.004091683265442173,2.315412972083167,0.42995341914089397,-0.07570926952502748,5.3852647031152365,2.9215876460793897,9.38143542228685,0.41714802969074616,0.9220000000000022,5.488577914166348
ID374825,374825,22,812.0,24.475800921492663,74.02491980727972,0.0,265.0,53,1.0421007216763432,1,,1987.09900990099,2002.0,0.0,2033.0,1605576.0,172.01566914884594,5804.050742574257,5596.0,4946.0,7779.0,4689673.0,581.8024389491932,160.57178217821783,162.0,105.0,223.0,129742.0,20.90225783128891,0.22354614811245876,4.221126139065653,-0.06231286098976326,-1.32588357618242,0.1553181989351889,2.0655073944483218,-0.0012640337438430463,0.007212492907384489,2.415893786711932,0.46592674675694096,1.2704746458288205,5.185136512397358,3.411687670584378,9.827796710552045,0.4438812507654514,0.9302995391705066,5.320733800470833
ID334504,334504,22,766.0,28.39555482804526,81.26101755546345,0.0,205.0,41,1.0195961293637827,1,,2103.6164736164737,2142.0,0.0,2206.0,1634510.0,285.1627716343909,5942.458172458172,5821.0,5153.0,8034.0,4617290.0,491.1376794951206,162.7129987129987,163.0,104.0,228.0,126428.0,19.655112616053362,0.3108110463221385,3.4983244423480984,-0.07570554101626602,-1.9820298605206663,0.16071903362471077,2.292539960358421,0.02747619922951001,0.03520510811334028,2.3524737178094686,0.4518991190809939,0.9815242208981086,5.205749731474548,3.2659251632962505,10.072056672894629,0.40455704776991386,0.929645219482862,5.573333691738975
ID237485,237485,22,678.0,53.40837429302233,91.63211579969851,0.0,45.0,9,0.9587551076310057,1,,2378.1114369501465,2410.0,0.0,2419.0,1621872.0,275.2191851931358,6261.441348973607,6203.0,5317.0,8355.0,4270303.0,402.28760351055536,166.09237536656892,168.0,111.0,249.0,113275.0,22.016252852163017,0.09922131071835262,1.5599235432473255,-0.028243789139626427,-0.9047598043927874,0.15763925238441837,2.054600596747844,0.0067090246472129335,-0.0018950632568482744,2.303376660141621,0.41152914326222484,0.38107285546534486,5.597116748239427,2.887787644389382,9.260149103827116,0.4231936657976321,0.9236486486486465,5.4492326819385095
ID235955,235955,22,661.0,50.986410110923934,90.94739150210631,0.0,55.0,11,0.9381953078404436,1,,2378.7423312883434,2386.0,0.0,2399.0,1550940.0,132.06279467865025,6177.461656441717,6112.0,5393.0,8280.0,4027705.0,359.06857669133956,167.65030674846625,170.0,111.0,229.0,109308.0,20.999534408511803,0.1373272056919419,4.349787778369638,-0.04599498732575322,-1.658908761020488,0.1617689224021477,2.2233099924574122,-0.0014902574434247102,0.017347527704034593,2.2347778071006137,0.43118950515741206,0.4652265935903499,5.182820500895019,2.765262638263127,9.189080838622969,0.4115305736929859,0.9244350282485836,5.525910914501242
ID338229,338229,22,788.0,26.896664182515963,79.46127092592084,0.0,195.0,39,1.0320506743395064,1,,2076.4312736443885,2100.0,0.0,2173.0,1646610.0,222.64760313629452,5911.393442622951,5794.0,4903.0,8281.0,4687735.0,584.5974671026254,162.5094577553594,162.0,116.0,232.0,128870.0,19.991102157920842,0.22363523881388267,3.4089277348709834,-0.06096553457352809,-1.3130032031356473,0.15993593878076665,2.2417333751404858,-0.0265157951890821,-0.02090929783005739,2.336389355983681,0.4607160252173524,0.8863908801104388,5.071213563455798,3.3462001673100072,9.769016586227853,0.4406158205557324,0.9345132743362813,5.34041354411432
ID233906,233906,22,695.0,61.17660251760507,93.79143823295206,0.0,15.0,3,0.9643496415198668,1,,2405.977077363897,2441.0,0.0,2441.0,1679372.0,290.2753643270562,6215.6719197707735,6116.0,5412.0,7928.0,4338539.0,425.4523356539277,166.24498567335243,166.0,113.0,237.0,116039.0,21.28063181531283,0.051765543317441265,0.8158928738075929,-0.01602664822679643,-0.4759118671025921,0.13911724863465078,1.9081239581079776,0.01940656864942956,0.025346535332836116,2.2655963499651075,0.4341810993710069,0.7293283084550309,5.218090684387806,2.9215876460793773,9.359122949274308,0.4191393912810191,0.8893890675241177,5.475524075273418
ID281397,281397,22,662.0,39.90332990165906,88.09886514856488,0.0,105.0,21,0.9410578478495905,1,,2333.470409711684,2337.0,0.0,2348.0,1537757.0,91.03825453476816,6072.438543247345,6011.0,5246.0,7770.0,4001737.0,371.27804052405554,164.69195751138088,167.0,111.0,222.0,108532.0,23.999571531598637,0.0988316153167196,4.610766387629835,-0.03207077029273031,-1.083826203524881,0.11046693726612335,1.365292107542249,0.011455561339808481,-8.647403946205948E-4,2.2743821396651316,0.40735438552857445,-0.08054934644512497,5.583300979352269,2.7821626391081278,9.282834561863249,0.4057244285327195,0.9209790209790222,5.565309909022108
ID233014,233014,22,654.0,49.075662804501036,90.33116383588842,0.0,65.0,13,0.9385536027963503,1,,2338.461773700306,2360.0,0.0,2378.0,1529354.0,225.1952038865594,6191.380733944954,6116.0,5484.0,7812.0,4049163.0,369.434032176988,166.39296636085626,167.0,113.0,222.0,108821.0,21.413167638353006,0.07010286665590794,1.3605402170459062,-0.02008439862571907,-0.6869905566559454,0.15257346774808092,2.0572849171484076,0.01045471696531406,0.014740580104626892,2.2106188409815566,0.4214139352680496,0.3609418928231155,5.2457184159689545,2.767375138368751,9.257311669803483,0.40579634208559856,0.8899456521739132,5.564816756546493
ID284465,284465,22,666.0,43.69337960638982,88.79802932838217,0.0,85.0,17,0.9449796819769879,1,,2330.936936936937,2345.0,0.0,2359.0,1552404.0,181.32586605688843,6119.971471471472,6042.0,5235.0,7850.0,4075901.0,441.1847113861029,161.66066066066065,165.0,103.0,243.0,107666.0,24.550555766317217,0.09376186588465456,2.203962612117725,-0.03284461788896005,-0.9421648547784347,0.10950122511256585,1.299763117199818,5.0503244985917E-4,0.004771760337470227,2.296843943367643,0.40778849200130335,-0.015619316475296224,5.632439336616449,2.8054001402699846,9.27977450525671,0.40938302622949707,0.9588447653429626,5.5403859081759235
ID276019,276019,22,691.0,42.88301760598929,88.54133759852095,0.0,90.0,18,0.9636521010007343,1,,2337.2156295224313,2344.0,0.0,2344.0,1615016.0,126.01395638833004,6080.745296671491,5996.0,5187.0,7919.0,4201795.0,470.95177631250584,163.14616497829232,166.0,109.0,226.0,112734.0,23.89385456547209,0.08959788427504825,3.050293531273183,-0.03227495674880604,-0.8612397333356583,0.12086549499364757,1.4725480814080163,-0.016301221195075457,-0.011260120539691136,2.295071166958618,0.4275374881536002,-0.060303449886521227,5.368116786367221,2.9173626458681374,9.248626564138569,0.4285937106382378,0.9465387251542144,5.414795198590118
ID331067,331067,22,738.0,27.668421744342535,79.8753967337284,0.0,200.0,40,0.9982688857466137,1,,2104.3812080536914,2107.0,0.0,2128.0,1567764.0,77.23292288636458,5945.15033557047,5909.0,4829.0,7541.0,4429137.0,387.82792430949996,162.71409395973154,165.0,104.0,234.0,121222.0,21.71999543349273,0.3775692360739691,14.936027522971207,-0.07751449610171109,-2.576185543428946,0.1570355146997035,2.0335114915608297,6.288235158278772E-4,-0.004285055053354302,2.406906508176788,0.4301217705860763,0.966568314536734,5.595872315175257,3.130725156536255,10.09411281527463,0.3861166224090513,0.8965517241379282,5.7048690857218585
ID361659,361659,22,838.0,25.85572034336183,76.8379584600214,0.0,250.0,50,1.0603312714453377,1,,2016.6774193548388,2061.0,0.0,2061.0,1687959.0,299.15090945984,5582.145758661888,5350.0,4780.0,7784.0,4672256.0,582.5663075156716,158.11827956989248,159.0,104.0,209.0,132345.0,21.517359474597892,0.38819522782303206,3.770298617389806,-0.09462052980809456,-2.002813625327081,0.1484601301262622,1.899839944769947,3.240872199622089E-4,-0.017365798111605997,2.4051177218951247,0.49630809183351066,1.1097311374612435,4.846017547305949,3.532100176605006,9.827663680213336,0.4595600890977561,0.9473087818696874,5.229182264358796
ID236092,236092,22,696.0,59.942022046516286,93.39134155615608,0.0,20.0,4,0.9657432110930088,1,,2398.994227994228,2427.0,0.0,2431.0,1662503.0,259.4434014951145,6223.958152958153,6114.0,5514.0,8561.0,4313203.0,442.4549580067914,169.25108225108224,170.0,114.0,227.0,117291.0,21.285572459422042,0.1427328232298105,2.309913532949726,-0.020401986276779367,-0.5859386537205057,0.15395643749798762,2.121702822898164,-0.039768614730842276,-0.029135930453781673,2.275015656527378,0.4248713245284301,0.6403280794966111,5.354599204953278,2.9300376465018814,9.450574480483178,0.41225567820847836,0.9209827357237722,5.521049093781671
ID275387,275387,22,735.0,33.82554865891846,87.02172379349233,0.0,125.0,25,0.9945572089627357,1,,2320.0,2339.0,0.0,2366.0,1712160.0,210.18787873962611,6172.20054200542,6105.0,5328.0,7910.0,4555084.0,393.15670644235655,169.69783197831978,171.0,105.0,240.0,125237.0,22.370617496603213,0.09494661394427108,1.9142420391967947,-0.025038161535628437,-0.8063417664138859,0.12102872025721141,1.6379476581279961,0.025958746793801824,-0.013838699069298055,2.291352652050012,0.4611260711560342,0.27099384163158335,4.969037309700653,3.107487655374359,9.33634878935306,0.4479867204037797,0.9533376539209302,5.29629737520616
ID368326,368326,22,755.0,28.03768076242943,80.84935423907316,0.0,215.0,43,1.010320858096295,1,,2136.230870712401,2145.0,0.0,2145.0,1619263.0,134.8026719569886,5863.474934036939,5837.0,4877.0,7357.0,4444514.0,448.12738951200157,161.65039577836413,162.0,109.0,231.0,122531.0,20.378594815627807,0.3104049912292078,7.507629623255686,-0.05898962177395568,-1.6404567247930018,0.15519659095072358,2.1313698216210826,0.0017191898844154028,0.02389126053066341,2.359350454432482,0.44895491286899913,0.9468659938678315,5.255205783037992,3.206775160338748,9.90437269473595,0.4107943167010211,0.8987566607460039,5.530860677739516
ID325315,325315,22,732.0,28.770662617541728,81.53754291037556,0.0,175.0,35,0.9935425269686244,1,,2177.0953678474116,2180.0,0.0,2228.0,1597988.0,80.48718746172763,5952.41416893733,5847.0,5220.0,7708.0,4369072.0,391.29387652652173,161.4441416893733,163.0,105.0,222.0,118500.0,23.02567550248022,0.2127569059292404,9.490533078787497,-0.057564496258257485,-1.858331359936082,0.13548420581593043,1.6731985455008331,-0.01581022681912661,-0.03365448354401357,2.4249627855153393,0.4307040512129414,0.7881979268565865,5.630229803240068,3.101150155057507,9.6424370708048,0.4191399261089354,0.9215317011927192,5.475520581852863
