,scale,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif
84,255.8653073201445,0.20135064935064934,0.3696225386846929,0.2637610797626203,0.5039688311688311,0.7442654174533885,0.4723086169772016
85,259.10410867862737,0.3446649350649351,0.2786288746621454,0.2321629680634413,0.4015168831168831,0.7047302392918678,0.5318461116524967
86,262.3429100371102,0.3156467532467532,0.4317492472242253,0.30999410635405067,0.36124675324675326,0.6777459113403538,0.3984688191117517
87,265.581711395593,0.3867116883116883,0.2535271742421323,0.3060027659288911,0.46192207792207785,0.9362934256664885,0.5255264893126608
88,268.8205127540759,0.27952207792207784,0.24850683415812969,0.23349341487182781,0.4092155844155843,0.933155713113987,0.600031510582304
89,272.0593141125587,0.2682701298701298,0.17508436042959138,0.321968127629529,0.3653922077922077,0.6739806562773516,0.44669751591576173
90,275.29811547104157,0.32452987012987006,0.18073224302409432,0.2085475372145813,0.25583376623376625,0.7499133000478914,0.4067841116641672
91,278.5369168295244,0.24931948051948052,0.2070890284651081,0.20455619678942177,0.2812987012987013,0.8019993284194186,0.4413757286822158
92,281.77571818800726,0.34288831168831163,0.20395131591260646,0.2537827286997217,0.36183896103896107,0.7674844903419006,0.4330604361298003
93,285.0145195464901,0.21437922077922075,0.1481000324780773,0.25976973933746084,0.42224415584415587,0.7059853243128684,0.5394961808007189
94,288.2533209049729,0.2522805194805195,0.212736911059611,0.17528636700491915,0.30913246753246754,0.7781527130204061,0.48162174463590696
95,291.49212226345577,0.2818909090909091,0.20081360336010481,0.12173588296736321,0.3103168831168831,0.5704361420447976,0.4809565212317136
96,294.7309236219386,0.26945454545454545,0.13805935231007205,0.2511218350829487,0.47317402597402597,0.6463687858153373,0.471976005275105
97,297.96972498042146,0.20371948051948047,0.1593957976670832,0.282387335080031,0.47139740259740265,0.7053577818023681,0.40146232443062135
98,301.2085263389043,0.3174233766233766,0.216502166122613,0.22151939359634948,0.41809870129870125,0.8158052636504257,0.5384983456944291
99,304.44732769738715,0.23214545454545454,0.2729809920676425,0.22617595742570212,0.2647168831168831,0.6683327736828487,0.49958277654912436
100,307.68612905586997,0.1747012987012987,0.19830343331810346,0.2664219733793933,0.27123116883116877,0.653271753430841,0.39181658506981926
101,310.9249304143528,0.23865974025974027,0.24536912160562804,0.19757135104539272,0.27419220779220776,0.6369556481578325,0.3512379574140316
102,314.16373177283566,0.27596883116883114,0.23156318637462084,0.13437512764703483,0.37309090909090903,0.6476238708363381,0.48760875527364606
103,317.4025331313185,0.2587948051948052,0.2736085345781428,0.19291478721604008,0.32156883116883117,0.6821387089138561,0.3788447286880511
104,320.64133448980135,0.1818077922077922,0.26796065198363983,0.2361543084886008,0.2540571428571428,0.6833937939348567,0.40345799464320103
105,323.88013584828417,0.34762597402597395,0.26545048194163845,0.20189530317264887,0.3938181818181818,0.5798492797023027,0.4540149733618874
