,scale,red_260427_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01002.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01001.tif,green_260427_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01002.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01001.tif
77,233.1936978107646,1.0241781957483835,0.7237945808943334,0.6018240755661886,0.09835473234136323,1.0052018586687586,0.5672019684892959
78,236.43249916924745,1.0121290405042849,0.7294430028362802,0.7424322247152011,0.09723388069074942,1.0831935308671776,0.5258674120811692
79,239.6713005277303,1.1522354968310131,0.6760726570514753,0.6818435373306392,0.09807451942870976,1.135260394665379,0.598997781110932
80,242.91010188621314,1.1138463277974897,0.623498883591817,0.7673389446021495,0.08336334151440332,1.1734958662724035,0.6283205860842185
81,246.148903244696,1.0323043702153338,0.6239333775873513,0.7452585191704576,0.10325845831279873,1.1800856918713414,0.5799202935379505
82,249.3877046031788,1.0016210562797803,0.6283507332086175,0.6906757075033156,0.11040388758546188,1.2074588135900064,0.6353863222223599
83,252.62650596166165,1.0506583159941354,0.5780218453925532,0.5958181998487683,0.1486529501626587,1.206227747269326,0.6811369637168251
84,255.8653073201445,1.157559542171429,0.5893186892764468,0.6230212839806125,0.14795241788102503,1.2201315551264256,0.6604696855127616
85,259.10410867862737,1.1829188107665667,0.5842495926618791,0.725474457983662,0.1812977544867864,1.2574256230764587,0.6783106692615686
86,262.3429100371102,1.1050196210489058,0.5720837607869168,0.607300021073248,0.21156074905335964,1.2841470038018221,0.8081435707999155
87,265.581711395593,0.9776628522479098,0.5045923601472452,0.657290104250598,0.254713537601992,1.2911713233962947,0.7837667811233278
88,268.8205127540759,1.100256001533797,0.5772976887333293,0.6632959799680181,0.31215718469595055,1.2301973326896387,0.8092034312206366
89,272.0593141125587,1.0779790749778473,0.5484038380302938,0.7028641023416096,0.33373357897026673,1.232876712328767,0.765219223760707
90,275.29811547104157,1.0016210562797803,0.5271860479150322,0.7888894398234804,0.403226381308324,1.2782813348621085,0.8102632916413581
91,278.5369168295244,1.0072253145328496,0.5218272886367752,0.673541297368323,0.36946072533358243,1.269519039285499,0.8063771367653801
92,281.77571818800726,1.059625129199046,0.5130649930601654,0.6904990640998622,0.44792034087655025,1.283205600144831,0.8402926702284585
93,285.0145195464901,1.0360872445361555,0.47200531048216765,0.672834723754509,0.43236852422428346,1.3107959688612638,0.8992915669819387
94,288.2533209049729,1.0457545900226999,0.5176271800132761,0.6284972294876721,0.4931747262700835,1.2883471124253214,0.8019610516790419
95,291.49212226345577,1.0334252218659477,0.49640938989801453,0.6410389111328728,0.5154516528260333,1.3118822038500992,0.8178589579898601
96,294.7309236219386,0.9277849537955944,0.4969887152253938,0.6689485688785312,0.6545773639584744,1.3026854142779556,0.8180356013933134
97,297.96972498042146,0.9123732435996545,0.48656085933256893,0.7201751558800561,0.696609300856493,1.3072476012310663,0.8014311214686813
98,301.2085263389043,0.9807451942870979,0.42384889264377523,0.6578200344609586,0.7534925221251446,1.3638042363164562,0.8367598021593879
99,304.44732769738715,0.9338095314176439,0.4524530806831211,0.7033940325519703,0.767222954845164,1.3664112002896627,0.9021178614371953
100,307.68612905586997,0.865157367817547,0.4492667913825357,0.6420987715535941,0.8898161041310512,1.3430933558626514,0.9727752228186088
101,310.9249304143528,0.8758054584983784,0.4390561824874781,0.6548170966022485,0.9675751873923855,1.3380966749140066,0.9256114340965153
102,314.16373177283566,0.9153154791825159,0.44919437571661336,0.6620594761438434,0.9846681750642461,1.3258584273731215,0.9259647209034224
103,317.4025331313185,0.7865576458182524,0.4462253334137952,0.6952684359931076,1.1501338999861122,1.3357069579385674,0.8379963059835627
104,320.64133448980135,0.8002880785382719,0.4238488926437753,0.6661222744232747,1.282254288302217,1.3467865548246936,0.8618431654497897
105,323.88013584828417,0.8046313786844004,0.42645585661698143,0.6254942916289621,1.2913612079634542,1.3458451511677028,1.0059841826678733
106,327.11893720676704,0.7738079582925201,0.4221109166616378,0.723178093738766,1.4202591477840443,1.345917566833625,1.0134032056129214
107,330.35773856524986,0.8416194831546567,0.3730855108321766,0.6021773623730956,1.3635160329717195,1.3698147365880153,0.9300275191828538
108,333.5965399237327,0.7997276527129651,0.38336853539315674,0.5550135736510021,1.5281411191556253,1.3665560316215073,0.9531678050352665
109,336.83534128221555,0.8004281849945986,0.4048759881721079,0.8012544780652278,1.653676504024374,1.361559350672862,0.9761314474842258
110,340.07414264069837,0.7261717631414326,0.41696940438114777,0.7311270468941751,1.768984117581271,1.3315792649809906,0.9672992773115493
111,343.31294399918124,0.7484486896973823,0.428773157926498,0.6871428394342453,1.7954642378270225,1.3116649568523324,1.0001549503539064
112,346.55174535766406,0.8159800016468655,0.4066139641542454,0.7007443815001673,1.8234855290923682,1.3325206686379818,0.9411560536004263
113,349.79054671614693,0.758956673921887,0.4129141270894937,0.6631193365645646,1.8883548183716437,1.3019612576187314,1.0545611186175947
