,scale,red_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01_corrected.tif,red_260427_2619+2621_3_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01001.tif,red_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01002_corrected.tif,green_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01_corrected.tif,green_260427_2619+2621_3_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01001.tif,green_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01002_corrected.tif
70,210.5220883013847,0.3804146573269034,0.2873167038571884,0.4979682127485634,0.6452603048329755,0.5238135559451704,0.8808098295222294
71,213.76088965986756,0.3691787813721003,0.2981052757411539,0.41938974247998284,0.614762927241367,0.4553912974179152,0.7035514198465941
72,216.9996910183504,0.2913302122566792,0.2714177558176602,0.44405972733174637,0.5906860501953607,0.40996573159069166,0.7830435932578327
73,220.23849237683325,0.3434967791896934,0.1990207602805228,0.4541104619009835,0.6837833081065858,0.4596499442142173,0.7538050926927794
74,223.4772937353161,0.40609665950931034,0.20299549729040484,0.5208107913150113,0.585068112217959,0.5340343082562958,0.8369520786746495
75,226.7160950937989,0.49277341687493387,0.24643369461268724,0.28416167736661135,0.658903868492379,0.5138767134204654,0.6505566375724351
76,229.95489645228176,0.42535816114611563,0.23990376952502385,0.2147202385246099,0.7664472526312084,0.5249491950908513,0.51258746303109
77,233.1936978107646,0.3138019641662853,0.2717016656040803,0.3006083339344539,0.8450983843148296,0.4854857347784507,0.5326889321695641
78,236.43249916924745,0.25120208384666826,0.25324752948677076,0.39289235134290323,0.6861909958111866,0.5604379183933695,0.6770540287095146
79,239.6713005277303,0.21508676827765846,0.2231530921262353,0.35817163192190243,0.7223063113801963,0.5641287456168314,0.6980692009906466
80,242.91010188621314,0.3410890914850927,0.21009324195090853,0.2823342710812956,0.569819423422155,0.4903122011475933,0.8296424535333864
81,246.148903244696,0.36837621880390015,0.2191783551163532,0.342638678496718,0.6829807455383855,0.5334664886834555,0.7282214046983578
82,249.3877046031788,0.33787884121229184,0.27539249282754225,0.38101421048835027,0.5176528564891406,0.5101858861970034,0.49339969703527375
