WT,pilH,pilG
0.13243440421404398,0.26769278631843274,0.16548040442559062
0.8054563349411754,0.6299571873660667,0.29027277730617795
0.22783284368290768,0.10312798683899424,0.1088143013135197
0.19108777707596178,0.48911775092766124,0.172909770279698
0.20588925232805647,0.384813949841257,0.09574960682767082
0.16651139991497857,0.5838724412233701,0.08606186964547544
0.07743476720784649,0.9264030768981277,0.039471344220320774
0.06908161480327722,0.9306553355807107,0.1794741806459864
0.11248226823990261,0.7169072929605574,0.08246227579092903
0.29437064438811994,0.27066214889977536,0.10703115966810109
0.1632458717466206,0.15367622801998596,0.25856757445350775
0.013872803572779972,0.8890432236338491,0.09354584560772139
0.04025528357476251,0.7657142760824344,0.0837766072507626
0.5734586501799304,0.52088368571384,0.1723683578677314
0.3241316335226808,0.34914106832573405,0.14984146364028486
0.2843616117153855,0.7229732993817518,0.08648212956617764
0.0911138534238847,0.5374378883426253,0.08355830806441533
0.06366200521700761,0.19760995710014995,0.020834877244210574
0.24670022524687005,0.3369934223650257,0.1514768288183881
0.2722607718034349,0.7389427404883304,0.016276211221621897
0.21132948119387565,0.5336547294597836,0.04835102085672678
0.09129869530300665,0.20002961883217144,0.015206494538173097
0.267147383175218,0.7699102116928861,0.1891575028999124
0.30871327306106955,0.5190897770775387,0.1986054177619647
0.0255287466920178,0.8718076486758052,0.588001304055126
0.7052781373914412,0.8251520483726911,0.22384167890270307
0.1357087420162838,0.6516306278466436,0.4969832848259862
0.187030841884025,0.4475154274076766,0.12460852341937205
0.2573579716428765,0.6268201346981614,0.36371510203587115
0.12985997506304092,0.048517889453937285,0.0255228762613561
0.5779520307631966,0.12719161193241346,0.23043987346686506
0.27163899417339465,0.9485456366587591,0.17630960350154243
0.1330669425480608,0.26671182917306013,0.14996768826776002
0.24382248574678766,0.8371354079228195,0.5951388138357174
0.06564063959773557,0.23296317309084755,0.1679158266751731
0.3388560473828544,0.36310901555002006,0.37197931729073935
0.15992546723619883,0.06482168212343534,0.12774458989842455
0.305270745776475,0.7602562745038873,0.3773990882804309
0.07494508124217211,0.2018773081889143,0.1397902118048311
0.06205435705006074,0.18958391102305028,0.2128765235473385
0.35196406545877296,0.4570437983333464,0.15385024549650672
0.06604434909565415,0.9793895957149605,0.2664208175064503
0.7614458947372832,0.682481292772821,0.29108589510367855
0.20583893828023037,0.2531286928099785,0.24498851899237484
0.1373620518475183,0.9384635843692354,0.09503724001333931
0.32096814579566324,0.7902301346637047,0.25189547969938436
0.380172976459571,0.6367914213661127,0.16096677325447242
0.12897201913235137,0.16656361475569584,0.3669183053033158
0.05774925521961877,0.31960431513285054,0.4102920688197719
0.032500311729982106,0.13097784278774216,0.06282928138925105
0.007875838007299692,0.7465113229208458,0.34628034673078084
0.2601949293411842,0.7299523120292863,0.27860727485057646
0.3189266822400667,0.3177121905748964,0.03452952827712813
0.45939429742362137,0.9449950575886329,0.026025627395461236
0.12536260604190747,0.26225330952674575,0.29038387024671597
0.048468104301225924,0.778747826693106,0.06881132880608908
0.06074472561093695,0.9650864917350239,0.00759956949111942
0.16009051394625948,0.8989920288813564,0.37219297641671995
0.037359418754684494,0.9891020138200414,0.05286415191486272
0.7555897861327857,0.25063510470676476,0.1135426341816691
0.23987230051975839,0.16425451856272844,0.25981119660656915
0.04632157483784617,0.46153351142716725,0.29579913934604624
0.18986245081058875,0.4757494544449392,0.12505851696422957
0.13773719446476765,0.5459429261768876,0.18274528682845975
0.23261248427787648,0.8630077115230917,0.254022570049625
0.45497724046817256,0.05321701196303785,0.05375788877432466
0.1144354662863215,0.18485448098626242,0.26859942962425587
0.12696774339127748,0.30159888637386945,0.12837577433733077
0.3927423560571237,0.9364444276612347,0.1783534528513408
0.028103006215261083,0.474086107839605,0.2691435410856635
