SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg),DISP_RELATIVE_ANGLE (deg),REVERSAL,CONTACT_REVERSAL,UPDATE_NEIGHBOUR_CORRECTED,CONTACT_CORRECTED,REVERSAL_CORRECTED,CONTACT_REVERSAL_CORRECTED,CONTACT_ANGLE_CORRECTED (deg),RESCALED_ANGLE (deg)
96541,4,,26.06649034593499,76.23369603110078,32,2.081666124403618,0.4153134606498063,1.3563463471068788,5.012277042854833,2.6258374999999954,3.101348449367205,3.027013527202476,"[0.2880865821319816, 3.070482711293579]",3.0839678920438285,1,3.0839678920438285,32,958.3880976707222,moving,2081,[1941],[],1.0,[1941],[21.641082981281784],175.5209218945604,0,0.0,[1916],1.0,0,0.0,[65.97893496045032],[65.97893496045032]
127035,4,,25.99091944255597,71.3192210514385,33,2.342681184829538,0.4402609589031121,-1.3414149815171827,5.321119525715407,3.1074874999999995,3.0634179931958867,-0.0379304561713182,"[-0.0755709033790204, -4.914474979662273]",4.915055980064116,1,4.915055980064116,33,1010.306999925016,moving,1899,[1867],[1867],1.0,[1867],[43.119321761813374],8.828374152493238,0,0.0,[1867],1.0,0,0.0,[43.119321761813374],[43.119321761813374]
129272,4,,26.083218715393308,70.65807364341184,34,2.340567886044709,0.4385920831578671,1.70696502836848,5.336548414628458,3.1793125000000004,0.1540841965589644,-2.9093337966369224,"[0.09229927283733375, -0.6611474080266646]",0.6675590242867498,1,0.6675590242867498,34,1056.3227397468777,moving,1897,[],[],0.0,[],,2.8787885733762097,0,0.0,[],0.0,0,0.0,,
131010,4,,26.23975077881613,68.8932454383619,36,2.31881232537879,0.4596162034452335,-1.3002004495483783,5.045105694701847,3.164525000000003,0.0790185925698011,0.0416344090208812,"[0.006437770686524402, -0.2885711953440335]",0.288642996924742,1,0.288642996924742,36,1148.7163029214678,moving,1830,[1786],[1786],1.0,[1786],[42.09488565793731],11.463815435065936,0,0.0,[1786],1.0,0,0.0,[42.09488565793731],[42.09488565793731]
136773,4,,26.48925791556812,68.05267040457522,37,2.291041283090176,0.4851804661323769,1.9119114088455245,4.722039412166043,3.202549999999999,0.2662397612273638,0.1872211686575626,"[0.249507136751987, -0.8405750337866777]",0.8768239268608317,1,0.8768239268608317,37,1194.5433831679086,moving,1799,[1759],[1759],1.0,[1759],[39.844263287231634],10.100971972825883,0,0.0,[1759],1.0,0,0.0,[39.844263287231634],[39.844263287231634]
128770,4,,26.72412084765085,67.58434192439702,38,2.19164455755061,0.4733847427241642,-1.2189698495702832,4.629732139102032,3.073687500000003,0.1762952185774889,-0.0899445426498748,"[0.23486293208273068, -0.46832848017820083]",0.5239199960037036,1,0.5239199960037036,38,1242.344581531573,moving,1802,[1752],[1752],1.0,[1752],[37.76802997586229],7.529018868973006,0,0.0,[1752],1.0,0,0.0,[37.76802997586229],[37.76802997586229]
142671,4,,27.260905142458792,66.79337213342284,40,2.2613474360932506,0.4547666762932518,1.939849705339354,4.972544282543347,3.0398875000000003,0.2310214384850059,0.1547950131645759,"[0.16062847579252448, -0.16496231102053116]",0.2302478475310118,1,0.2302478475310118,40,1339.2970610041573,moving,1771,[1737],[1737],1.0,[1737],[0.8758564571913325],14.559928972719288,0,0.0,[1713],1.0,0,0.0,[28.777364192637883],[28.777364192637883]
131956,4,,27.528885487527347,66.04089909296816,41,2.1660377752942237,0.4815304551350432,1.98382894351514,4.498236305088464,3.105375000000005,0.4299603945275481,0.1989389560425421,"[0.2679803450685547, -0.7524730404546744]",0.7987672639474929,1,0.7987672639474929,41,1390.1879276510303,moving,1756,[1707],[1707],1.0,[1707],[32.72932809044058],16.781150929997047,0,0.0,[1707],1.0,0,0.0,[32.72932809044058],[32.72932809044058]
134176,4,,27.870461099933483,65.57732003130045,42,2.2529482423470406,0.4784338274515926,-1.1678846076179117,4.709006999667036,3.1497374999999974,0.2928863360025569,-0.1370740585249911,"[0.3415756124061353, -0.46357906166771556]",0.5758293544161726,1,0.5758293544161726,42,1430.6580044053296,moving,1729,[1683],[1683],1.0,[1683],[35.397502916940695],12.97396120386457,0,0.0,[1683],1.0,0,0.0,[35.397502916940695],[35.397502916940695]
133280,4,,28.048977944519088,65.16498294679084,43,2.226637914384878,0.4653820542138439,1.960544327092927,4.784537551939494,3.0969250000000064,0.226438340033444,-0.0664479959691129,"[0.17851684458560513, -0.41233708450960194]",0.4493218613229048,1,0.4493218613229048,43,1483.2501189666837,moving,1715,[],[],0.0,[],,110.25578295787388,0,0.0,[1669],1.0,0,0.0,[32.16254208376685],[32.16254208376685]
142577,4,,28.50998563218297,65.60499999999756,44,2.468630460829296,0.4299663410399806,-1.1622775334983528,5.741450493213721,3.1856499999999985,1.924326431979148,1.6978880919457038,"[0.4610076876638871, 0.44001705320671647]",0.6372935706547858,1,0.6372935706547858,44,1538.2668899369692,moving,1722,[1680],[1680],1.0,[1680],[10.332905124462826],118.78856452543866,0,0.0,[1628],1.0,0,0.0,[29.33239181075657],[29.33239181075657]
150868,4,,29.224762401484316,62.91430458970934,45,2.234768880296832,0.4359854282106334,2.26718256211951,5.1257880096331325,3.037774999999999,2.0732515646866387,0.1489251327074909,"[0.7147767693013378, -2.690695410288221]",2.784016454850609,1,2.784016454850609,45,1599.3529193577804,moving,1635,[1601],[1601],1.0,[1601],[12.625836878907329],15.9942801797268,0,0.0,[1601],1.0,0,0.0,[12.625836878907329],[12.625836878907329]
140230,4,,29.778156600321317,61.98859357126756,46,2.286375123779353,0.4414316248270305,2.246448254237655,5.179454744945474,3.077912499999996,0.2791528506227059,-1.7940987140639328,"[0.553394198837001, -0.9257110184417812]",1.078511024037755,1,1.078511024037755,46,1655.1661844099574,moving,1614,[1615],[1615],1.0,[1615],[15.133571690092474],2.808817806506323,0,0.0,[1615],1.0,0,0.0,[15.133571690092474],[15.133571690092474]
169592,4,,30.27899667142242,61.23704707560776,47,2.29146351884772,0.4226054515490121,2.3012153263481023,5.422228961904353,2.9617250000000035,0.0490231188121803,-0.2301297318105255,"[0.5008400711011056, -0.7515464956597953]",0.903140582611079,1,0.903140582611079,47,1707.5118018980602,moving,1592,[1555],[1555],1.0,[1555],[11.977773804355095],0.6329015401364749,0,0.0,[1555],1.0,0,0.0,[11.977773804355095],[11.977773804355095]
171983,4,,30.86231266618389,60.34043328499006,48,2.3714617715155097,0.4079854682240685,2.3548465661819087,5.812613331151996,2.9131374999999977,0.0110462157163245,-0.0379769030958558,"[0.5833159947614703, -0.8966137906176996]",1.069660618734,1,1.069660618734,48,1760.5613719725152,moving,1571,[1483],[1483],1.0,[1483],[25.714031730765164],3.306146644166875,0,0.0,[1483],1.0,0,0.0,[25.714031730765164],[25.714031730765164]
168219,4,,31.143658551810283,59.847999375780695,49,2.367718871525289,0.4057467560865337,2.3035752473593374,5.835459768950869,2.8201874999999994,0.0577031444944733,0.0466569287781488,"[0.2813458856263935, -0.49243390920936747]",0.5671390149673352,1,0.5671390149673352,49,1811.572966790635,moving,1551,[1458],[1458],1.0,[1458],[26.951135491822882],16.742813825780793,0,0.0,[1458],1.0,0,0.0,[26.951135491822882],[26.951135491822882]
175908,4,,31.294898072645545,59.19281134173288,50,2.37231427597129,0.4072245883305243,2.277812133976925,5.825567374742604,2.849762500000001,0.2922172273083031,0.2345140828138297,"[0.1512395208352615, -0.6551880340478178]",0.6724170972111907,1,0.6724170972111907,50,1862.3738913954803,moving,1529,[],[],0.0,[],,5.4284205994488754,0,0.0,[1426],1.0,0,0.0,[27.486619624287968],[27.486619624287968]
170075,4,,31.53366180503789,58.47616990775689,51,2.304639365210874,0.3990809213385038,2.261797206060277,5.774867306312694,2.824412500000001,0.0947438126434683,-0.1974734146648347,"[0.23876373239234994, -0.7166414339759868]",0.7553694889238539,1,0.7553694889238539,51,1895.39176420715,moving,1517,[1424],[1424],1.0,[1424],[26.81062494043747],6.952525958304581,0,0.0,[1424],1.0,0,0.0,[26.81062494043747],[26.81062494043747]
167794,4,,31.658111359128096,57.86305803571638,52,2.3641173358315792,0.4081628661656857,2.3186963648998704,5.792093136840901,2.8391999999999973,0.1213444693027999,0.0266006566593316,"[0.12444955409020153, -0.6131118720405127]",0.625614784951788,1,0.625614784951788,52,1938.484904917797,moving,1493,[1406],[1406],1.0,[1406],[32.359378031458185],16.16211948198084,0,0.0,[1406],1.0,0,0.0,[32.359378031458185],[32.359378031458185]
179920,4,,32.03097385141765,57.15093230694077,53,2.362318624806834,0.4088405090502769,2.2252455045643886,5.778093345726486,2.8814500000000014,0.2820821990612951,0.1607377297584952,"[0.3728624922895527, -0.7121257287756038]",0.8038342439462015,1,0.8038342439462015,53,1978.53040848328,moving,1485,[1391],[1391],1.0,[1391],[28.70013068011543],12.387430772891934,0,0.0,[1391],1.0,0,0.0,[28.70013068011543],[28.70013068011543]
172300,4,,32.2360353915653,56.398708584335424,54,2.411948247602805,0.3864362493232487,2.246837734899335,6.241516554999071,2.805400000000005,0.2162014528498363,-0.0658807462114587,"[0.20506154014765343, -0.7522237226053505]",0.7796734983940259,1,0.7796734983940259,54,2017.791855877912,moving,1447,[1567],[1567],1.0,[1567],[18.821889835162395],153.15018457563485,0,0.0,[1357],1.0,0,0.0,[25.037525734865056],[25.037525734865056]
178913,4,,32.62944363694965,58.31505652454579,55,3.447169037908004,0.417508085599946,1.860849918918451,8.25653240452704,4.3602000000000025,2.672974970881865,2.456773518032029,"[0.39340824538435015, 1.9163479402103647]",1.9563127243579692,1,1.9563127243579692,55,2051.7261706175245,moving,1483,[],[],0.0,[],,165.10663431622433,0,0.0,[1345],1.0,0,0.0,[7.390721512148474],[7.390721512148474]
177388,4,,32.831484184915666,54.802781021899264,56,2.4077372807909097,0.3992246424879598,2.221466113550901,6.03103372022814,2.8941250000000007,2.881654385704371,0.2086794148225057,"[0.20204054796601412, -3.512275502646524]",3.518081805403805,1,3.518081805403805,56,2132.1503716645943,moving,1407,[1317],[1317],1.0,[1317],[25.48227017415217],22.12076289829764,0,0.0,[1317],1.0,0,0.0,[25.48227017415217],[25.48227017415217]
184025,4,,33.19390862627837,54.03996447270076,57,2.3782834296825333,0.4009432098804023,2.2167393623335374,5.931721428558308,2.824412500000001,0.3860801456282973,-2.4955742400760736,"[0.36242444136270535, -0.7628165491985044]",0.8445357087939996,1,0.8445357087939996,57,2169.846086389667,moving,1381,[1282],[1282],1.0,[1282],[30.69303738624457],10.707631937510566,0,0.0,[1282],1.0,0,0.0,[30.69303738624457],[30.69303738624457]
185310,4,,33.37442234848455,53.35215080492454,58,2.3908369333231287,0.4060366384765012,-0.9486822811135096,5.888229550648039,2.9743999999999984,0.1868834324012591,-0.1991967132270382,"[0.18051372220617878, -0.6878136677762186]",0.7111067750236274,1,0.7111067750236274,58,2202.2681564676823,moving,1364,[1274],[1274],1.0,[1274],[31.911745250594322],,0,0.0,[1274],1.0,0,0.0,[31.911745250594322],[31.911745250594322]
175823,4,,33.65078888888684,52.56501345028921,59,2.3779262965368413,0.4256282335839104,2.139810877056638,5.586862216620425,3.010312499999996,0.0809998896976615,-0.1058835427035975,"[0.2763665404022859, -0.787137354635334]",0.8342443764966233,1,0.8342443764966233,59,2232.3010934275776,moving,1338,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
8413,5,,97.72706666666814,33.64413333333363,0,2.112950724152945,0.4386858077011037,0.388633100386679,4.816546801971293,2.7462500000000007,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,824,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
8359,5,,96.4518142562527,33.06171629285932,1,2.141279690296887,0.4341831372705136,0.1839364266409724,4.931743097527952,2.731462500000001,,,"[-1.2752524104154332, -0.5824170404743043]",1.4019551773524077,1,1.4019551773524077,1,1.1810633671136923,moving,811,[793],[793],1.0,[793],[147.3150184792744],,0,0.0,[793],1.0,0,0.0,[147.3150184792744],[32.684981520725586]
8436,5,,94.94989229025158,33.029195641220014,2,2.0195823098629013,0.4664009611456616,-0.0856443124625693,4.3301418266849705,2.7948374999999936,0.406768363033271,,"[-1.5019219660011203, -0.032520651639309506]",1.5022740045476777,1,1.5022740045476777,2,2.538001186985455,moving,817,[],[],0.0,[],,9.941370223701664,0,0.0,[799],1.0,0,0.0,[16.20902492780797],[16.20902492780797]
24454,5,,93.77950050201126,33.208310742972685,3,1.9981279195132855,0.4625666296941401,3.066539672483106,4.319654275178681,2.8053999999999943,0.1735096425633192,-0.2332587204699517,"[-1.1703917882403232, 0.17911510175267153]",1.184018225221323,1,1.184018225221323,3,5.10098651486112,moving,808,[830],[830],1.0,[830],[164.47091256019948],11.132005024534935,0,0.0,[830],1.0,0,0.0,[164.47091256019948],[15.52908743980052]
30953,5,,92.96473934258042,33.17371982537321,5,1.934589323861594,0.4623641653138914,-0.0972240067275289,4.18412469865227,2.7420249999999955,2.614431812308238,2.3556141841371256,"[0.08420593331292991, 0.061928506718444964]",0.1045264519127961,1,0.1045264519127961,5,11.733884036562689,moving,814,[],[],0.0,[],,17.280368790608282,0,0.0,[802],1.0,0,0.0,[21.98054433645408],[21.98054433645408]
9738,5,,92.16031843863408,33.386997945560914,6,1.9869712453942516,0.4681996606470389,2.8782771540454792,4.243854518493911,2.7420249999999866,2.248304992808827,-0.3661268194994114,"[-0.8044209039463368, 0.2132781201877023]",0.8322142436035576,1,0.8322142436035576,6,16.525633076300725,moving,814,[],[],0.0,[],,7.512542450419817,0,0.0,[808],1.0,0,0.0,[8.799586196169646],[8.799586196169646]
27509,5,,91.035439011566,33.531832281808114,7,2.0429783181405,0.4435068587791625,-0.3324994559926662,4.606418768278327,2.678649999999994,0.1311186009556686,-2.117186391853158,"[-1.1248794270680804, 0.1448343362472002]",1.134165204190809,1,1.134165204190809,7,21.85781809747761,moving,810,[839],[839],1.0,[839],[155.8855246093026],6.01817221090264,0,0.0,[839],1.0,0,0.0,[155.8855246093026],[24.114475390697407]
33231,5,,90.30878901128432,33.70434107002622,8,1.9878265526377947,0.4532278819248048,2.8916223109427293,4.385931739670852,2.684987500000003,0.1050369200322818,-0.0260816809233867,"[-0.7266500002816656, 0.1725087882181029]",0.74684637303921,1,0.74684637303921,8,28.35577539192781,moving,824,[847],[847],1.0,[847],[158.2339746558307],10.8776399338225,0,0.0,[847],1.0,0,0.0,[158.2339746558307],[21.766025344169293]
29529,5,,89.42406168999683,34.10255832037377,9,2.036101195734361,0.4480837535739145,2.9112085542104578,4.544019236346832,2.716675000000007,0.1898506316916107,0.0848137116593288,"[-0.8847273212874995, 0.3982172503475496]",0.9702161674116327,1,0.9702161674116327,9,35.44991895442561,moving,842,[847],[],1.0,[847],[156.26395431838756],49.45950450073665,0,0.0,[847],1.0,0,0.0,[156.26395431838756],[23.73604568161244]
27208,5,,88.53321841343727,33.68284804307431,10,1.9940038444991184,0.4428483133496143,2.8709054810221533,4.502679098892531,2.680762499999993,0.8632311999428027,0.673380568251192,"[-0.8908432765595649, -0.4197102772994583]",0.9847631493217897,1,0.9847631493217897,10,43.13970043418889,moving,831,[859],[859],1.0,[859],[157.72231496771477],22.673091996086185,0,0.0,[859],1.0,0,0.0,[157.72231496771477],[22.277685032285234]
9815,5,,87.50463779527567,33.63697112860913,11,2.0007025194091206,0.438024636632742,2.886277161102227,4.567557055213295,2.682874999999999,0.3957201069392771,-0.4675110930035255,"[-1.0285806181615982, -0.04587691446517539]",1.0296032145144751,1,1.0296032145144751,11,51.51320570887006,moving,826,[813],[813],1.0,[813],[10.167975147231196],16.96719430227778,0,0.0,[813],1.0,0,0.0,[10.167975147231196],[10.167975147231196]
32817,5,,86.84334175083735,33.80692760942568,12,2.0447708859406983,0.4536038510481989,-0.2072209845391312,4.507834052148348,2.7187874999999986,0.2961334054003692,-0.0995867015389079,"[-0.6612960444383162, 0.1699564808165448]",0.6827866897950692,1,0.6827866897950692,12,60.5377973007755,moving,832,[854],[854],1.0,[854],[167.9460083230911],1.9326807422839871,0,0.0,[854],1.0,0,0.0,[167.9460083230911],[12.053991676908907]
31092,5,,85.82803211252518,34.03165737791845,13,1.977183767078618,0.4441450231541253,-0.2750192848932631,4.451662551653774,2.653300000000008,0.0337316423427435,-0.2624017630576257,"[-1.015309638312175, 0.2247297684927716]",1.0398832292601,1,1.0398832292601,13,70.57338792612879,moving,822,[],[],0.0,[],,1.0013857024759776,0,0.0,[847],1.0,0,0.0,[6.666152233125899],[6.666152233125899]
32707,5,,84.4937115433469,34.3515579710126,14,2.0013324185928165,0.450331709679719,2.966304279576788,4.44412946184977,2.7694875000000017,0.0174774775906021,-0.0162541647521414,"[-1.3343205691782742, 0.31990059309415386]",1.372132563127275,1,1.372132563127275,14,81.13131890548462,moving,850,[],[],0.0,[],,1.2472040835399885,0,0.0,[836],1.0,0,0.0,[22.717981368310543],[22.717981368310543]
34471,5,,83.28649948559811,34.668923611111616,15,2.028975627985856,0.4458079279351274,2.8084206236813483,4.55123271895045,2.737800000000004,0.0217678177020912,0.004290340111489,"[-1.2072120577487908, 0.3173656400990126]",1.2482315097326802,1,1.2482315097326802,15,91.98177644417235,moving,851,[840],[840],1.0,[840],[28.416093766767798],7.724294571553821,0,0.0,[840],1.0,0,0.0,[28.416093766767798],[28.416093766767798]
35089,5,,82.4129457364325,34.776259689922234,16,1.99814977204866,0.4479836450912439,-0.448438498894393,4.460318571767688,2.725124999999998,0.1348143726675389,0.1130465549654476,"[-0.8735537491656089, 0.10733607881061857]",0.8801233927670205,1,0.8801233927670205,16,102.92688538063427,moving,845,[],[],0.0,[],,14.525174038840728,0,0.0,[842],1.0,0,0.0,[22.19435957994636],[22.19435957994636]
35277,5,,81.68741557942978,35.06249488360045,17,2.045128877498718,0.4501850696290542,2.7161143094591544,4.542862514707283,2.7525875,0.2535121114029734,0.1186977387354345,"[-0.7255301570027228, 0.28623519367821615]",0.7799516618486055,1,0.7799516618486055,17,113.86876911389272,moving,850,[836],[836],1.0,[836],[29.67552997372424],5.82403187678248,0,0.0,[836],1.0,0,0.0,[29.67552997372424],[29.67552997372424]
36409,5,,80.83281727829707,35.50461009174731,18,1.9827360340245532,0.4644350954287143,2.621084915710661,4.269134812463546,2.7631500000000084,0.1016485319909589,-0.1518635794120144,"[-0.854598301132711, 0.4421152081468591]",0.9621871510125544,1,0.9621871510125544,18,125.49517616084644,moving,854,[],[],0.0,[],,24.256161079045192,0,0.0,[836],1.0,0,0.0,[22.81099867118486],[22.81099867118486]
69047,5,,80.27575702811336,36.20770615796513,19,1.9514742730440653,0.4581776582729754,2.670154369159157,4.259208710437395,2.630062500000005,0.4233498747234391,0.3217013427324802,"[-0.5570602501837101, 0.7030960662178174]",0.897028539493425,1,0.897028539493425,19,137.15158312097947,moving,859,[895],[895],1.0,[895],[22.63642335794542],21.201652289883658,0,0.0,[895],1.0,0,0.0,[22.63642335794542],[22.63642335794542]
77888,5,,79.77634419415418,36.500811879860734,20,2.008324275384207,0.4233169394016338,-0.3688753072479019,4.7442568167080905,2.6258374999999914,0.370038639321465,-0.0533112354019741,"[-0.4994128339591839, 0.293105721895607]",0.579071794280371,1,0.579071794280371,20,149.87226507566157,moving,878,[854],[854],1.0,[854],[23.046547627521687],9.589027719456684,0,0.0,[854],1.0,0,0.0,[23.046547627521687],[23.046547627521687]
75653,5,,76.29022266666361,37.82643511110975,21,3.085493637030333,0.437580125141678,3.049062258936419,7.051265493448367,3.960937500000007,0.1673601057695229,-0.2026785335519421,"[-3.4861215274905675, 1.3256232312490113]",3.7296541737351774,1,3.7296541737351774,21,162.91508946648312,moving,915,[887],[887],1.0,[887],[8.353528094685059],176.47610085698136,0,0.0,[872],1.0,0,0.0,[31.11006821484043],[31.11006821484043]
71942,5,,78.299880758808,36.91719918699132,22,2.0358348463533384,0.4204023331204598,2.861767240448118,4.842586936286106,2.5983749999999946,3.080089011035913,2.9127289052663903,"[2.0096580921443916, -0.9092359241184269]",2.205773246058834,1,2.205773246058834,22,172.91227769272487,moving,895,[],[],0.0,[],,171.34907594785497,0,0.0,[880],1.0,0,0.0,[26.264464010213718],[26.264464010213718]
83384,5,,75.9702187780874,38.42978122192783,23,2.961121309762135,0.4649141621027795,-0.1555982882387225,6.369178551948507,3.918687499999998,2.9906055455398928,-0.0894834654960203,"[-2.3296619807206014, 1.5125820349365071]",2.7776301691959824,1,2.7776301691959824,23,185.5776659299018,moving,919,[874],[874],1.0,[874],[10.065210571025212],179.36265847313652,0,0.0,[868],1.0,0,0.0,[40.195665290893636],[40.195665290893636]
74528,5,,77.12210638590105,37.66354596751693,24,2.039272751573439,0.4177627914801815,2.888721570483792,4.881413072590935,2.5582375000000024,3.1304689454863377,0.1398633999464449,"[1.1518876078136486, -0.7662352544108941]",1.3834599835690145,1,1.3834599835690145,24,195.9639982919749,moving,896,[868],[868],1.0,[868],[41.047088354398326],177.49682908246743,0,0.0,[868],1.0,0,0.0,[41.047088354398326],[41.047088354398326]
75863,5,,76.74717107074136,37.93730456922687,25,2.005383892765276,0.4191482815301866,2.889964997479945,4.784425896831095,2.558237499999998,3.097904079338682,-0.0325648661476556,"[-0.37493531515968925, 0.27375860170993604]",0.4642415993468001,1,0.4642415993468001,25,208.88236579003305,moving,902,[868],[868],1.0,[868],[41.64748255387108],2.784916646378555,0,0.0,[868],1.0,0,0.0,[41.64748255387108],[41.64748255387108]
76920,5,,76.4240221501886,38.14997839005928,26,1.9925874159359187,0.4345191056109361,2.880140049444885,4.585730271018417,2.6068249999999966,0.0486059648729181,-3.049298114465764,"[-0.3231489205527538, 0.21267382083240705]",0.3868531748892139,1,0.3868531748892139,26,222.21167568989108,moving,903,[863],[863],1.0,[863],[44.94680059141341],15.120373293299847,0,0.0,[863],1.0,0,0.0,[44.94680059141341],[44.94680059141341]
80339,5,,76.05291199999787,38.569006666665445,27,1.9055566204175427,0.4734961657154119,2.852072106017781,4.024439390207967,2.6406249999999982,0.2639002980987244,0.2152943332258062,"[-0.3711101501907308, 0.4190282766061699]",0.5597387249155839,1,0.5597387249155839,27,235.87001182718691,moving,914,[868],[868],1.0,[868],[47.62179583105393],3.983705117761185,0,0.0,[868],1.0,0,0.0,[47.62179583105393],[47.62179583105393]
82628,5,,74.57980083857944,40.01595999301413,28,3.046492175364862,0.44740604674223,-0.2031851325598771,6.8092333520026775,4.030650000000003,0.0695287707334891,-0.1943715273652352,"[-1.47311116141843, 1.4469533263486838]",2.064880244112737,1,2.064880244112737,28,249.5699075635621,moving,946,[872],[872],1.0,[872],[19.207323125526983],168.43323696115695,0,0.0,[876],1.0,0,0.0,[51.84802906235255],[51.84802906235255]
76798,5,,75.57249074074518,39.373268518520725,29,1.9905378691535784,0.4332774940850902,2.90095973801226,4.594140928913935,2.66175,2.9397145547639973,2.8701857840305083,"[0.9926899021657363, -0.6426914744934038]",1.1825758213528317,1,1.1825758213528317,29,261.5586003760575,moving,928,"[874, 951]","[874, 951]",2.0,"[874, 951]","[52.484759086068614, 5.10339859995975]",162.91060116030258,0,0.0,[874],1.0,0,0.0,[52.484759086068614],[52.484759086068614]
86749,5,,75.15562317104978,39.87023743016423,30,2.080370770238924,0.4257263562962471,-0.2158511299710559,4.886638422713182,2.6469625000000017,2.8433263766505745,-0.0963881781134228,"[-0.4168675696953983, 0.4969689116435063]",0.6486575905698467,1,0.6486575905698467,30,275.9856788515403,moving,933,[],[],0.0,[],,8.403191759940578,0,0.0,[881],1.0,0,0.0,[62.94842134610133],[62.94842134610133]
81355,5,,74.53894044698782,40.417873398745726,32,1.9915420010894875,0.433960511288928,2.7317587926311786,4.589224017582402,2.5835875000000006,0.1767857571672816,-0.0176954215731612,"[-0.1470762736100255, 0.16916520025889525]",0.2241613152121552,1,0.2241613152121552,32,305.27707842239204,moving,939,[901],[],1.0,[901],[54.04943056287895],39.83925785780158,0,0.0,[901],1.0,0,0.0,[54.04943056287895],[54.04943056287895]
116770,5,,74.48920773715518,40.748489666139385,33,2.0248351544972234,0.4462728752635219,2.637242782504764,4.537213141850865,2.657525000000008,0.5663582788554036,0.3895725216881219,"[-0.04973270983263944, 0.33061626739365835]",0.3343358471546425,1,0.3343358471546425,33,319.96563078920485,moving,935,[897],[897],1.0,[897],[47.4074138443401],15.508402243239692,0,0.0,[897],1.0,0,0.0,[47.4074138443401],[47.4074138443401]
116538,5,,74.12452028288874,41.56517547371061,35,1.986505694816282,0.4415451981978852,2.525358578614913,4.498986067392356,2.638512500000002,0.0023810885878358,-0.2677931279298765,"[-0.07666658580666308, 0.17082362185451672]",0.1872390855637394,1,0.1872390855637394,35,350.2572387252292,moving,965,[935],[935],1.0,[935],[48.30163016361218],7.313425806488577,0,0.0,[935],1.0,0,0.0,[48.30163016361218],[48.30163016361218]
126654,5,,73.68498971193638,42.28591049382886,37,2.006456571306355,0.4615694343512884,2.59476225888009,4.347030851655774,2.737799999999997,0.2663437719640504,0.0448756682441102,"[-0.11282647241472432, 0.2849726588878312]",0.3064950720503525,1,0.3064950720503525,37,382.989000742599,moving,972,[935],[935],1.0,[935],[44.90280623485189],7.609904957687256,0,0.0,[935],1.0,0,0.0,[44.90280623485189],[44.90280623485189]
119788,5,,72.88515308322586,44.10226175075476,38,2.5411123894464325,0.4127619185465512,-0.5220573486561902,6.156363451343553,3.265924999999997,0.0378185066548488,-0.2285252653092015,"[-0.7998366287105227, 1.8163512569258984]",1.9846587921260683,1,1.9846587921260683,38,399.0274026749496,moving,1034,[1046],[1046],1.0,[1046],[74.74488129694222],34.15018544655662,0,0.0,[962],1.0,0,0.0,[53.229516562394906],[53.229516562394906]
134183,5,,73.03565037930355,44.92357095047364,40,2.4795079270333726,0.4070916740812348,-0.5264370905405,6.090785159459166,3.156075000000005,0.1920661984539486,-0.3416681523265498,"[0.08333606771692814, 0.25926841424625025]",0.2723325371825512,1,0.2723325371825512,40,427.5506786030314,moving,1065,[951],[951],1.0,[951],[22.84798170437888],155.4186406271907,0,0.0,[],0.0,0,0.0,,
122527,5,,73.24203004622169,44.10782485875505,41,2.044300219281153,0.437597665707268,2.4284872984979105,4.671643336984097,2.7420250000000004,2.58279962489292,2.390733426438972,"[0.20637966691813858, -0.8157460917185873]",0.8414477126187887,1,0.8414477126187887,41,441.7027040594762,moving,1044,[1016],[],1.0,[1016],[59.97832965088003],179.05861843487443,0,0.0,[1016],1.0,0,0.0,[59.97832965088003],[59.97832965088003]
123230,5,,73.11287461774246,44.65606014271599,42,2.039866308875541,0.4408075912571412,-0.7559736334545012,4.6275661974378375,2.7631500000000067,3.1251624457607745,0.5423628208678544,"[-0.12915542847922268, 0.5482352839609348]",0.5632433322156405,1,0.5632433322156405,42,457.1602964184608,moving,1058,[1031],[],1.0,[1031],[62.6969787883051],38.14251227011786,0,0.0,[1031],1.0,0,0.0,[62.6969787883051],[62.6969787883051]
126239,5,,73.35566078432716,45.179426797393866,43,2.0490538037557604,0.4321286899240382,2.2801478719156325,4.7417675602977285,2.6934374999999977,0.6657124240958935,-2.459450021664881,"[0.24278616658469332, 0.5233666546778792]",0.5769382791197035,1,0.5769382791197035,43,471.72281778097806,moving,1073,[1060],[1060],1.0,[1060],[59.4521871163737],1.1119787075169063,0,0.0,[1060],1.0,0,0.0,[59.4521871163737],[59.4521871163737]
