IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
4553,0,217,217.02,1265,1265.49,77.6,343,364.0,0.94,30.87,27.28,10.77,11.01,2.87,2.48,2.71,155.1,154.48,2715,5284,3580.93
4554,0,768,768.24,1269,1269.62,73.11,309,331.0,0.93,28.46,25.05,10.77,10.73,2.64,2.33,1.89,108.43,108.5,2923,5835,3779.96
4555,0,840,840.34,1265,1265.27,71.01,296,313.0,0.95,28.84,24.83,10.82,10.27,2.67,2.42,0.59,33.69,33.74,3039,5443,3740.09
4556,0,945,945.22,1261,1261.78,70.38,287,302.0,0.95,28.44,25.06,10.2,9.92,2.79,2.53,2.96,169.88,174.72,3025,5373,3679.21
4557,0,1128,1128.61,1270,1270.04,81.4,354,372.0,0.95,33.6,29.84,10.0,10.27,3.36,2.91,2.21,126.53,130.25,2958,5900,3805.94
4558,0,1203,1203.58,1270,1270.48,111.3,519,572.0,0.91,46.32,41.82,9.43,11.24,4.91,3.72,0.57,32.66,31.45,2999,5673,3778.1
4559,0,1856,1855.97,1269,1269.15,81.64,372,380.0,0.98,33.6,30.1,10.0,10.75,3.36,2.8,0.64,36.53,43.17,2986,5688,3869.16
4560,0,411,411.26,1280,1280.93,123.88,566,649.0,0.87,52.33,47.18,8.54,11.03,6.12,4.28,2.03,116.08,116.27,2894,5561,3777.94
4561,0,821,821.96,1274,1274.53,108.12,511,548.0,0.93,46.75,41.54,8.49,11.04,5.51,3.76,2.3,131.53,134.02,2926,5647,3765.02
4562,0,1018,1018.59,1263,1263.3,87.46,372,401.0,0.93,35.51,31.88,10.2,10.24,3.48,3.11,2.97,170.27,173.46,3108,5094,3733.73
4563,0,1370,1370.89,1263,1263.02,77.21,329,350.0,0.94,31.14,27.76,10.0,10.39,3.11,2.67,3.05,174.47,175.07,3069,5782,3935.93
4564,0,1446,1446.8,1267,1267.45,111.5,551,608.0,0.91,45.88,40.74,11.4,12.44,4.02,3.28,0.29,16.46,18.51,2670,5609,3616.16
4565,0,1583,1583.78,1279,1279.85,112.33,490,547.0,0.9,46.84,42.49,9.22,10.5,5.08,4.05,1.29,73.89,71.45,3004,6001,3873.82
4566,0,483,483.52,1281,1281.17,119.3,569,618.0,0.92,50.12,45.34,11.66,11.32,4.3,4.0,2.07,118.61,118.91,2806,5732,3674.94
4567,0,974,974.59,1263,1263.36,75.46,311,332.0,0.94,29.43,26.7,11.18,10.24,2.63,2.61,2.97,170.22,0.67,3037,5454,3775.46
4568,0,1100,1100.59,1274,1274.81,127.2,559,629.0,0.89,54.38,49.35,7.21,10.54,7.54,4.68,2.58,147.77,148.35,3028,5635,3810.15
4569,0,1517,1517.04,1272,1271.96,79.25,356,379.0,0.94,31.76,27.98,11.66,11.04,2.72,2.54,2.06,118.18,117.93,2928,5686,3783.29
4570,0,1635,1635.56,1274,1274.24,122.61,558,612.0,0.91,52.7,47.62,8.6,10.57,6.13,4.51,0.58,33.39,34.22,3010,5944,3879.49
4571,0,1816,1816.35,1273,1273.57,94.12,417,440.0,0.95,40.0,35.95,10.0,10.18,4.0,3.53,0.64,36.87,41.88,3017,5618,3886.07
4572,0,454,454.63,1276,1276.43,86.87,388,417.0,0.93,35.69,31.69,11.18,10.65,3.19,2.98,1.77,101.31,97.76,3100,5514,3827.76
4573,0,1280,1280.78,1264,1264.57,125.7,575,628.0,0.92,54.33,49.58,9.06,10.57,6.0,4.69,0.11,6.34,1.8,2904,5664,3751.81
4574,0,1359,1359.18,1275,1275.36,117.2,562,602.0,0.93,50.22,45.28,10.0,10.98,5.02,4.12,2.53,144.73,144.68,2890,6021,3724.83
4575,0,1494,1494.56,1272,1272.57,78.91,352,368.0,0.96,32.2,28.53,11.4,10.7,2.82,2.67,0.94,53.84,52.72,2934,5530,3725.3
4576,0,1699,1699.12,1278,1278.08,103.15,459,495.0,0.93,43.83,38.54,10.3,10.54,4.26,3.66,1.1,62.85,62.19,3065,5756,3818.15
4577,0,155,155.35,1281,1282.03,112.33,532,583.0,0.91,46.82,42.15,10.77,11.33,4.35,3.72,1.22,70.02,68.92,2771,5425,3500.43
4578,0,753,753.66,1274,1274.71,86.81,390,415.0,0.94,35.61,32.23,10.0,10.72,3.56,3.01,2.24,128.16,131.78,2853,5701,3758.85
4579,0,1830,1830.05,1276,1276.65,95.3,424,451.0,0.94,40.0,36.27,10.0,10.32,4.0,3.51,0.93,53.13,51.34,3131,5594,3933.01
4580,0,324,324.85,1270,1270.52,123.01,561,620.0,0.9,52.63,47.89,8.25,10.66,6.38,4.49,0.25,14.3,12.96,2931,5427,3763.5
4581,0,607,607.58,1275,1275.44,73.46,321,339.0,0.95,29.27,25.85,11.18,10.82,2.62,2.39,1.71,97.85,96.93,2826,5176,3563.28
4582,0,1655,1655.97,1274,1274.8,88.47,406,422.0,0.96,37.2,33.67,10.0,10.7,3.72,3.15,0.63,36.25,43.18,2943,5862,3708.73
4583,0,2020,2020.7,1280,1280.77,105.15,467,504.0,0.93,43.86,39.29,9.85,10.47,4.45,3.75,1.15,65.77,64.77,3138,5903,3958.32
4584,0,2030,2030.93,1284,1284.71,119.88,524,580.0,0.9,51.08,46.14,8.54,10.22,5.98,4.52,1.17,66.95,63.94,3056,5751,3932.68
4585,0,1403,1403.17,1269,1269.98,86.53,391,416.0,0.94,35.17,31.45,10.44,10.92,3.37,2.88,2.88,165.17,166.92,2783,5563,3696.98
4586,0,374,374.22,1269,1269.73,114.04,548,586.0,0.94,49.09,44.62,10.0,10.94,4.91,4.08,3.08,176.5,175.5,2842,5381,3695.71
4587,0,1572,1572.19,1279,1279.06,86.43,374,398.0,0.94,34.93,30.98,10.77,10.49,3.24,2.95,1.16,66.37,68.32,3034,5729,3748.04
4588,0,1906,1906.46,1269,1269.61,75.46,316,335.0,0.94,30.27,27.1,10.2,10.15,2.97,2.67,0.13,7.59,10.2,2937,5705,3899.99
4589,0,738,738.03,1275,1275.23,69.5,298,307.0,0.97,28.02,24.67,10.82,10.5,2.59,2.35,2.53,145.18,137.07,2942,5718,3793.66
4590,0,899,899.47,1280,1280.14,82.87,377,399.0,0.94,32.98,29.26,11.18,11.26,2.95,2.6,1.82,104.04,95.77,2761,5412,3636.1
4591,0,1059,1059.8,1271,1271.05,69.46,300,318.0,0.94,26.48,23.33,11.18,11.21,2.37,2.08,2.95,169.11,168.3,2878,5580,3755.21
4592,0,1713,1713.41,1275,1275.9,70.01,276,299.0,0.92,26.25,23.47,10.63,10.28,2.47,2.28,0.87,49.64,60.68,3069,5513,3741.92
4594,0,66,66.73,1274,1274.32,71.6,296,316.0,0.94,28.3,24.72,10.82,10.39,2.62,2.38,0.56,32.01,32.0,3078,5291,3781.66
4595,0,281,281.63,1279,1278.91,145.05,681,766.0,0.89,62.3,56.9,8.25,11.08,7.55,5.14,2.81,161.27,160.24,2852,5615,3705.72
4596,0,553,553.66,1275,1275.98,76.08,338,357.0,0.95,30.61,27.05,11.4,10.84,2.68,2.49,2.47,141.63,142.96,2746,5530,3524.52
4597,0,100,100.75,1281,1281.59,117.78,565,612.0,0.92,49.93,45.14,10.82,11.22,4.62,4.02,0.57,32.74,33.9,2762,5571,3661.6
4598,0,1345,1345.82,1279,1279.65,99.64,431,473.0,0.91,41.34,37.54,10.0,10.45,4.13,3.59,2.58,147.85,146.36,2943,5473,3830.27
4599,0,1608,1608.03,1281,1281.24,77.94,326,347.0,0.94,31.32,27.96,10.44,10.17,3.0,2.75,1.28,73.3,71.54,3075,5784,3913.08
4600,0,1922,1922.56,1276,1276.78,79.5,342,363.0,0.94,31.91,28.39,9.43,10.55,3.38,2.69,0.56,32.2,34.18,2982,5839,3867.44
4601,0,1009,1009.29,1273,1273.24,67.8,275,291.0,0.95,26.93,23.97,10.2,10.0,2.64,2.4,2.88,164.93,171.08,3181,5633,3903.79
4602,0,1230,1230.52,1275,1275.29,74.77,323,349.0,0.93,28.23,24.76,10.77,11.4,2.62,2.17,2.74,157.07,162.43,2890,5169,3610.63
4603,0,944,944.3,1281,1281.68,71.21,293,312.0,0.94,28.28,25.32,11.18,10.06,2.53,2.52,1.43,81.87,83.4,2938,5576,3722.62
4604,0,1876,1876.54,1274,1274.59,74.63,312,334.0,0.93,29.83,26.62,10.2,10.31,2.93,2.58,0.24,13.57,8.04,3052,5757,3885.55
4605,0,181,181.59,1275,1275.1,82.97,390,407.0,0.96,33.38,30.22,12.17,11.31,2.74,2.67,0.15,8.62,178.34,2759,5015,3545.71
4606,0,698,698.53,1274,1274.9,69.8,317,325.0,0.98,27.29,23.94,12.17,11.37,2.24,2.11,2.99,171.57,177.18,2744,5357,3706.53
4607,0,968,968.78,1284,1284.69,118.37,562,609.0,0.92,49.65,45.31,9.43,11.14,5.26,4.07,0.6,34.33,33.55,2864,5612,3778.18
4608,0,1762,1762.27,1284,1284.75,80.53,339,374.0,0.91,31.58,28.01,10.2,10.67,3.1,2.62,1.38,79.05,76.42,2908,5757,3716.51
4609,0,1035,1035.37,1275,1275.23,66.14,263,280.0,0.94,25.5,23.18,10.2,9.92,2.5,2.34,2.94,168.69,0.78,3024,5648,3796.34
4610,0,1283,1283.2,1277,1277.07,114.04,591,629.0,0.94,48.51,44.27,11.18,11.96,4.34,3.7,0.14,8.3,4.08,2803,5381,3607.0
4611,0,1386,1386.0,1280,1280.94,73.25,323,337.0,0.96,30.0,26.17,11.4,10.74,2.63,2.44,2.5,143.13,140.84,2987,5454,3748.04
4612,0,1456,1456.39,1280,1280.5,102.43,486,526.0,0.92,41.48,37.72,11.4,11.62,3.64,3.25,0.27,15.38,15.93,2671,5722,3706.32
4613,0,848,848.38,1300,1300.81,138.67,669,739.0,0.91,60.02,54.1,10.2,11.06,5.89,4.89,1.76,100.56,101.38,2739,5688,3669.85
4614,0,932,932.32,1286,1286.3,77.46,337,362.0,0.93,30.41,27.04,11.18,10.94,2.72,2.47,1.41,80.54,83.37,2811,5705,3795.48
4615,0,1084,1084.54,1279,1279.14,68.53,283,300.0,0.94,26.42,23.38,11.66,10.45,2.27,2.24,2.63,150.52,157.25,3016,5327,3766.66
4616,0,867,867.17,1288,1288.52,90.57,405,432.0,0.94,36.89,32.89,10.82,10.73,3.41,3.07,1.0,57.17,58.37,2931,5602,3739.3
4617,0,650,650.33,1287,1287.2,124.71,579,644.0,0.9,53.24,47.64,9.43,11.07,5.64,4.3,2.65,151.99,152.66,2896,5500,3716.59
4618,0,790,790.71,1291,1291.61,96.18,452,490.0,0.92,39.56,35.18,10.2,11.57,3.88,3.04,1.85,106.14,104.56,2812,5401,3706.51
4619,0,1206,1206.62,1286,1286.94,76.67,327,350.0,0.93,30.53,26.85,10.3,10.53,2.97,2.55,1.02,58.39,57.94,2976,5594,3772.26
4620,0,346,346.18,1280,1280.02,63.38,253,269.0,0.94,24.08,21.03,11.05,10.46,2.18,2.01,3.06,175.24,8.52,2843,5476,3770.4
4621,0,1777,1777.2,1290,1290.46,97.3,447,475.0,0.94,41.23,36.42,11.4,10.69,3.62,3.41,0.89,50.91,49.7,2886,5981,3725.75
4622,0,247,247.16,1289,1289.43,91.3,445,463.0,0.96,37.8,34.15,10.0,11.59,3.78,2.95,2.22,127.48,134.51,2710,5233,3560.02
4623,0,815,816.03,1298,1298.63,113.25,528,580.0,0.91,47.54,42.73,9.22,11.06,5.16,3.86,1.83,104.62,104.0,2882,5369,3651.22
4624,0,1678,1678.91,1303,1303.59,134.18,634,695.0,0.91,58.25,53.0,9.22,10.84,6.32,4.89,1.36,78.11,80.3,2939,5565,3811.54
4625,0,1922,1922.98,1291,1291.42,113.2,517,555.0,0.93,48.41,44.0,8.6,10.56,5.63,4.17,0.67,38.29,38.12,2928,5729,3804.84
4626,0,358,357.98,1290,1290.23,83.4,365,391.0,0.93,33.42,29.64,10.0,10.78,3.34,2.75,0.89,51.07,48.66,2889,5402,3666.73
4627,0,382,382.71,1289,1289.15,115.64,544,592.0,0.92,48.76,43.57,10.3,11.19,4.74,3.89,0.49,28.14,27.09,2879,5465,3659.4
4628,0,1983,1983.77,1294,1294.12,89.46,407,432.0,0.94,37.22,33.0,11.18,10.72,3.33,3.08,1.46,83.83,85.07,2986,6070,3955.44
4629,0,274,274.27,1296,1296.39,119.92,585,612.0,0.96,52.35,46.7,9.9,11.05,5.29,4.23,2.38,136.55,136.07,2832,5291,3632.29
4630,0,676,676.89,1283,1283.57,89.7,403,426.0,0.95,37.48,32.82,11.18,10.65,3.35,3.08,2.98,170.79,170.32,2893,5599,3691.44
4631,0,323,323.41,1283,1283.47,62.97,261,269.0,0.97,24.19,21.57,11.18,10.42,2.16,2.07,0.12,7.13,3.18,2979,5630,3857.69
4632,0,986,986.54,1289,1289.76,113.15,499,554.0,0.9,47.54,42.5,8.94,10.73,5.32,3.96,0.39,22.25,22.92,2944,5628,3811.5
4633,0,1830,1830.8,1293,1293.25,89.05,400,430.0,0.93,36.4,33.14,10.0,10.72,3.64,3.09,0.92,52.82,47.03,2921,5560,3767.93
4634,0,127,127.55,1286,1286.21,100.87,461,502.0,0.92,41.59,37.41,10.2,10.98,4.08,3.41,0.17,9.69,6.45,2757,5288,3547.81
4635,0,215,215.99,1297,1297.55,92.53,438,474.0,0.92,37.85,33.48,11.18,11.57,3.39,2.89,1.36,77.8,79.68,2756,5269,3583.32
4636,0,803,803.29,1294,1294.25,75.46,311,330.0,0.94,30.81,27.31,10.2,9.88,3.02,2.76,1.8,103.13,99.75,3008,5285,3800.65
4637,0,1595,1596.02,1309,1309.36,138.53,655,721.0,0.91,60.3,54.8,10.05,10.7,6.0,5.12,1.67,95.71,97.6,2997,5601,3848.93
4638,0,1875,1874.96,1286,1286.51,103.94,480,523.0,0.92,44.15,39.71,10.2,10.79,4.33,3.68,0.23,13.09,9.77,3013,5955,3913.03
4639,0,1061,1061.5,1286,1286.74,104.53,471,512.0,0.92,44.18,39.27,11.05,10.64,4.0,3.69,3.05,174.81,174.95,2948,5690,3752.9
4640,0,1182,1182.14,1289,1289.45,77.01,330,351.0,0.94,30.02,26.84,10.3,10.73,2.92,2.5,2.62,150.02,154.57,2932,5562,3790.35
4641,0,1223,1223.49,1293,1293.86,73.7,314,333.0,0.94,29.12,25.65,10.2,10.57,2.86,2.43,1.85,105.95,105.88,3068,5551,3769.87
4642,0,1507,1507.66,1287,1287.61,73.7,316,334.0,0.95,28.86,25.18,10.2,10.87,2.83,2.32,2.9,165.96,162.7,2981,5542,3771.41
4644,0,191,191.72,1286,1286.78,97.8,450,481.0,0.94,41.44,37.73,10.2,10.67,4.06,3.54,0.15,8.33,1.9,2887,5265,3602.63
4645,0,726,726.48,1290,1291.03,110.67,530,569.0,0.93,45.88,40.83,11.4,11.43,4.02,3.57,2.85,163.54,161.69,2854,5358,3641.48
4646,0,1175,1175.59,1303,1303.83,132.65,620,686.0,0.9,58.05,52.51,9.9,10.77,5.86,4.88,2.31,132.21,133.4,2941,5593,3735.27
4647,0,1266,1265.23,1315,1316.56,188.89,963,1206.0,0.8,82.76,69.97,10.3,15.58,8.04,4.49,2.06,118.11,118.09,2886,5834,3701.2
4649,0,579,579.96,1291,1290.99,79.01,346,365.0,0.95,31.05,27.59,11.4,10.92,2.72,2.53,2.88,165.07,158.34,2750,5094,3495.45
4650,0,1551,1551.03,1296,1296.53,82.91,377,397.0,0.95,34.13,29.62,11.66,11.05,2.93,2.68,1.02,58.17,55.17,2763,5539,3694.44
4651,0,1968,1968.33,1299,1299.33,91.6,412,440.0,0.94,37.7,33.32,11.7,10.89,3.22,3.06,1.95,111.8,108.98,2989,5880,3916.09
4652,0,49,49.63,1296,1296.26,70.63,297,318.0,0.93,27.66,24.5,11.18,10.52,2.47,2.33,1.79,102.53,96.26,3007,5471,3745.45
4653,0,62,62.42,1303,1303.67,104.53,488,537.0,0.91,42.95,38.68,10.2,11.34,4.21,3.41,1.36,77.91,79.29,2968,5519,3714.06
4654,0,1023,1023.7,1288,1288.87,80.04,350,375.0,0.93,33.14,29.25,10.05,10.52,3.3,2.78,3.05,174.81,178.24,3055,5777,3875.37
4655,0,1238,1238.28,1300,1300.18,89.25,397,424.0,0.94,36.06,32.17,10.77,10.72,3.35,3.0,1.91,109.44,112.52,2978,5737,3773.55
4656,0,1899,1899.99,1295,1295.67,71.84,302,322.0,0.94,28.6,24.85,10.0,10.47,2.86,2.37,0.93,53.53,55.66,3130,5804,3938.33
4657,0,557,557.83,1303,1303.09,97.25,433,472.0,0.92,39.4,35.3,9.85,10.93,4.0,3.23,1.99,113.96,108.95,2783,5365,3573.8
4658,0,1422,1422.24,1299,1299.7,92.71,438,456.0,0.96,38.95,34.53,12.04,11.08,3.23,3.12,0.84,48.12,45.59,2723,5155,3486.71
4659,0,1478,1478.57,1298,1298.92,79.36,336,359.0,0.94,31.62,28.09,10.44,10.51,3.03,2.67,1.25,71.57,71.03,2867,5371,3711.04
4660,0,30,30.42,1300,1300.6,101.3,479,509.0,0.94,43.19,38.1,11.31,11.05,3.82,3.45,2.41,137.82,137.08,2784,5300,3643.54
4661,0,706,706.05,1298,1298.12,77.74,343,368.0,0.93,30.61,26.99,11.4,11.16,2.68,2.42,2.24,128.37,133.58,2887,5443,3667.4
4662,0,1277,1277.88,1303,1303.19,95.36,427,459.0,0.93,39.85,35.08,10.44,10.67,3.82,3.29,1.88,107.53,105.99,3065,5846,3854.35
4663,0,916,916.3,1306,1306.19,98.87,470,493.0,0.95,42.05,37.21,11.0,11.12,3.82,3.35,1.62,92.73,91.27,2898,5762,3780.02
4664,0,1086,1086.86,1296,1296.84,120.08,544,605.0,0.9,50.0,45.72,9.22,10.89,5.42,4.2,0.28,16.26,17.04,2890,5507,3723.09
4665,0,1134,1134.44,1301,1301.02,111.54,516,550.0,0.94,47.17,42.9,10.82,10.63,4.36,4.04,0.56,32.01,32.61,2894,5274,3661.86
4666,0,1291,1291.26,1307,1307.73,108.77,501,565.0,0.89,44.91,40.74,9.22,11.31,4.87,3.6,1.77,101.56,99.35,2958,5485,3796.07
4667,0,1621,1621.86,1296,1296.94,108.91,510,564.0,0.9,45.31,40.34,9.85,11.57,4.6,3.49,0.38,22.04,20.92,3028,5848,3826.43
4668,0,1667,1667.81,1300,1300.42,73.11,304,324.0,0.94,29.41,25.71,10.44,10.28,2.82,2.5,1.26,72.18,76.12,3044,5561,3820.24
4669,0,1700,1700.62,1298,1298.21,68.77,278,295.0,0.94,26.25,23.28,11.4,10.38,2.3,2.24,0.87,49.64,60.27,2972,5309,3722.28
4670,0,1339,1339.55,1293,1293.38,64.97,281,292.0,0.96,24.74,21.93,11.4,11.09,2.17,1.98,2.9,165.96,178.06,2879,5639,3716.79
4671,0,1449,1449.09,1298,1298.28,79.5,356,378.0,0.94,32.45,28.32,10.82,10.91,3.0,2.6,0.59,33.69,37.32,2800,5466,3643.7
4672,0,1460,1460.29,1311,1311.47,125.88,598,658.0,0.91,53.23,47.88,9.85,11.24,5.4,4.26,1.12,64.4,64.17,2736,5684,3548.28
4673,0,1724,1724.18,1294,1294.18,79.7,347,372.0,0.93,32.28,28.08,10.2,10.85,3.17,2.59,0.28,16.19,12.5,2792,5488,3692.74
4674,0,95,95.18,1303,1303.8,88.81,414,445.0,0.93,35.23,31.33,12.21,11.52,2.89,2.72,0.97,55.41,52.96,2914,5736,3812.38
4675,0,762,762.12,1295,1295.46,75.7,323,349.0,0.93,29.12,25.76,11.4,10.95,2.55,2.35,0.28,15.95,14.35,2963,5367,3624.28
4676,0,1313,1314.06,1294,1294.23,70.97,323,333.0,0.97,27.89,24.95,11.4,11.38,2.45,2.19,0.25,14.53,2.42,2756,5412,3573.84
4677,0,404,404.75,1300,1300.59,73.5,310,329.0,0.94,29.41,25.85,10.0,10.39,2.94,2.49,2.53,144.69,141.14,3032,5564,3845.53
4678,0,891,891.66,1305,1305.71,81.46,341,368.0,0.93,33.38,29.88,10.2,9.99,3.27,2.99,1.72,98.62,97.15,2939,5609,3759.07
4679,0,1531,1531.63,1304,1304.82,83.84,377,403.0,0.94,33.62,29.77,10.77,11.04,3.12,2.7,1.97,112.75,115.65,2844,5569,3669.72
4680,0,1795,1795.67,1308,1308.07,122.51,602,636.0,0.95,53.15,47.89,9.22,11.21,5.77,4.27,0.72,41.19,42.38,2767,5213,3548.64
4681,0,1998,1998.94,1300,1300.42,68.18,291,304.0,0.96,26.93,23.17,11.66,10.79,2.31,2.15,1.02,58.67,58.96,3161,6033,4024.42
4683,0,1504,1504.42,1298,1298.9,80.18,337,360.0,0.94,31.95,28.5,10.44,10.39,3.06,2.74,2.79,159.86,158.54,2962,5545,3787.77
4684,0,245,245.82,1304,1304.8,90.23,432,453.0,0.95,37.54,33.09,11.31,11.42,3.32,2.9,2.41,138.24,137.84,2823,5267,3578.02
4685,0,488,488.32,1314,1315.18,130.02,625,689.0,0.91,55.76,50.06,10.0,11.35,5.58,4.41,2.14,122.55,122.16,2794,5179,3606.48
4686,0,880,880.51,1308,1308.06,84.04,378,404.0,0.94,34.37,30.86,11.18,10.78,3.07,2.86,1.72,98.37,93.9,2963,5737,3755.62
4687,0,1372,1373.03,1298,1298.12,105.7,477,523.0,0.91,44.28,39.98,10.2,10.53,4.34,3.8,0.11,6.48,4.89,2941,5556,3730.71
4688,0,1640,1640.5,1302,1302.0,111.25,502,550.0,0.91,46.49,41.93,9.49,10.74,4.9,3.9,0.33,18.82,17.96,3001,5682,3852.86
4689,0,1875,1875.24,1312,1313.01,123.78,584,640.0,0.91,52.7,47.7,9.43,11.13,5.59,4.28,0.99,56.61,55.91,3039,5863,3868.24
4690,0,1927,1927.46,1301,1301.52,68.33,269,284.0,0.95,27.29,24.17,10.3,9.75,2.65,2.48,0.5,28.44,39.09,3096,5522,3850.24
4691,0,119,119.94,1305,1305.34,101.64,476,518.0,0.92,42.2,37.56,11.4,11.26,3.7,3.34,0.63,36.33,34.47,2901,5606,3725.25
4692,0,300,300.26,1297,1297.73,72.38,311,328.0,0.95,28.64,25.74,10.2,10.53,2.81,2.44,2.93,167.91,175.38,2795,5336,3666.15
4693,0,1108,1108.35,1305,1305.42,87.98,401,424.0,0.95,36.88,32.55,11.4,10.76,3.23,3.02,0.71,40.6,41.26,2922,5585,3705.05
4694,0,19,19.61,1308,1308.28,94.71,433,461.0,0.94,39.05,35.4,10.0,10.85,3.91,3.26,2.45,140.19,134.88,2842,5514,3624.9
4695,0,72,72.73,1312,1312.16,95.11,422,453.0,0.93,39.56,35.61,9.22,10.53,4.29,3.38,1.29,73.86,77.96,2974,5539,3751.17
4696,0,191,191.42,1301,1301.39,88.18,386,414.0,0.93,36.06,31.98,10.77,10.62,3.35,3.01,2.8,160.56,162.52,3038,5616,3761.53
4697,0,448,448.08,1299,1299.46,111.11,516,558.0,0.92,46.39,42.39,11.18,10.93,4.15,3.88,3.01,172.57,176.17,2771,5450,3656.34
4698,0,982,982.71,1305,1306.0,83.98,375,392.0,0.96,35.61,31.42,10.0,10.42,3.56,3.02,0.67,38.16,40.81,3090,5879,3903.86
4699,0,1204,1204.59,1317,1317.24,125.64,558,614.0,0.91,53.31,48.19,8.54,10.36,6.24,4.65,1.17,66.8,67.23,3015,5473,3820.83
4700,0,327,327.3,1301,1301.1,72.04,295,318.0,0.93,27.51,24.51,10.77,10.61,2.55,2.31,2.81,160.91,168.37,2812,5500,3663.8
4701,0,398,398.9,1311,1311.52,110.61,527,573.0,0.92,47.38,42.47,9.9,11.39,4.79,3.73,2.37,135.86,137.18,2838,5437,3752.55
4702,0,1839,1839.51,1304,1304.32,83.25,363,388.0,0.94,34.48,30.24,10.3,10.56,3.35,2.86,0.52,29.54,29.66,3117,5667,3891.46
4703,0,699,699.04,1309,1309.69,109.88,508,545.0,0.93,46.65,41.97,10.3,10.79,4.53,3.89,2.6,149.04,147.7,2911,5612,3705.12
4704,0,1023,1023.59,1300,1300.9,92.04,429,452.0,0.95,38.21,34.52,11.18,11.02,3.42,3.13,3.04,173.99,178.26,2932,5364,3757.45
4705,0,1558,1558.78,1312,1312.72,93.5,431,460.0,0.94,37.59,33.49,11.18,11.22,3.36,2.98,1.07,61.39,64.24,2809,5452,3622.52
4706,0,940,940.12,1309,1309.8,71.21,296,314.0,0.94,28.64,25.34,10.2,10.13,2.81,2.5,1.36,77.91,83.38,2954,5329,3852.78
4707,0,1144,1144.41,1309,1309.4,104.23,466,510.0,0.91,43.42,38.76,9.43,10.74,4.6,3.61,0.5,28.93,28.22,2964,5480,3721.4
4708,0,1862,1862.26,1311,1311.79,91.15,413,436.0,0.95,38.01,33.69,11.4,10.78,3.33,3.13,0.95,54.64,56.56,3022,5942,3904.81
4709,0,592,592.17,1308,1308.8,111.15,531,570.0,0.93,46.24,41.62,10.77,11.37,4.29,3.66,2.77,158.43,157.19,2849,5214,3568.15
4710,0,637,637.85,1319,1319.84,124.12,582,625.0,0.93,52.84,48.12,10.3,10.9,5.13,4.41,2.09,119.48,119.48,2856,5463,3700.84
4711,0,762,762.84,1307,1306.92,107.01,491,544.0,0.9,44.38,40.19,10.44,11.15,4.25,3.6,0.25,14.35,14.98,2700,5317,3621.02
4712,0,904,904.44,1315,1315.5,92.28,404,434.0,0.93,38.08,34.18,10.2,10.44,3.73,3.27,1.81,103.67,100.22,2948,5479,3670.16
4713,0,1398,1398.15,1305,1305.21,65.94,264,288.0,0.92,24.52,21.48,11.18,10.62,2.19,2.02,0.21,11.77,24.51,2740,5171,3529.67
4714,0,1772,1772.62,1310,1310.46,97.74,446,488.0,0.91,40.31,35.89,10.3,11.2,3.92,3.2,0.52,29.74,28.94,2751,5327,3570.05
4715,0,1947,1947.18,1311,1311.82,86.23,393,412.0,0.95,36.24,32.03,11.4,10.63,3.18,3.01,0.69,39.4,43.41,2933,5570,3857.79
4716,0,664,664.04,1307,1307.43,90.18,404,436.0,0.93,36.67,32.42,11.18,11.0,3.28,2.95,2.95,169.0,165.03,2784,5401,3664.46
4717,0,867,867.12,1313,1313.68,72.28,299,318.0,0.94,28.46,25.22,10.77,10.38,2.64,2.43,1.25,71.57,75.57,3090,5496,3830.15
4718,0,1486,1486.2,1315,1315.34,83.7,376,405.0,0.93,33.24,29.33,11.4,11.16,2.92,2.63,1.3,74.29,77.36,2824,5192,3646.17
4719,0,548,548.47,1313,1313.08,70.87,303,323.0,0.94,26.93,23.7,11.7,11.11,2.3,2.13,1.95,111.8,105.39,2731,5130,3464.59
4720,0,1345,1344.97,1308,1308.23,87.11,390,418.0,0.93,36.14,31.89,11.4,10.79,3.17,2.95,2.89,165.58,169.03,2983,5493,3731.19
4721,0,367,367.93,1326,1326.61,125.5,594,644.0,0.92,53.45,48.44,10.44,11.0,5.12,4.4,1.27,72.58,73.85,2990,5573,3786.14
4722,0,927,927.83,1316,1316.78,76.87,318,343.0,0.93,31.14,27.61,10.05,10.11,3.1,2.73,1.47,84.47,81.49,3081,5226,3729.13
4723,0,962,962.2,1315,1315.46,74.87,319,342.0,0.93,30.15,26.52,11.18,10.44,2.7,2.54,1.47,84.29,89.02,3057,5646,3822.23
4724,0,1311,1311.13,1306,1306.12,77.21,337,347.0,0.97,31.26,28.19,10.2,10.49,3.07,2.69,0.13,7.35,2.83,3049,5602,3774.45
4725,0,1718,1718.93,1316,1316.74,82.87,364,393.0,0.93,32.28,28.68,11.4,11.19,2.83,2.56,1.29,73.81,82.43,2753,5434,3514.93
